branch_id,year_month,active_customers,active_accounts,average_deposits,average_loan_balance,transaction_count,transaction_volume,branch_transaction_count,interest_income,interest_expense,net_interest_income,fee_income,total_revenue,personnel_cost,fixed_cost,variable_cost,operational_cost,total_operating_cost,credit_loss,pre_provision_profit,net_income
014,2022-07,145,268,241895422.35,359287878.72,2599,84231817.58,292,3034383.76,72442.45,2961941.31,126000.29,3087941.6,549630.01,198233.05,103441.45,133878.77,985183.27,-1448298.4,2102758.33,3551056.73
015,2022-07,151,281,424822438.64,444742793.83,2518,126105274.08,495,3828373.72,595465.74,3232907.97,148442.24,3381350.21,1123842.57,591500.16,274493.54,343767.97,2333604.24,1782220.7,1047745.97,-734474.73
016,2022-07,120,210,252010002.14,263716570.61,2265,150273960.61,217,2058018.53,63676.93,1994341.59,97402.5,2091744.1,563795.57,210728.03,96815.36,160496.97,1031835.93,-817463.54,1059908.17,1877371.71
017,2022-07,205,393,490437542.87,742412831.92,4058,298299063.4,1314,6532658.74,145928.35,6386730.39,560065.35,6946795.74,2767514.09,905214.62,910807.75,602067.07,5185603.53,265010.62,1761192.21,1496181.59
018,2022-07,167,314,563216031.24,531361995.03,3261,355685643.39,444,4688588.9,627029.24,4061559.66,268934.76,4330494.42,526072.71,225448.85,128005.56,149794.85,1029321.97,-5381165.34,3301172.45,8682337.79
019,2022-07,213,400,611589282.28,551998983.25,3791,210711109.22,1056,5141657.43,633657.54,4507999.89,447236.47,4955236.37,1113229.64,531065.31,374379.02,278033.42,2296707.39,-3804299.0,2658528.97,6462827.97
020,2022-07,145,266,347217745.17,426450752.71,2759,92179405.39,646,3117037.65,102607.94,3014429.71,247311.51,3261741.22,1442112.97,532372.61,332141.66,341861.73,2648488.97,3039383.32,613252.25,-2426131.07
021,2022-07,101,193,357531420.66,345443312.94,1875,222617121.78,463,3298587.23,84703.71,3213883.52,135576.47,3349460.0,1472090.12,500078.76,243579.37,334118.05,2549866.3,290992.55,799593.7,508601.15
022,2022-07,124,236,381008913.16,302182901.8,2281,112253328.35,470,2910372.1,164045.27,2746326.83,130138.57,2876465.4,1517562.81,478799.84,280373.91,373922.38,2650658.94,257911.53,225806.46,-32105.07
023,2022-07,146,253,352127197.52,376040025.06,2391,153407714.12,640,2655053.67,82044.23,2573009.45,198189.63,2771199.08,1089798.3,450782.29,248541.52,316726.37,2105848.47,1065482.76,665350.61,-400132.15
024,2022-07,108,190,207425074.06,193029224.23,1902,245231687.44,474,1476055.1,45914.22,1430140.88,138116.33,1568257.21,1387574.02,475124.66,229323.05,327998.31,2420020.04,204136.37,-851762.83,-1055899.21
025,2022-07,157,278,404440647.46,366158533.6,2760,222756981.55,853,3224357.34,290265.48,2934091.86,268258.21,3202350.07,564742.43,258590.67,152120.27,144437.5,1119890.87,-172720.01,2082459.2,2255179.22
026,2022-07,165,284,312452727.29,509026913.96,3178,405610364.4,765,3319278.73,145277.51,3174001.22,271029.98,3445031.2,512886.54,263153.8,141905.7,117105.01,1035051.05,374601.22,2409980.15,2035378.93
027,2022-07,111,184,252701371.25,335146431.22,1872,135566864.02,505,2750159.27,135880.86,2614278.4,156641.39,2770919.8,1370733.82,429762.05,226217.94,308156.94,2334870.76,2225477.18,436049.04,-1789428.15
028,2022-07,85,159,196896088.52,249575756.89,1578,54360742.4,382,1728573.06,49658.45,1678914.61,110667.16,1789581.76,554602.32,246308.52,89687.32,163329.93,1053928.1,-3177965.79,735653.67,3913619.46
029,2022-07,77,140,189900957.2,261083321.7,1303,46506659.36,379,2476602.18,76773.95,2399828.23,51748.46,2451576.69,1478704.98,506020.2,198569.44,357357.98,2540652.6,2328928.38,-89075.91,-2418004.29
030,2022-07,82,129,190428695.31,230865192.34,1274,95335922.5,399,1756586.66,135050.99,1621535.67,88336.1,1709871.77,1505984.85,520023.7,201103.52,358955.18,2586067.26,1224919.09,-876195.49,-2101114.58
031,2022-07,77,146,162029444.23,161353365.26,1543,87785379.32,385,1511249.27,69053.25,1442196.02,65459.49,1507655.51,1437723.32,483876.49,206642.1,338603.97,2466845.88,-1478309.83,-959190.37,519119.46
032,2022-07,81,135,125045220.99,247529575.43,1365,62807529.06,422,2045230.36,64587.2,1980643.16,94162.87,2074806.03,1495357.35,466921.09,202903.42,380075.11,2545256.97,2004665.68,-470450.94,-2475116.62
033,2022-07,69,119,181619269.54,159812588.43,1161,52558926.8,369,1342696.08,311888.94,1030807.14,37740.06,1068547.2,1030229.03,373605.71,124199.89,215121.71,1743156.34,982182.91,-674609.14,-1656792.05
034,2022-07,57,91,69902102.27,252882425.81,925,41860957.43,397,2019517.08,20121.01,1999396.07,53504.81,2052900.88,1441865.38,407795.92,155169.69,335473.94,2340304.93,1444982.02,-287404.05,-1732386.07
035,2022-07,46,90,127423942.93,186075445.45,875,171094643.75,322,1433462.51,33392.05,1400070.46,37640.93,1437711.39,1368174.04,460938.99,138117.52,317643.27,2284873.81,396501.23,-847162.43,-1243663.66
036,2022-07,38,68,49180346.85,106564477.16,635,19565382.69,207,968152.71,41943.18,926209.54,31300.72,957510.25,695357.62,276927.03,57256.06,174321.49,1203862.2,308415.17,-246351.95,-554767.12
037,2022-07,93,145,149288770.08,186257308.66,1465,97499975.8,723,1877724.92,33541.75,1844183.17,92635.66,1936818.83,562768.9,250328.78,107685.76,167050.2,1087833.65,670261.15,848985.17,178724.02
001,2022-08,170,340,565845337.65,467385913.12,3365,140302288.26,677,3616358.99,196660.56,3419698.43,239641.19,3659339.62,2802377.5,777390.0,726302.95,832038.55,5138109.0,-365291.74,-1478769.37,-1113477.63
002,2022-08,148,285,314871613.27,288544699.6,2495,120677570.43,254,2729937.75,262488.47,2467449.28,136914.72,2604364.0,543049.38,222259.98,102955.07,127160.66,995425.09,1588032.72,1608938.9,20906.18
003,2022-08,149,277,315193941.8,342828828.22,2706,126705409.88,433,2999557.6,150827.76,2848729.84,178844.97,3027574.81,1444412.02,417398.5,279821.2,308928.81,2450560.54,-1075667.05,577014.27,1652681.32
004,2022-08,149,293,381157794.92,340247062.94,2983,202179845.83,238,2507904.4,311351.59,2196552.81,138793.92,2335346.73,570604.73,241587.44,124239.72,147657.84,1084089.74,1553954.13,1251257.0,-302697.13
005,2022-08,175,325,467700474.92,434595325.86,3191,139364786.91,697,3682071.64,128277.0,3553794.64,200488.65,3754283.29,2562651.62,697466.05,579307.18,483182.78,4322607.64,-785295.88,-568324.35,216971.53
006,2022-08,149,262,435938606.68,247161183.59,2859,413650586.68,245,2450191.92,186404.67,2263787.25,164596.93,2428384.18,587731.42,189255.78,108514.38,120079.66,1005581.24,995068.94,1422802.94,427734.0
007,2022-08,150,259,361434918.27,371241935.92,2489,71320873.08,235,3154230.62,359142.2,2795088.42,109302.36,2904390.77,542413.3,220328.42,102730.68,146916.44,1012388.84,-2886062.37,1892001.93,4778064.31
008,2022-08,140,263,338715822.7,330252614.51,2426,44470851.42,450,2475772.86,228652.15,2247120.71,156720.97,2403841.68,1562933.54,456541.12,309196.19,438299.13,2766969.98,-1528496.49,-363128.3,1165368.19
009,2022-08,136,273,618090119.81,355817262.79,2609,165695733.18,248,3037032.19,1812971.74,1224060.45,120830.79,1344891.24,576376.34,223660.07,109756.85,159389.4,1069182.66,-3468154.45,275708.58,3743863.03
010,2022-08,121,236,490255229.91,304866940.9,2259,102425835.76,262,2909314.44,1254946.94,1654367.5,144695.23,1799062.73,543991.22,242708.67,100178.47,155154.94,1042033.29,-5282229.96,757029.44,6039259.39
011,2022-08,122,232,315033731.52,273979454.28,2348,66162904.52,272,2320331.27,290837.15,2029494.12,111174.49,2140668.61,565107.56,256559.83,117117.62,213686.67,1152471.68,-1183014.84,988196.93,2171211.77
012,2022-08,122,237,607032978.62,344624033.98,1966,193585914.16,463,3056832.98,126463.25,2930369.73,129460.26,3059829.99,1307706.6,438448.39,221000.65,248470.72,2215626.36,1110632.92,844203.64,-266429.28
013,2022-08,158,279,428514735.9,434280596.84,2807,111278848.11,730,3255136.87,229092.11,3026044.76,163940.86,3189985.62,2720721.68,946343.39,671996.83,639168.54,4978230.45,227526.36,-1788244.83,-2015771.19
014,2022-08,148,267,251434527.57,376098051.85,2686,96003719.98,284,3422051.74,73546.12,3348505.62,124767.71,3473273.34,553261.92,199189.63,105396.73,134700.18,992548.46,-2078685.3,2480724.88,4559410.18
015,2022-08,152,284,431452860.09,447214860.34,2600,162159451.78,504,3985615.1,585846.04,3399769.06,147766.67,3547535.73,1131268.85,594354.46,281267.43,345828.28,2352719.02,-1290922.3,1194816.71,2485739.01
016,2022-08,117,212,258763217.37,257736680.41,2313,115156005.7,242,2390964.81,64477.06,2326487.75,92271.71,2418759.46,567521.09,211744.91,100068.91,161479.7,1040814.6,-2682687.0,1377944.86,4060631.86
017,2022-08,214,399,465946788.43,741429449.82,4007,401818596.83,1302,6287755.43,143457.06,6144298.37,560355.79,6704654.16,2785801.63,909582.77,910760.01,605781.0,5211925.41,2876680.36,1492728.75,-1383951.6
018,2022-08,166,315,517839745.15,548648815.98,3163,383563203.13,490,5186018.35,624437.29,4561581.06,255332.11,4816913.17,529548.96,226536.77,129476.56,150704.59,1036266.88,-4659316.51,3780646.29,8439962.8
019,2022-08,217,399,629973594.0,557142836.73,3459,221724948.68,1128,4965235.42,639043.24,4326192.18,458400.13,4784592.31,1120585.79,533627.99,371272.3,279710.59,2305196.67,3792431.36,2479395.64,-1313035.72
020,2022-08,145,269,347058024.99,436663288.5,2875,77583167.38,616,3575567.76,102579.04,3472988.73,241035.48,3714024.2,1451642.36,534941.59,336462.63,343956.43,2667003.01,-3626352.76,1047021.19,4673373.95
021,2022-08,103,194,348167116.76,334085897.96,1790,273917612.43,380,3131637.43,84573.9,3047063.53,113781.66,3160845.19,1481817.58,502491.91,228621.19,336174.88,2549105.57,1506501.57,611739.62,-894761.95
022,2022-08,128,237,388093448.56,302611671.29,2318,150497727.64,452,2838402.18,165510.75,2672891.43,133434.74,2806326.17,1527590.76,481110.3,281629.43,376233.39,2666563.88,1514542.34,139762.29,-1374780.05
023,2022-08,146,256,342546418.71,386484631.49,2346,328434469.18,634,2937945.71,83635.62,2854310.09,214959.95,3069270.04,1096999.61,452957.56,247769.29,318654.09,2116380.54,-2204415.67,952889.5,3157305.16
024,2022-08,110,193,216960633.07,171123513.03,2050,217508395.41,505,1411296.05,45713.38,1365582.67,141491.62,1507074.29,1396743.01,477417.4,242501.61,330016.58,2446678.6,-1216400.2,-939604.31,276795.89
025,2022-08,154,276,405316005.48,353918757.61,2744,161842784.89,833,3076481.44,293543.2,2782938.25,257851.77,3040790.01,568474.21,259838.51,151435.57,145311.07,1125059.36,-377541.57,1915730.65,2293272.23
026,2022-08,165,285,298698787.79,527481763.65,2845,362584170.97,811,3604418.16,144442.45,3459975.71,256738.72,3716714.44,516275.66,264423.66,138927.54,117808.05,1037434.91,202553.86,2679279.52,2476725.66
027,2022-08,113,184,237760678.68,342770222.61,2151,241617133.35,496,2755558.68,134269.98,2621288.7,175921.44,2797210.14,1379791.53,431835.89,239627.51,310062.12,2361317.04,1317981.79,435893.09,-882088.7
028,2022-08,85,159,202174768.08,282838903.48,1529,62906921.57,421,2125142.19,50288.62,2074853.57,120128.27,2194981.84,558267.1,247497.09,91700.27,164319.67,1061784.14,479567.35,1133197.7,653630.35
029,2022-08,79,141,193698414.39,270873633.74,1351,54274978.25,367,2561830.85,78577.61,2483253.24,52072.51,2535325.75,1488476.16,508462.02,201009.27,359556.98,2557504.43,117772.64,-22178.68,-139951.32
030,2022-08,82,130,187739035.08,255353924.28,1236,80256946.67,425,2063779.64,135658.39,1928121.25,76670.48,2004791.74,1515936.29,522533.1,205304.26,361162.91,2604936.56,-212219.9,-600144.82,-387924.93
031,2022-08,82,148,176698925.21,164954512.52,1461,56635976.39,407,1486949.05,71172.4,1415776.65,65483.29,1481259.94,1447223.7,486211.46,207211.12,340689.46,2481335.74,1728697.29,-1000075.8,-2728773.08
032,2022-08,78,141,129342591.66,243525038.8,1422,56050644.94,450,1881624.98,65349.29,1816275.7,95074.93,1911350.62,1505238.56,469174.23,212234.85,382425.42,2569073.07,1600378.28,-657722.44,-2258100.72
033,2022-08,71,117,190680342.11,158381560.17,1351,64496280.66,358,1318800.94,314880.25,1003920.7,45606.79,1049527.48,1037036.71,375408.56,131042.22,216441.17,1759928.66,-204055.91,-710401.18,-506345.26
034,2022-08,55,92,72755725.26,261711243.23,960,33564827.0,405,1931506.31,20973.45,1910532.86,54132.18,1964665.04,1451393.12,409763.76,159620.86,337558.9,2358336.64,2398292.85,-393671.6,-2791964.45
035,2022-08,47,91,111412823.14,185902512.09,829,126465628.32,339,1496520.58,32093.29,1464427.28,33113.01,1497540.3,1377214.84,463163.27,139430.66,319599.56,2299408.32,-538667.88,-801868.02,-263200.14
036,2022-08,39,71,50029872.29,105320894.91,580,11025753.52,180,934468.9,42197.25,892271.65,31767.53,924039.18,699952.5,278263.35,53704.65,175384.9,1207305.4,333430.08,-283266.22,-616696.29
037,2022-08,96,146,152074315.72,196180192.21,1567,114050914.5,769,1903280.06,34410.86,1868869.2,108312.84,1977182.04,566487.64,251536.76,113436.61,168062.39,1099523.4,788084.76,877658.64,89573.88
001,2022-09,168,337,553087357.98,479243974.57,3215,131336820.22,735,3811041.52,196743.99,3614297.53,234213.11,3848510.64,2820773.85,781123.31,730825.41,837182.1,5169904.68,541359.29,-1321394.04,-1862753.33
002,2022-09,147,286,312932559.19,283657971.67,2705,119103141.0,244,2784623.87,263882.39,2520741.48,144993.68,2665735.16,546614.25,223327.36,107347.92,127930.34,1005219.87,-1720849.94,1660515.3,3381365.24
003,2022-09,146,276,311579201.34,343628591.86,2987,144191327.52,460,2638587.36,150449.83,2488137.53,181353.31,2669490.84,1453893.94,419403.0,298017.56,310834.74,2482149.25,4576691.74,187341.6,-4389350.14
004,2022-09,151,293,388865007.0,332708850.54,3005,372453165.3,250,2364803.24,313303.38,2051499.86,163116.91,2214616.77,574350.5,242747.63,126155.6,148549.76,1091803.48,718882.39,1122813.29,403930.9
005,2022-09,174,325,494281880.64,451036990.39,3110,280976457.13,727,3774748.09,132634.47,3642113.62,203701.69,3845815.31,2579474.28,700815.54,583238.23,486172.5,4349700.55,1548224.46,-503885.24,-2052109.7
006,2022-09,155,266,459241285.98,247951291.97,2613,220548785.78,232,2387796.51,190617.72,2197178.78,122922.53,2320101.31,591589.61,190164.66,103751.25,120816.39,1006321.91,1030198.32,1313779.4,283581.08
007,2022-09,158,265,361727255.71,360896900.06,2654,81244990.52,239,2922559.55,361100.99,2561458.56,120334.83,2681793.39,545974.0,221386.52,107201.82,147806.09,1022368.43,1294244.08,1659424.96,365180.88
008,2022-09,133,262,345890428.18,333872370.64,2340,46249141.22,439,2394848.65,230645.48,2164203.17,154634.75,2318837.91,1573193.49,458733.6,304942.96,441001.76,2777871.81,2369752.32,-459033.89,-2828786.22
009,2022-09,131,268,633631190.12,354123768.56,2436,157966237.96,245,3086671.81,1823806.38,1262865.43,127009.78,1389875.21,580159.99,224734.17,106163.53,160357.19,1071414.88,-871155.08,318460.33,1189615.41
010,2022-09,123,238,486974978.36,309379527.34,2224,78187958.03,270,2759558.3,1261098.48,1498459.82,135869.81,1634329.62,547562.28,243874.24,100606.94,156089.11,1048132.57,3051531.91,586197.06,-2465334.86
011,2022-09,121,232,326351652.84,272945035.42,2465,122907838.46,235,2334113.02,301601.76,2032511.27,124608.91,2157120.18,568817.24,257791.92,118274.82,214971.85,1159855.83,65107.44,997264.35,932156.91
012,2022-09,128,240,660207449.36,372561653.24,2099,246562026.61,431,3377851.93,133031.52,3244820.41,128040.88,3372861.28,1316291.11,440553.98,225265.26,249991.88,2232102.22,251243.76,1140759.06,889515.3
013,2022-09,158,277,430928914.78,445189021.17,2874,129288692.19,669,3457558.39,234902.85,3222655.54,172864.06,3395519.6,2738582.0,950888.08,666376.04,643073.73,4998919.85,-1144641.67,-1603400.25,-458758.58
014,2022-09,148,270,264313718.83,361106072.34,2618,90300743.55,281,2923970.64,75260.96,2848709.68,124302.01,2973011.69,556893.84,200146.21,104691.29,135521.59,997252.93,3339088.48,1975758.76,-1363329.73
015,2022-09,151,279,435209572.0,453883334.57,2425,118043337.22,497,3751980.58,574777.16,3177203.42,140988.15,3318191.58,1138695.12,597208.77,273532.03,347888.59,2357324.51,3843333.87,960867.07,-2882466.8
016,2022-09,121,215,263649837.61,256646182.18,2418,108874681.38,255,2214405.19,64544.81,2149860.38,94383.02,2244243.4,571246.61,212761.79,103903.55,162462.42,1050374.36,2197203.48,1193869.04,-1003334.44
017,2022-09,220,403,506232264.36,744250914.3,3980,388038078.45,1457,5897919.32,144246.58,5753672.75,566829.07,6320501.82,2804089.17,913950.91,949901.35,609494.92,5277436.36,5899699.49,1043065.45,-4856634.03
018,2022-09,164,312,448140258.95,546401662.3,3026,403690581.1,416,5074718.46,425992.9,4648725.56,259402.98,4908128.54,533025.21,227624.68,123678.53,151614.33,1035942.75,-112670.51,3872185.8,3984856.31
019,2022-09,218,403,653954707.88,571970724.51,3641,250018610.98,1089,5336403.22,646396.14,4690007.08,459748.44,5149755.52,1127941.93,536190.66,377433.34,281387.76,2322953.69,-2298098.02,2826801.82,5124899.84
020,2022-09,142,270,346767722.83,439497606.23,2686,89586240.35,608,3427797.98,103181.66,3324616.32,249596.23,3574212.55,1461171.74,537510.58,328193.47,346051.14,2672926.92,1654167.72,901285.63,-752882.1
021,2022-09,107,195,352152832.06,334155307.86,1913,234690715.56,413,3089060.3,86369.45,3002690.85,131339.73,3134030.59,1491545.05,504905.06,241613.25,338231.7,2576295.06,1174607.36,557735.53,-616871.83
022,2022-09,127,239,400999473.06,372092801.83,2211,106952758.21,463,3483693.42,167555.69,3316137.73,124466.51,3440604.24,1537618.7,483420.77,279601.55,378544.4,2679185.42,4368358.26,761418.82,-3606939.44
023,2022-09,150,258,318490079.01,392814071.4,2400,154195894.01,620,3348775.32,84670.85,3264104.47,205952.07,3470056.54,1104200.92,455132.83,250207.13,320581.81,2130122.68,-3437429.62,1339933.87,4777363.48
024,2022-09,115,198,230347670.44,177818122.28,2388,184173284.1,496,1383886.17,47903.9,1335982.28,143227.95,1479210.23,1405912.0,479710.13,259758.33,332034.85,2477415.3,1530845.94,-998205.08,-2529051.02
025,2022-09,156,280,433066037.27,389039319.22,2937,190968370.25,798,3451387.32,300506.5,3150880.81,264054.11,3414934.92,572205.98,261086.35,154602.15,146184.65,1134079.13,2077440.17,2280855.79,203415.62
026,2022-09,166,286,311415015.05,538558710.32,2863,285683795.23,825,3614092.75,149545.47,3464547.28,243182.09,3707729.37,519664.78,265693.51,140841.78,118511.1,1044711.17,1403737.97,2663018.2,1259280.23
027,2022-09,114,188,222970060.3,343070356.36,1971,138694103.39,465,2579235.47,132740.44,2446495.03,160634.04,2607129.07,1388849.24,433909.72,228943.94,311967.3,2363670.2,2374180.25,243458.87,-2130721.38
028,2022-09,80,159,201393179.94,272214855.92,1461,53264409.18,429,2427292.66,50428.21,2376864.45,111082.84,2487947.29,561931.87,248685.66,91248.69,165309.42,1067175.64,-5166579.92,1420771.65,6587351.56
029,2022-09,78,140,211195004.49,271850154.72,1308,50153023.74,373,2302584.18,81708.65,2220875.53,52831.18,2273706.71,1498247.34,510903.84,200534.37,361755.98,2571441.53,3595440.13,-297734.82,-3893174.95
030,2022-09,83,130,185954142.07,261108807.72,1337,128653087.4,371,1886980.82,136284.03,1750696.79,83296.2,1833992.99,1525887.73,525042.49,204370.94,363370.64,2618671.81,3528941.36,-784678.82,-4313620.18
031,2022-09,80,149,175111103.08,164166227.64,1455,56528150.28,402,1511778.29,71486.29,1440292.0,57064.16,1497356.16,1456724.07,488546.42,207706.3,342774.96,2495751.76,-360697.85,-998395.6,-637697.75
032,2022-09,82,142,132142443.2,247364257.53,1270,36297253.07,420,1935528.2,66014.7,1869513.51,90652.43,1960165.93,1515119.78,471427.38,200655.33,384775.74,2571978.23,128324.15,-611812.3,-740136.45
