transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_bank_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000002771,A0006611,2021-02-09 17:15:59,LOAN_PAYMENT,DEBIT,MOBILE,40366.87,LOAN_ACCOUNT,,,,FAILED,,INSUFFICIENT_FUNDS
T0000002772,A0008554,2021-02-09 17:17:13,DEBIT_PURCHASE,DEBIT,POS,997.42,MERCHANT,,,,COMPLETED,ENTERTAINMENT,
T0000002773,A0000509,2021-02-09 17:21:10,DEBIT_PURCHASE,DEBIT,POS,481.95,MERCHANT,,,,COMPLETED,OTHER,
T0000002774,A0007743,2021-02-09 18:02:24,DEBIT_PURCHASE,DEBIT,POS,1042.74,MERCHANT,,,,COMPLETED,GROCERIES,
T0000002775,A0003714,2021-02-09 18:20:21,LOAN_PAYMENT,DEBIT,MOBILE,3013.06,LOAN_ACCOUNT,,,,COMPLETED,,
T0000002776,A0002346,2021-02-09 18:50:16,TRANSFER_IN,CREDIT,WEB,140.74,OTHER_BANK,INTERNATIONAL,B104,,COMPLETED,,
T0000002777,A0007745,2021-02-09 19:30:59,TRANSFER_OUT,DEBIT,MOBILE,21701.06,OTHER_BANK,DOMESTIC_EXTERNAL,B007,,FAILED,,INSUFFICIENT_FUNDS
T0000002778,A0008554,2021-02-09 19:44:57,LOAN_PAYMENT,DEBIT,WEB,12599.84,LOAN_ACCOUNT,,,,COMPLETED,,
T0000002779,A0002826,2021-02-09 20:13:47,DEBIT_PURCHASE,DEBIT,POS,27708.95,MERCHANT,,,,COMPLETED,TRAVEL,
T0000002780,A0004156,2021-02-09 20:59:39,TRANSFER_OUT,DEBIT,MOBILE,5005.93,GOVERNMENT,,,,COMPLETED,,
T0000002781,A0003010,2021-02-09 21:33:45,SERVICE_PAYMENT,DEBIT,MOBILE,1038.02,GOVERNMENT,,,,COMPLETED,,
T0000002782,A0008281,2021-02-09 21:34:12,DEBIT_PURCHASE,DEBIT,POS,3179.5,MERCHANT,,,,COMPLETED,HEALTHCARE,
T0000002783,A0006611,2021-02-09 21:36:43,TRANSFER_IN,CREDIT,MOBILE,865.67,GOVERNMENT,,,,COMPLETED,,
T0000002784,A0001885,2021-02-09 22:58:17,SERVICE_PAYMENT,DEBIT,WEB,1593.51,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002785,A0006611,2021-02-09 23:19:48,DEBIT_PURCHASE,DEBIT,POS,377.99,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000002786,A0001921,2021-02-10 00:16:55,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1301.14,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002787,A0003714,2021-02-10 02:45:13,LOAN_PAYMENT,DEBIT,AUTOMATIC,718.24,LOAN_ACCOUNT,,,,COMPLETED,,
T0000002788,A0003713,2021-02-10 03:21:42,SERVICE_PAYMENT,DEBIT,AUTOMATIC,13381.69,SUPPLIER,,,,COMPLETED,,
T0000002789,A0002825,2021-02-10 06:25:01,INTEREST_CREDIT,CREDIT,AUTOMATIC,12.63,OTHER,,,,COMPLETED,,
T0000002790,A0002072,2021-02-10 07:12:16,SERVICE_PAYMENT,DEBIT,AUTOMATIC,88145.51,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002791,A0007744,2021-02-10 09:16:40,TRANSFER_IN,CREDIT,MOBILE,7137.28,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000002792,A0009609,2021-02-10 09:32:12,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2646.26,GOVERNMENT,,,,COMPLETED,,
T0000002793,A0003389,2021-02-10 09:33:07,TRANSFER_OUT,DEBIT,BRANCH,949.66,BTYT_CUSTOMER,INTERNAL,B000,037,COMPLETED,,
T0000002794,A0008554,2021-02-10 09:33:07,TRANSFER_IN,CREDIT,BRANCH,949.66,BTYT_CUSTOMER,INTERNAL,B000,037,COMPLETED,,
T0000002795,A0002755,2021-02-10 09:36:36,TRANSFER_IN,CREDIT,BRANCH,50889.5,SUPPLIER,,,020,COMPLETED,,
T0000002796,A0008554,2021-02-10 09:43:21,SERVICE_PAYMENT,DEBIT,BRANCH,895.95,GOVERNMENT,,,022,COMPLETED,,
T0000002797,A0007740,2021-02-10 09:47:47,CASH_WITHDRAWAL,DEBIT,BRANCH,2212.1,OTHER,,,023,COMPLETED,,
T0000002798,A0012897,2021-02-10 09:47:47,CASH_DEPOSIT,CREDIT,BRANCH,3735.8,OTHER,,,006,COMPLETED,,
T0000002799,A0001309,2021-02-10 10:27:03,TRANSFER_OUT,DEBIT,BRANCH,9794.97,BTYT_CUSTOMER,INTERNAL,B000,005,FAILED,,TECHNICAL_ERROR
T0000002800,A0008331,2021-02-10 10:31:03,CASH_WITHDRAWAL,DEBIT,ATM,1882.02,OTHER,,,,COMPLETED,,
T0000002801,A0002676,2021-02-10 10:37:33,TRANSFER_OUT,DEBIT,BRANCH,7003.86,SUPPLIER,,,015,COMPLETED,,
T0000002802,A0003714,2021-02-10 11:22:35,TRANSFER_OUT,DEBIT,BRANCH,7596.37,OTHER_BANK,DOMESTIC_EXTERNAL,B006,018,COMPLETED,,
T0000002803,A0008331,2021-02-10 11:23:00,TRANSFER_IN,CREDIT,MOBILE,4290.86,EMPLOYER,,,,COMPLETED,,
T0000002804,A0011094,2021-02-10 11:24:03,CASH_WITHDRAWAL,DEBIT,ATM,4969.71,OTHER,,,,COMPLETED,,
T0000002805,A0000819,2021-02-10 11:27:25,TRANSFER_OUT,DEBIT,MOBILE,2281.24,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000002806,A0003714,2021-02-10 12:10:00,LOAN_PAYMENT,DEBIT,BRANCH,1189.81,LOAN_ACCOUNT,,,018,COMPLETED,,
T0000002807,A0003010,2021-02-10 12:17:03,CASH_DEPOSIT,CREDIT,BRANCH,1183.32,OTHER,,,021,COMPLETED,,
T0000002808,A0001937,2021-02-10 12:36:18,TRANSFER_IN,CREDIT,BRANCH,12157.78,OTHER_BANK,DOMESTIC_EXTERNAL,B004,018,COMPLETED,,
T0000002809,A0000324,2021-02-10 12:38:07,CASH_WITHDRAWAL,DEBIT,ATM,3101.94,OTHER,,,,COMPLETED,,
T0000002810,A0007745,2021-02-10 12:48:18,SERVICE_PAYMENT,DEBIT,MOBILE,1597.71,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002811,A0007769,2021-02-10 12:51:35,TRANSFER_OUT,DEBIT,BRANCH,5011.52,BTYT_CUSTOMER,INTERNAL,B000,025,COMPLETED,,
T0000002812,A0007884,2021-02-10 12:51:35,TRANSFER_IN,CREDIT,BRANCH,5011.52,BTYT_CUSTOMER,INTERNAL,B000,025,COMPLETED,,
T0000002813,A0008665,2021-02-10 13:07:08,TRANSFER_IN,CREDIT,MOBILE,2946.53,OTHER_BANK,DOMESTIC_EXTERNAL,B011,,COMPLETED,,
T0000002814,A0010792,2021-02-10 13:18:11,TRANSFER_IN,CREDIT,MOBILE,23869.81,OTHER,,,,COMPLETED,,
T0000002815,A0006928,2021-02-10 13:20:33,DEBIT_PURCHASE,DEBIT,POS,3793.47,MERCHANT,,,,COMPLETED,PROFESSIONAL_SERVICES,
T0000002816,A0011886,2021-02-10 13:23:31,TRANSFER_OUT,DEBIT,MOBILE,5891.87,OTHER,,,,COMPLETED,,
T0000002817,A0011888,2021-02-10 13:32:19,TRANSFER_IN,CREDIT,WEB,1560.1,EMPLOYER,,,,COMPLETED,,
T0000002818,A0002481,2021-02-10 13:42:24,CASH_DEPOSIT,CREDIT,BRANCH,10405.84,OTHER,,,027,COMPLETED,,
T0000002819,A0003389,2021-02-10 13:55:38,SERVICE_PAYMENT,DEBIT,WEB,3020.15,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002820,A0009609,2021-02-10 13:57:03,TRANSFER_IN,CREDIT,WEB,35252.69,EMPLOYER,,,,COMPLETED,,
T0000002821,A0001309,2021-02-10 14:17:13,TRANSFER_IN,CREDIT,WEB,20069.75,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002822,A0003782,2021-02-10 14:17:13,TRANSFER_OUT,DEBIT,WEB,20069.75,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002823,A0012107,2021-02-10 14:18:33,TRANSFER_OUT,DEBIT,MOBILE,219761.73,SUPPLIER,,,,COMPLETED,,
T0000002824,A0002628,2021-02-10 14:27:07,TRANSFER_IN,CREDIT,WEB,629.19,OTHER,,,,COMPLETED,,
T0000002825,A0003388,2021-02-10 15:11:43,TRANSFER_IN,CREDIT,MOBILE,21575.98,OTHER,,,,COMPLETED,,
T0000002826,A0005950,2021-02-10 15:22:40,TRANSFER_IN,CREDIT,WEB,14623.56,OTHER,,,,COMPLETED,,
T0000002827,A0007205,2021-02-10 15:23:01,DEBIT_PURCHASE,DEBIT,POS,4086.68,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000002828,A0003010,2021-02-10 15:28:44,DEBIT_PURCHASE,DEBIT,POS,947.66,MERCHANT,,,,COMPLETED,ENTERTAINMENT,
T0000002829,A0000896,2021-02-10 15:30:27,TRANSFER_IN,CREDIT,WEB,3075.12,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002830,A0002055,2021-02-10 15:30:27,TRANSFER_OUT,DEBIT,WEB,3075.12,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002831,A0004157,2021-02-10 15:35:26,TRANSFER_OUT,DEBIT,WEB,14766.56,OTHER_BANK,DOMESTIC_EXTERNAL,B007,,FAILED,,INSUFFICIENT_FUNDS
T0000002832,A0001485,2021-02-10 15:36:21,SERVICE_PAYMENT,DEBIT,MOBILE,1948.4,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002833,A0001485,2021-02-10 15:50:12,TRANSFER_OUT,DEBIT,WEB,7362.29,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002834,A0008004,2021-02-10 15:50:12,TRANSFER_IN,CREDIT,WEB,7362.29,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002835,A0003388,2021-02-10 15:52:30,SERVICE_PAYMENT,DEBIT,BRANCH,2234.5,SERVICE_PROVIDER,,,022,COMPLETED,,
T0000002836,A0001337,2021-02-10 16:04:57,CASH_WITHDRAWAL,DEBIT,ATM,7139.17,OTHER,,,,COMPLETED,,
T0000002837,A0008004,2021-02-10 16:18:14,CASH_DEPOSIT,CREDIT,BRANCH,6029.51,OTHER,,,005,COMPLETED,,
T0000002838,A0002675,2021-02-10 16:22:15,DEBIT_PURCHASE,DEBIT,POS,52467.99,MERCHANT,,,,COMPLETED,AUTOMOTIVE,
T0000002839,A0010381,2021-02-10 16:41:03,DEBIT_PURCHASE,DEBIT,POS,3234.73,MERCHANT,,,,COMPLETED,PROFESSIONAL_SERVICES,
T0000002840,A0008332,2021-02-10 16:52:37,DEBIT_PURCHASE,DEBIT,POS,3477.29,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000002841,A0010259,2021-02-10 18:04:06,CASH_DEPOSIT,CREDIT,ATM,6076.88,OTHER,,,,COMPLETED,,
T0000002842,A0005820,2021-02-10 18:18:12,CASH_WITHDRAWAL,DEBIT,ATM,9775.07,OTHER,,,,COMPLETED,,
T0000002843,A0010792,2021-02-10 18:29:02,CASH_WITHDRAWAL,DEBIT,ATM,9543.69,OTHER,,,,COMPLETED,,
T0000002844,A0005284,2021-02-10 18:48:24,SERVICE_PAYMENT,DEBIT,WEB,817.57,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002845,A0001937,2021-02-10 19:00:02,TRANSFER_OUT,DEBIT,MOBILE,9810.98,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000002846,A0012897,2021-02-10 19:31:44,TRANSFER_IN,CREDIT,MOBILE,10870.45,OTHER_BANK,DOMESTIC_EXTERNAL,B004,,COMPLETED,,
T0000002847,A0002623,2021-02-10 20:19:59,DEBIT_PURCHASE,DEBIT,POS,462.56,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000002848,A0012394,2021-02-10 21:04:14,DEBIT_PURCHASE,DEBIT,POS,4989.19,MERCHANT,,,,COMPLETED,AUTOMOTIVE,
T0000002849,A0000100,2021-02-10 21:15:53,DEBIT_PURCHASE,DEBIT,POS,112.94,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000002850,A0006928,2021-02-10 22:00:46,SERVICE_PAYMENT,DEBIT,MOBILE,2039.47,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002851,A0003347,2021-02-10 22:21:01,DEBIT_PURCHASE,DEBIT,POS,1624.79,MERCHANT,,,,COMPLETED,HOME,
T0000002852,A0012519,2021-02-10 22:55:18,DEBIT_PURCHASE,DEBIT,POS,2510.28,MERCHANT,,,,COMPLETED,GROCERIES,
T0000002853,A0002481,2021-02-10 23:34:29,TRANSFER_OUT,DEBIT,MOBILE,12814.08,OTHER_BANK,INTERNATIONAL,B102,,COMPLETED,,
T0000002854,A0005285,2021-02-10 23:48:22,DEBIT_PURCHASE,DEBIT,POS,310.06,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000002855,A0001887,2021-02-11 00:11:23,CASH_WITHDRAWAL,DEBIT,ATM,46.64,OTHER,,,,COMPLETED,,
T0000002856,A0003713,2021-02-11 02:08:43,LOAN_DISBURSEMENT,CREDIT,AUTOMATIC,13270.83,LOAN_ACCOUNT,,,,COMPLETED,,
T0000002857,A0011257,2021-02-11 03:47:55,INTEREST_CREDIT,CREDIT,AUTOMATIC,18.53,OTHER,,,,COMPLETED,,
T0000002858,A0003782,2021-02-11 05:33:41,TRANSFER_IN,CREDIT,MOBILE,2122.95,EMPLOYER,,,,COMPLETED,,
T0000002859,A0009609,2021-02-11 06:04:09,SERVICE_PAYMENT,DEBIT,WEB,2339.97,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002860,A0004157,2021-02-11 06:26:51,TRANSFER_IN,CREDIT,WEB,15494.63,GOVERNMENT,,,,COMPLETED,,
T0000002861,A0007885,2021-02-11 06:33:38,SERVICE_PAYMENT,DEBIT,AUTOMATIC,5866.12,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002862,A0005770,2021-02-11 06:48:16,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1984.62,GOVERNMENT,,,,COMPLETED,,
T0000002863,A0012897,2021-02-11 08:58:17,DEBIT_PURCHASE,DEBIT,POS,1841.34,MERCHANT,,,,COMPLETED,RETAIL,
T0000002864,A0011888,2021-02-11 09:39:13,TRANSFER_OUT,DEBIT,BRANCH,10756.46,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002865,A0012897,2021-02-11 09:39:13,TRANSFER_IN,CREDIT,BRANCH,10756.46,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002866,A0007634,2021-02-11 09:48:18,TRANSFER_OUT,DEBIT,BRANCH,34499.07,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002867,A0008634,2021-02-11 09:48:18,TRANSFER_IN,CREDIT,BRANCH,34499.07,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002868,A0002346,2021-02-11 10:13:15,CASH_WITHDRAWAL,DEBIT,ATM,157.23,OTHER,,,,COMPLETED,,
T0000002869,A0007763,2021-02-11 10:23:47,CASH_DEPOSIT,CREDIT,BRANCH,1365.16,OTHER,,,017,COMPLETED,,
T0000002870,A0000323,2021-02-11 10:27:15,TRANSFER_IN,CREDIT,WEB,382.26,OTHER_BANK,DOMESTIC_EXTERNAL,B004,,COMPLETED,,
T0000002871,A0007205,2021-02-11 10:48:44,SERVICE_PAYMENT,DEBIT,BRANCH,728.18,GOVERNMENT,,,023,COMPLETED,,
T0000002872,A0008332,2021-02-11 10:50:43,TRANSFER_IN,CREDIT,MOBILE,23458.26,OTHER_BANK,DOMESTIC_EXTERNAL,B009,,COMPLETED,,
T0000002873,A0008554,2021-02-11 11:37:04,CASH_DEPOSIT,CREDIT,BRANCH,2038.45,OTHER,,,004,COMPLETED,,
T0000002874,A0003713,2021-02-11 11:55:38,TRANSFER_OUT,DEBIT,WEB,145034.15,OTHER_BANK,DOMESTIC_EXTERNAL,B011,,COMPLETED,,
T0000002875,A0003347,2021-02-11 12:16:15,DEBIT_PURCHASE,DEBIT,POS,1215.91,MERCHANT,,,,COMPLETED,GROCERIES,
T0000002876,A0002072,2021-02-11 12:52:53,TRANSFER_OUT,DEBIT,WEB,858003.24,OTHER_BANK,INTERNATIONAL,B107,,FAILED,,INSUFFICIENT_FUNDS
T0000002877,A0012520,2021-02-11 12:54:46,CASH_DEPOSIT,CREDIT,BRANCH,13302.0,OTHER,,,013,COMPLETED,,
T0000002878,A0007745,2021-02-11 13:07:26,CASH_WITHDRAWAL,DEBIT,ATM,13906.19,OTHER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000002879,A0007763,2021-02-11 13:18:17,CASH_WITHDRAWAL,DEBIT,ATM,1869.31,OTHER,,,,COMPLETED,,
T0000002880,A0002819,2021-02-11 13:52:36,TRANSFER_IN,CREDIT,BRANCH,2351.08,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002881,A0012171,2021-02-11 13:52:36,TRANSFER_OUT,DEBIT,BRANCH,2351.08,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002882,A0003388,2021-02-11 13:54:23,DEBIT_PURCHASE,DEBIT,POS,4057.16,MERCHANT,,,,COMPLETED,GROCERIES,
T0000002883,A0001921,2021-02-11 13:57:17,CASH_DEPOSIT,CREDIT,BRANCH,7517.29,OTHER,,,007,COMPLETED,,
T0000002884,A0001485,2021-02-11 13:59:58,DEBIT_PURCHASE,DEBIT,POS,4778.38,MERCHANT,,,,COMPLETED,RETAIL,
T0000002885,A0011561,2021-02-11 14:03:19,TRANSFER_IN,CREDIT,BRANCH,14484.1,OTHER,,,014,COMPLETED,,
T0000002886,A0005179,2021-02-11 14:14:41,DEBIT_PURCHASE,DEBIT,POS,16277.27,MERCHANT,,,,COMPLETED,RETAIL,
T0000002887,A0008281,2021-02-11 14:18:44,SERVICE_PAYMENT,DEBIT,BRANCH,2968.29,SERVICE_PROVIDER,,,013,COMPLETED,,
T0000002888,A0005770,2021-02-11 14:30:57,CASH_WITHDRAWAL,DEBIT,ATM,3409.74,OTHER,,,,COMPLETED,,
T0000002889,A0006926,2021-02-11 14:35:58,CASH_DEPOSIT,CREDIT,BRANCH,5631.7,OTHER,,,030,COMPLETED,,
T0000002890,A0007634,2021-02-11 14:37:41,CASH_DEPOSIT,CREDIT,BRANCH,12993.99,OTHER,,,002,COMPLETED,,
T0000002891,A0006928,2021-02-11 15:14:18,TRANSFER_IN,CREDIT,MOBILE,11535.34,OTHER_BANK,DOMESTIC_EXTERNAL,B007,,COMPLETED,,
T0000002892,A0005950,2021-02-11 15:18:19,SERVICE_PAYMENT,DEBIT,BRANCH,2576.81,SERVICE_PROVIDER,,,031,COMPLETED,,
T0000002893,A0004186,2021-02-11 15:30:02,TRANSFER_OUT,DEBIT,BRANCH,130.59,BTYT_CUSTOMER,INTERNAL,B000,001,COMPLETED,,
T0000002894,A0011552,2021-02-11 15:30:02,TRANSFER_IN,CREDIT,BRANCH,130.59,BTYT_CUSTOMER,INTERNAL,B000,001,COMPLETED,,
T0000002895,A0001134,2021-02-11 15:39:17,CASH_WITHDRAWAL,DEBIT,BRANCH,2252.44,OTHER,,,030,COMPLETED,,
T0000002896,A0003888,2021-02-11 15:51:43,SERVICE_PAYMENT,DEBIT,MOBILE,593.98,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002897,A0006611,2021-02-11 16:10:03,CASH_WITHDRAWAL,DEBIT,ATM,4604.18,OTHER,,,,COMPLETED,,
T0000002898,A0009949,2021-02-11 16:13:26,TRANSFER_IN,CREDIT,BRANCH,14791.97,OTHER,,,023,COMPLETED,,
T0000002899,A0008326,2021-02-11 16:19:39,TRANSFER_IN,CREDIT,MOBILE,20420.5,OTHER,,,,COMPLETED,,
T0000002900,A0002072,2021-02-11 16:20:14,TRANSFER_OUT,DEBIT,BRANCH,10285.33,BTYT_CUSTOMER,INTERNAL,B000,009,COMPLETED,,
T0000002901,A0007072,2021-02-11 16:20:14,TRANSFER_IN,CREDIT,BRANCH,10285.33,BTYT_CUSTOMER,INTERNAL,B000,009,COMPLETED,,
T0000002902,A0010381,2021-02-11 16:33:45,SERVICE_PAYMENT,DEBIT,MOBILE,2431.06,GOVERNMENT,,,,COMPLETED,,
T0000002903,A0003782,2021-02-11 16:34:52,SERVICE_PAYMENT,DEBIT,WEB,6120.7,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002904,A0002481,2021-02-11 16:49:12,TRANSFER_IN,CREDIT,MOBILE,9958.81,OTHER_BANK,INTERNATIONAL,B105,,COMPLETED,,
T0000002905,A0004186,2021-02-11 17:01:05,TRANSFER_OUT,DEBIT,MOBILE,407.48,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000002906,A0001337,2021-02-11 17:06:47,SERVICE_PAYMENT,DEBIT,WEB,2721.89,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002907,A0000324,2021-02-11 17:29:12,DEBIT_PURCHASE,DEBIT,POS,6462.36,MERCHANT,,,,COMPLETED,EDUCATION,
T0000002908,A0009609,2021-02-11 17:48:22,DEBIT_PURCHASE,DEBIT,POS,2005.31,MERCHANT,,,,COMPLETED,GROCERIES,
T0000002909,A0003782,2021-02-11 17:53:11,TRANSFER_OUT,DEBIT,WEB,17215.11,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002910,A0007633,2021-02-11 17:53:11,TRANSFER_IN,CREDIT,WEB,17215.11,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002911,A0009609,2021-02-11 18:12:50,DEBIT_PURCHASE,DEBIT,POS,1501.01,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000002912,A0002675,2021-02-11 18:46:43,TRANSFER_IN,CREDIT,MOBILE,1135845.08,OTHER_BANK,INTERNATIONAL,B107,,COMPLETED,,
T0000002913,A0008666,2021-02-11 19:27:37,TRANSFER_IN,CREDIT,MOBILE,1900.22,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002914,A0012361,2021-02-11 19:27:37,TRANSFER_OUT,DEBIT,MOBILE,1900.22,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000002915,A0011464,2021-02-11 19:48:55,CASH_DEPOSIT,CREDIT,ATM,2356.79,OTHER,,,,COMPLETED,,
T0000002916,A0005770,2021-02-11 20:00:53,SERVICE_PAYMENT,DEBIT,MOBILE,2376.67,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002917,A0000303,2021-02-11 20:35:04,TRANSFER_IN,CREDIT,MOBILE,11662.43,OTHER_BANK,DOMESTIC_EXTERNAL,B006,,COMPLETED,,
T0000002918,A0002481,2021-02-11 22:32:51,TRANSFER_OUT,DEBIT,MOBILE,13510.69,SUPPLIER,,,,COMPLETED,,
T0000002919,A0002675,2021-02-11 23:06:47,SERVICE_PAYMENT,DEBIT,MOBILE,72159.37,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002920,A0000819,2021-02-11 23:10:05,TRANSFER_IN,CREDIT,MOBILE,3461.63,OTHER,,,,COMPLETED,,
T0000002921,A0001887,2021-02-11 23:12:42,TRANSFER_IN,CREDIT,WEB,492.78,BTYT_CUSTOMER,INTERNAL,B000,,FAILED,,INSUFFICIENT_FUNDS
T0000002922,A0010228,2021-02-11 23:13:08,SERVICE_PAYMENT,DEBIT,WEB,4653.17,GOVERNMENT,,,,COMPLETED,,
T0000002923,A0011094,2021-02-11 23:26:41,DEBIT_PURCHASE,DEBIT,POS,922.39,MERCHANT,,,,COMPLETED,UTILITIES,
T0000002924,A0003888,2021-02-11 23:35:10,SERVICE_PAYMENT,DEBIT,WEB,331.36,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002925,A0004186,2021-02-12 01:05:00,SERVICE_PAYMENT,DEBIT,AUTOMATIC,86.11,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002926,A0003714,2021-02-12 02:45:45,LOAN_DISBURSEMENT,CREDIT,AUTOMATIC,213.74,LOAN_ACCOUNT,,,,COMPLETED,,
T0000002927,A0007072,2021-02-12 04:30:01,CASH_WITHDRAWAL,DEBIT,ATM,1732.23,OTHER,,,,COMPLETED,,
T0000002928,A0001487,2021-02-12 06:43:00,SERVICE_PAYMENT,DEBIT,WEB,4718.83,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002929,A0009051,2021-02-12 07:31:31,INTEREST_CREDIT,CREDIT,AUTOMATIC,13.67,OTHER,,,,COMPLETED,,
T0000002930,A0007633,2021-02-12 08:02:02,CASH_WITHDRAWAL,DEBIT,ATM,6344.56,OTHER,,,,COMPLETED,,
T0000002931,A0007745,2021-02-12 08:22:10,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1854.75,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002932,A0012897,2021-02-12 08:58:16,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1122.25,SERVICE_PROVIDER,,,,COMPLETED,,
T0000002933,A0000807,2021-02-12 09:03:30,CASH_DEPOSIT,CREDIT,BRANCH,818.38,OTHER,,,029,COMPLETED,,
T0000002934,A0007885,2021-02-12 09:07:45,SERVICE_PAYMENT,DEBIT,BRANCH,6005.4,SERVICE_PROVIDER,,,019,COMPLETED,,
T0000002935,A0001732,2021-02-12 09:13:06,TRANSFER_OUT,DEBIT,BRANCH,150.37,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002936,A0002346,2021-02-12 09:13:06,TRANSFER_IN,CREDIT,BRANCH,150.37,BTYT_CUSTOMER,INTERNAL,B000,017,COMPLETED,,
T0000002937,A0003388,2021-02-12 09:15:47,TRANSFER_OUT,DEBIT,BRANCH,603.86,BTYT_CUSTOMER,INTERNAL,B000,035,COMPLETED,,
T0000002938,A0012520,2021-02-12 09:15:47,TRANSFER_IN,CREDIT,BRANCH,603.86,BTYT_CUSTOMER,INTERNAL,B000,035,COMPLETED,,
T0000002939,A0007206,2021-02-12 09:16:18,CASH_WITHDRAWAL,DEBIT,BRANCH,47.92,OTHER,,,018,COMPLETED,,
T0000002940,A0011561,2021-02-12 09:24:37,DEBIT_PURCHASE,DEBIT,POS,704.29,MERCHANT,,,,COMPLETED,GROCERIES,
T0000002941,A0002622,2021-02-12 09:41:45,CASH_WITHDRAWAL,DEBIT,BRANCH,5955.17,OTHER,,,005,COMPLETED,,
T0000002942,A0002481,2021-02-12 09:51:41,TRANSFER_OUT,DEBIT,MOBILE,5233.11,OTHER_BANK,DOMESTIC_EXTERNAL,B004,,COMPLETED,,
T0000002943,A0003388,2021-02-12 09:51:46,TRANSFER_OUT,DEBIT,BRANCH,16384.87,OTHER_BANK,DOMESTIC_EXTERNAL,B001,007,COMPLETED,,
T0000002944,A0011889,2021-02-12 09:58:35,TRANSFER_IN,CREDIT,BRANCH,21385.01,BTYT_CUSTOMER,INTERNAL,B000,007,FAILED,,INSUFFICIENT_FUNDS
T0000002945,A0011561,2021-02-12 10:01:40,SERVICE_PAYMENT,DEBIT,BRANCH,4179.69,SERVICE_PROVIDER,,,028,COMPLETED,,
T0000002946,A0002819,2021-02-12 10:09:04,CASH_DEPOSIT,CREDIT,BRANCH,1214.67,OTHER,,,027,COMPLETED,,
T0000002947,A0000324,2021-02-12 10:09:29,TRANSFER_IN,CREDIT,MOBILE,17220.68,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
