loan_id,year_month,outstanding_balance,current_interest_rate,scheduled_payment,actual_payment,days_past_due,delinquency_status,arrears_amount
L0000067,2024-04,411037.4,23.13,50788.54,55737.27,6,DPD_1_30,719.92
L0000067,2024-05,418960.15,23.13,50184.34,0.0,37,DPD_31_60,50904.26
L0000067,2024-06,370947.45,23.13,55935.44,55935.44,6,DPD_1_30,50904.26
L0000067,2024-07,340999.05,23.13,56710.66,37042.68,37,DPD_31_60,70572.23
L0000067,2024-08,287970.21,23.13,59464.85,59464.85,38,DPD_31_60,70572.23
L0000067,2024-09,204162.08,23.13,59604.22,89234.7,6,DPD_1_30,40941.75
L0000067,2024-10,199873.89,23.13,53523.51,8223.42,37,DPD_31_60,86241.84
L0000067,2024-11,203650.61,23.13,67846.72,0.0,67,DPD_61_90,154088.57
L0000067,2024-12,35686.09,23.13,49513.76,171741.23,7,DPD_1_30,31861.09
L0000067,2025-01,19680.35,23.13,687.85,16693.59,38,DPD_31_60,15855.35
L0000067,2025-02,20046.43,23.13,366.08,0.0,66,DPD_61_90,16221.43
L0000067,2025-03,20046.43,23.13,366.08,366.08,97,DPD_90_PLUS,16221.43
L0000067,2025-04,11953.76,23.13,359.02,8451.7,127,DPD_90_PLUS,8128.76
L0000067,2025-05,6846.75,23.13,196.12,5303.13,158,DPD_90_PLUS,3021.75
L0000067,2025-06,6874.08,23.13,93.9,66.57,188,DPD_90_PLUS,3049.08
L0000067,2025-07,4771.5,23.13,92.62,2195.2,129,DPD_90_PLUS,946.5
L0000067,2025-08,4771.5,23.13,73.73,73.73,160,DPD_90_PLUS,946.5
L0000067,2025-09,4370.25,23.13,73.73,474.97,159,DPD_90_PLUS,545.25
L0000067,2025-10,4370.25,23.13,73.73,73.73,160,DPD_90_PLUS,545.25
L0000067,2025-11,4370.25,23.13,73.73,73.73,190,DPD_90_PLUS,545.25
L0000067,2025-12,3851.71,23.13,73.73,592.27,7,DPD_1_30,26.71
L0000067,2026-01,3851.71,23.13,73.73,73.73,7,DPD_1_30,26.71
L0000067,2026-02,3851.71,23.13,73.73,73.73,4,DPD_1_30,26.71
L0000067,2026-03,3828.25,23.13,73.73,97.19,7,DPD_1_30,3.25
L0000067,2026-04,3827.06,23.13,73.73,74.92,6,DPD_1_30,2.06
L0000067,2026-05,3825.04,23.13,73.73,75.75,7,DPD_1_30,0.04
L0000067,2026-06,3825.0,23.13,73.73,73.76,0,CURRENT,0.0
L0000067,2026-07,3898.73,23.13,3898.73,0.0,7,DPD_1_30,3898.73
L0000067,2026-08,3972.45,23.13,73.73,0.0,38,DPD_31_60,3972.45
L0000067,2026-09,4046.18,23.13,73.73,0.0,68,DPD_61_90,4046.18
L0000067,2026-10,4119.91,23.13,73.73,0.0,99,DPD_90_PLUS,4119.91
L0000067,2026-11,4193.63,23.13,73.73,0.0,129,DPD_90_PLUS,4193.63
L0000067,2026-12,4267.36,23.13,73.73,0.0,160,DPD_90_PLUS,4267.36
L0000068,2025-11,0.0,13.21,0.0,8560000.0,0,CURRENT,0.0
L0000070,2021-01,99093.83,21.71,9510.15,12178.25,0,CURRENT,0.0
L0000070,2021-02,91625.8,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-03,84022.67,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-04,76281.98,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-05,68401.24,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-06,60377.93,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-07,52209.47,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-08,43893.23,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-09,35426.53,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-10,26806.65,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-11,18030.83,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2021-12,9096.23,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2022-01,0.0,21.71,9260.8,9260.8,0,CURRENT,0.0
L0000070,2022-02,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-03,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-04,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-05,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-06,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-07,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-08,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-09,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-10,0.25,21.71,0.0,0.0,0,CURRENT,0.0
L0000070,2022-11,0.0,21.71,0.0,0.25,0,CURRENT,0.0
L0000071,2021-06,69000.0,17.74,0.0,0.0,0,CURRENT,0.0
L0000071,2021-07,65626.0,17.74,4394.05,4394.05,0,CURRENT,0.0
L0000071,2021-08,62202.12,17.74,4394.05,4394.05,0,CURRENT,0.0
L0000071,2021-09,63121.67,17.74,4394.05,0.0,9,DPD_1_30,4394.05
L0000071,2021-10,59387.21,17.74,4654.02,4654.02,10,DPD_1_30,4394.05
L0000071,2021-11,55580.69,17.74,4674.71,4674.71,9,DPD_1_30,4394.05
L0000071,2021-12,47817.27,17.74,4680.84,8576.4,10,DPD_1_30,498.49
L0000071,2022-01,43836.29,17.74,4377.97,4687.87,10,DPD_1_30,188.59
L0000071,2022-02,40064.52,17.74,4347.24,4419.83,7,DPD_1_30,116.0
L0000071,2022-03,36249.47,17.74,4339.38,4407.33,10,DPD_1_30,48.05
L0000071,2022-04,32412.67,17.74,4331.26,4372.68,9,DPD_1_30,6.62
L0000071,2022-05,28563.29,17.74,4325.73,4328.55,10,DPD_1_30,3.8
L0000071,2022-06,24660.25,17.74,4325.3,4325.3,9,DPD_1_30,3.8
L0000071,2022-07,24789.43,17.74,4325.3,235.38,10,DPD_1_30,4093.72
L0000071,2022-08,17734.07,17.74,5152.13,7419.86,10,DPD_1_30,1825.99
L0000071,2022-09,13397.66,17.74,4598.58,4598.58,9,DPD_1_30,1825.99
L0000071,2022-10,7401.77,17.74,4598.58,6193.96,10,DPD_1_30,230.61
L0000071,2022-11,3728.04,17.74,3783.15,3783.15,9,DPD_1_30,230.61
L0000071,2022-12,575.61,17.74,3207.54,3207.54,10,DPD_1_30,230.61
L0000071,2023-01,584.12,17.74,8.51,0.0,41,DPD_31_60,239.12
L0000071,2023-02,488.07,17.74,8.51,104.56,69,DPD_61_90,143.07
L0000071,2023-03,373.17,17.74,6.96,121.87,100,DPD_90_PLUS,28.17
L0000071,2023-04,373.17,17.74,5.16,5.16,99,DPD_90_PLUS,28.17
L0000071,2023-05,373.17,17.74,5.1,5.1,130,DPD_90_PLUS,28.17
L0000071,2023-06,362.06,17.74,5.1,16.2,101,DPD_90_PLUS,17.06
L0000071,2023-07,352.23,17.74,5.1,14.93,40,DPD_31_60,7.23
L0000071,2023-08,347.7,17.74,5.1,9.63,10,DPD_1_30,2.7
L0000071,2023-09,345.66,17.74,5.1,7.15,9,DPD_1_30,0.66
L0000071,2023-10,345.66,17.74,5.1,5.1,10,DPD_1_30,0.66
L0000071,2023-11,345.29,17.74,5.1,5.47,9,DPD_1_30,0.29
L0000071,2023-12,345.29,17.74,5.1,5.1,10,DPD_1_30,0.29
L0000071,2024-01,345.01,17.74,5.1,5.37,10,DPD_1_30,0.01
L0000071,2024-02,347.53,17.74,5.1,2.58,8,DPD_1_30,2.53
L0000071,2024-03,345.29,17.74,5.1,7.34,10,DPD_1_30,0.29
L0000071,2024-04,345.12,17.74,5.1,5.27,9,DPD_1_30,0.12
L0000071,2024-05,345.07,17.74,5.1,5.14,10,DPD_1_30,0.07
L0000071,2024-06,345.07,17.74,5.1,5.1,9,DPD_1_30,0.07
L0000071,2024-07,345.04,17.74,5.1,5.13,10,DPD_1_30,0.04
L0000071,2024-08,345.04,17.74,5.1,5.1,10,DPD_1_30,0.04
L0000071,2024-09,345.04,17.74,5.1,5.1,9,DPD_1_30,0.04
L0000071,2024-10,345.01,17.74,5.1,5.13,10,DPD_1_30,0.01
L0000071,2024-11,345.0,17.74,5.1,5.11,0,CURRENT,0.0
L0000071,2024-12,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-01,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-02,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-03,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-04,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-05,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-06,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-07,345.0,17.74,5.1,5.1,0,CURRENT,0.0
L0000071,2025-08,350.1,17.74,350.1,0.0,10,DPD_1_30,350.1
L0000071,2025-09,355.2,17.74,5.1,0.0,40,DPD_31_60,355.2
L0000071,2025-10,360.3,17.74,5.1,0.0,71,DPD_61_90,360.3
L0000071,2025-11,365.4,17.74,5.1,0.0,101,DPD_90_PLUS,365.4
L0000071,2025-12,370.5,17.74,5.1,0.0,132,DPD_90_PLUS,370.5
L0000071,2026-01,375.6,17.74,5.1,0.0,163,DPD_90_PLUS,375.6
L0000072,2021-12,17650000.0,15.05,0.0,0.0,0,CURRENT,0.0
L0000072,2022-01,17644608.88,15.05,226751.54,226751.54,0,CURRENT,0.0
L0000072,2022-02,17865901.68,15.05,226751.54,0.0,21,DPD_1_30,226751.54
L0000072,2022-03,17948399.67,15.05,226821.71,138794.82,52,DPD_31_60,314778.43
L0000072,2022-04,17942799.67,15.05,226892.81,226892.81,54,DPD_31_60,314778.43
L0000072,2022-05,17937129.38,15.05,226894.62,226894.62,54,DPD_31_60,314778.43
L0000072,2022-06,17994905.44,15.05,226896.44,163378.95,54,DPD_31_60,378295.93
L0000072,2022-07,17989091.94,15.05,226898.26,226898.26,54,DPD_31_60,378295.93
L0000072,2022-08,18210105.59,15.05,226900.11,0.0,85,DPD_61_90,605196.04
L0000072,2022-09,18204143.32,15.05,226975.93,226975.93,85,DPD_61_90,605196.04
L0000072,2022-10,18425084.96,15.05,226978.77,0.0,116,DPD_90_PLUS,832174.81
L0000072,2022-11,18467407.14,15.05,227056.58,178619.46,115,DPD_90_PLUS,880611.93
L0000072,2022-12,18461215.41,15.05,227060.47,227060.47,115,DPD_90_PLUS,880611.93
L0000072,2023-01,18682010.31,15.05,227064.41,0.0,146,DPD_90_PLUS,1107676.33
L0000072,2023-02,18675659.93,15.05,227145.3,227145.3,144,DPD_90_PLUS,1107676.33
L0000072,2023-03,17955683.21,15.05,227150.31,940696.84,52,DPD_31_60,394129.8
L0000072,2023-04,18176094.65,15.05,226915.53,0.0,82,DPD_61_90,621045.33
L0000072,2023-05,18169506.55,15.05,226999.54,226999.54,85,DPD_61_90,621045.33
L0000072,2023-06,18162835.73,15.05,227002.61,227002.61,84,DPD_61_90,621045.33
L0000072,2023-07,17815607.72,15.05,227005.72,567479.16,54,DPD_31_60,280571.89
L0000072,2023-08,18035694.67,15.05,226923.77,0.0,85,DPD_61_90,507495.66
L0000072,2023-09,18067513.01,15.05,227012.21,188268.61,85,DPD_61_90,546239.26
L0000072,2023-10,18060500.79,15.05,227015.51,227015.51,85,DPD_61_90,546239.26
L0000072,2023-11,18261353.97,15.05,227018.84,19065.4,115,DPD_90_PLUS,754192.71
L0000072,2023-12,18481272.55,15.05,227110.8,0.0,146,DPD_90_PLUS,981303.51
L0000072,2024-01,18584148.71,15.05,227203.99,117042.41,146,DPD_90_PLUS,1091465.09
L0000072,2024-02,18576771.73,15.05,227209.81,227209.81,145,DPD_90_PLUS,1091465.09
L0000072,2024-03,18569302.04,15.05,227215.67,227215.67,145,DPD_90_PLUS,1091465.09
L0000072,2024-04,18788960.07,15.05,227221.6,0.0,175,DPD_90_PLUS,1318686.7
L0000072,2024-05,19008618.1,15.05,227319.77,0.0,206,DPD_90_PLUS,1546006.47
L0000072,2024-06,19107826.29,15.05,227419.26,120449.84,236,DPD_90_PLUS,1652975.88
L0000072,2024-07,19327484.32,15.05,227520.08,0.0,267,DPD_90_PLUS,1880495.96
L0000072,2024-08,19547142.35,15.05,227622.26,0.0,298,DPD_90_PLUS,2108118.22
L0000072,2024-09,19766800.38,15.05,227725.81,0.0,328,DPD_90_PLUS,2335844.03
L0000072,2024-10,19758627.65,15.05,227830.76,227830.76,329,DPD_90_PLUS,2335844.03
L0000072,2024-11,19750351.92,15.05,227844.72,227844.72,328,DPD_90_PLUS,2335844.03
L0000072,2024-12,19741971.87,15.05,227858.82,227858.82,328,DPD_90_PLUS,2335844.03
L0000072,2025-01,19733486.2,15.05,227873.08,227873.08,330,DPD_90_PLUS,2335844.03
L0000072,2025-02,19724893.55,15.05,227887.53,227887.53,327,DPD_90_PLUS,2335844.03
L0000072,2025-03,19944094.76,15.05,227902.18,0.0,358,DPD_90_PLUS,2563746.2
L0000072,2025-04,19935280.27,15.05,228015.69,228015.69,358,DPD_90_PLUS,2563746.2
L0000072,2025-05,20001440.92,15.05,228032.02,152945.7,358,DPD_90_PLUS,2638832.52
L0000072,2025-06,20050296.37,15.05,228048.52,170154.8,358,DPD_90_PLUS,2696726.24
L0000072,2025-07,20041144.08,15.05,228065.21,228065.21,358,DPD_90_PLUS,2696726.24
L0000072,2025-08,17759533.11,15.05,228082.07,2500425.29,55,DPD_31_60,424383.03
L0000072,2025-09,17977175.8,15.05,226981.4,0.0,85,DPD_61_90,651364.43
L0000072,2025-10,17967714.88,15.05,227103.62,227103.62,85,DPD_61_90,651364.43
L0000072,2025-11,18022036.4,15.05,227107.66,163206.38,115,DPD_90_PLUS,715265.71
L0000072,2025-12,18087898.73,15.05,227233.16,151665.57,115,DPD_90_PLUS,790833.3
L0000072,2026-01,18078071.51,15.05,227238.9,227238.9,116,DPD_90_PLUS,790833.3
L0000072,2026-02,18295366.06,15.05,227245.31,0.0,144,DPD_90_PLUS,1018078.61
L0000072,2026-03,18497778.55,15.05,227375.9,14882.06,175,DPD_90_PLUS,1230572.45
L0000072,2026-04,18487564.83,15.05,227508.28,227508.28,174,DPD_90_PLUS,1230572.45
L0000072,2026-05,18704740.72,15.05,227518.17,0.0,205,DPD_90_PLUS,1458090.61
L0000072,2026-06,17408725.31,15.05,227654.13,1513191.3,23,DPD_1_30,172553.44
L0000072,2026-07,17625027.05,15.05,304551.74,0.0,54,DPD_31_60,477105.18
L0000072,2026-08,17841328.79,15.05,227014.26,0.0,85,DPD_61_90,704119.44
L0000072,2026-09,18057630.52,15.05,227155.35,0.0,115,DPD_90_PLUS,931274.79
L0000072,2026-10,18273932.26,15.05,227298.4,0.0,146,DPD_90_PLUS,1158573.19
L0000072,2026-11,18490234.0,15.05,227443.42,0.0,176,DPD_90_PLUS,1386016.61
L0000072,2026-12,18706535.73,15.05,227590.44,0.0,207,DPD_90_PLUS,1613607.05
L0000073,2023-02,7000.0,15.48,0.0,0.0,0,CURRENT,0.0
L0000073,2023-03,6456.91,15.48,633.39,633.39,0,CURRENT,0.0
L0000073,2023-04,5906.8,15.48,633.39,633.39,0,CURRENT,0.0
L0000073,2023-05,5349.61,15.48,633.39,633.39,0,CURRENT,0.0
L0000073,2023-06,4785.22,15.48,633.39,633.39,0,CURRENT,0.0
L0000073,2023-07,4213.56,15.48,633.39,633.39,0,CURRENT,0.0
L0000073,2023-08,3634.42,15.41,633.25,633.25,0,CURRENT,0.0
L0000073,2023-09,3047.84,15.41,633.25,633.25,0,CURRENT,0.0
L0000073,2023-10,2453.73,15.41,633.25,633.25,0,CURRENT,0.0
L0000073,2023-11,1851.98,15.41,633.25,633.25,0,CURRENT,0.0
L0000073,2023-12,1242.52,15.41,633.25,633.25,0,CURRENT,0.0
L0000073,2024-01,625.22,15.41,633.25,633.25,0,CURRENT,0.0
L0000073,2024-02,0.0,15.3342,633.21,633.21,0,CURRENT,0.0
L0000073,2024-03,0.01,15.3342,0.0,0.0,0,CURRENT,0.0
L0000073,2024-04,0.01,15.3342,0.0,0.0,0,CURRENT,0.0
L0000073,2024-05,0.01,15.3342,0.0,0.0,0,CURRENT,0.0
L0000073,2024-06,0.01,15.3342,0.0,0.0,0,CURRENT,0.0
L0000073,2024-07,0.01,15.3342,0.0,0.0,0,CURRENT,0.0
L0000073,2024-08,0.0,15.2292,0.0,0.01,0,CURRENT,0.0
L0000074,2024-09,4000.0,14.99,0.0,0.0,0,CURRENT,0.0
L0000074,2024-10,3688.95,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2024-11,3374.02,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2024-12,3055.15,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-01,2732.3,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-02,2405.42,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-03,2074.45,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-04,1739.35,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-05,1400.06,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-06,1056.54,14.99,361.01,361.01,0,CURRENT,0.0
L0000074,2025-07,1020.61,14.99,361.01,49.13,14,DPD_1_30,311.88
L0000074,2025-08,223.23,14.99,519.88,810.12,14,DPD_1_30,21.65
L0000074,2025-09,0.0,14.99,204.37,226.02,0,CURRENT,0.0
L0000075,2026-07,360000.0,19.38,0.0,0.0,0,CURRENT,0.0
L0000075,2026-08,352548.56,19.38,13265.44,13265.44,0,CURRENT,0.0
L0000075,2026-09,344976.79,19.38,13265.44,13265.44,0,CURRENT,0.0
L0000075,2026-10,337282.73,19.38,13265.44,13265.44,0,CURRENT,0.0
L0000075,2026-11,329464.41,19.38,13265.44,13265.44,0,CURRENT,0.0
L0000075,2026-12,321519.82,19.38,13265.44,13265.44,0,CURRENT,0.0
L0000076,2026-08,0.0,17.86,0.0,105000.0,0,CURRENT,0.0
L0000078,2022-07,120000.0,21.71,0.0,0.0,0,CURRENT,0.0
L0000078,2022-08,114300.42,21.71,7870.58,7870.58,0,CURRENT,0.0
L0000078,2022-09,108497.73,21.71,7870.58,7870.58,0,CURRENT,0.0
L0000078,2022-10,104912.81,21.71,7870.58,5547.82,11,DPD_1_30,2322.76
L0000078,2022-11,98762.08,21.71,8048.78,8048.78,10,DPD_1_30,2322.76
L0000078,2022-12,92500.07,21.71,8048.78,8048.78,11,DPD_1_30,2322.76
L0000078,2023-01,94173.55,21.71,8048.78,0.0,42,DPD_31_60,10371.54
L0000078,2023-02,80213.89,21.71,8644.58,15633.14,8,DPD_1_30,3382.98
L0000078,2023-03,72178.28,21.71,8107.38,9486.82,11,DPD_1_30,2003.54
L0000078,2023-04,65528.76,21.71,7955.34,7955.34,10,DPD_1_30,2003.54
L0000078,2023-05,57948.69,21.71,7955.34,8765.6,11,DPD_1_30,1193.28
L0000078,2023-06,50090.83,21.71,7845.64,8906.25,10,DPD_1_30,132.66
L0000078,2023-07,43314.1,21.71,7682.96,7682.96,11,DPD_1_30,132.66
L0000078,2023-08,36353.01,21.71,7682.96,7744.71,11,DPD_1_30,70.92
L0000078,2023-09,29340.77,21.71,7669.93,7669.93,10,DPD_1_30,70.92
L0000078,2023-10,22201.66,21.71,7669.93,7669.93,11,DPD_1_30,70.92
L0000078,2023-11,14896.31,21.71,7669.93,7707.02,10,DPD_1_30,33.83
L0000078,2023-12,7490.31,21.71,7650.88,7675.5,11,DPD_1_30,9.21
L0000078,2024-01,5.63,21.71,7616.61,7620.18,11,DPD_1_30,5.63
L0000078,2024-02,2.97,21.71,0.1,2.76,40,DPD_31_60,2.97
L0000078,2024-03,2.97,21.71,0.05,0.05,71,DPD_61_90,2.97
L0000078,2024-04,2.97,21.71,0.05,0.05,101,DPD_90_PLUS,2.97
L0000078,2024-05,0.44,21.71,0.05,2.58,132,DPD_90_PLUS,0.44
L0000078,2024-06,0.21,21.71,0.0,0.24,131,DPD_90_PLUS,0.21
L0000078,2024-07,0.33,21.71,0.0,0.0,162,DPD_90_PLUS,0.21
L0000078,2024-08,0.0,21.71,0.0,0.33,0,CURRENT,0.0
L0000079,2025-03,0.0,22.18,0.0,200000.0,0,CURRENT,0.0
L0000080,2025-01,840000.0,17.31,0.0,0.0,0,CURRENT,0.0
L0000080,2025-02,810460.27,17.31,41656.73,41656.73,0,CURRENT,0.0
L0000080,2025-03,780494.43,17.31,41656.73,41656.73,0,CURRENT,0.0
L0000080,2025-04,750096.33,17.31,41656.73,41656.73,0,CURRENT,0.0
L0000080,2025-05,719259.73,17.31,41656.73,41656.73,0,CURRENT,0.0
L0000080,2025-06,729635.06,17.31,41656.73,0.0,21,DPD_1_30,41656.73
L0000080,2025-07,714149.71,17.31,43550.8,25860.67,52,DPD_31_60,59346.87
L0000080,2025-08,657547.82,17.31,44673.73,66753.84,22,DPD_1_30,37266.76
L0000080,2025-09,588173.97,17.31,43709.18,78819.38,21,DPD_1_30,2156.56
L0000080,2025-10,553428.23,17.31,41429.46,43230.15,22,DPD_1_30,355.87
L0000080,2025-11,519894.21,17.31,41295.1,41517.22,21,DPD_1_30,133.74
L0000080,2025-12,527393.68,17.31,41277.46,0.0,52,DPD_31_60,41411.21
L0000080,2026-01,490747.51,17.31,44145.64,44145.64,22,DPD_1_30,41411.21
L0000080,2026-02,432911.28,17.31,44395.44,64846.53,19,DPD_1_30,20960.11
L0000080,2026-03,400556.76,17.31,42843.07,38599.27,22,DPD_1_30,25203.91
L0000080,2026-04,0.0,17.31,43301.84,406334.79,0,CURRENT,0.0
L0000081,2026-10,565000.0,20.43,0.0,0.0,0,CURRENT,0.0
L0000081,2026-11,557296.26,20.43,17322.86,17322.86,0,CURRENT,0.0
L0000081,2026-12,549461.37,20.43,17322.86,17322.86,0,CURRENT,0.0
L0000082,2025-08,310000.0,23.98,0.0,0.0,0,CURRENT,0.0
L0000082,2025-09,306407.74,23.98,55339.89,9787.1,10,DPD_1_30,45552.79
L0000082,2025-10,247526.95,23.98,65003.83,65003.83,11,DPD_1_30,45552.79
L0000082,2025-11,216492.28,23.98,65003.83,35981.09,41,DPD_31_60,74575.53
L0000082,2025-12,147367.53,23.98,73352.14,73352.14,41,DPD_31_60,74575.53
L0000082,2026-01,76505.49,23.98,73722.46,73722.46,42,DPD_31_60,74575.53
L0000082,2026-02,77612.49,23.98,1851.64,364.67,70,DPD_61_90,76062.49
L0000082,2026-03,77612.49,23.98,1464.39,1464.39,70,DPD_61_90,76062.49
L0000082,2026-04,77612.49,23.98,1454.63,1454.63,100,DPD_90_PLUS,76062.49
L0000082,2026-05,77612.49,23.98,1454.63,1454.63,131,DPD_90_PLUS,76062.49
L0000082,2026-06,30364.27,23.98,1434.15,48682.37,161,DPD_90_PLUS,28814.27
L0000082,2026-07,6514.33,23.98,461.31,24311.24,133,DPD_90_PLUS,4964.33
L0000082,2026-08,2046.26,23.98,30.97,4499.05,72,DPD_61_90,496.26
L0000082,2026-09,1569.73,23.98,30.97,507.51,10,DPD_1_30,19.73
L0000082,2026-10,1600.7,23.98,1580.97,0.0,41,DPD_31_60,1600.7
L0000082,2026-11,1631.67,23.98,30.97,0.0,71,DPD_61_90,1631.67
L0000082,2026-12,1662.65,23.98,30.97,0.0,102,DPD_90_PLUS,1662.65
L0000083,2024-08,1200000.0,17.73,0.0,0.0,0,CURRENT,0.0
L0000083,2024-09,1174509.49,17.73,43220.51,43220.51,0,CURRENT,0.0
L0000083,2024-10,1162791.16,17.73,43220.51,29071.71,12,DPD_1_30,14148.81
L0000083,2024-11,1129414.16,17.73,43752.9,50557.24,11,DPD_1_30,7344.47
L0000083,2024-12,1102610.38,17.73,43490.88,43490.88,12,DPD_1_30,7344.47
L0000083,2025-01,1075410.57,17.73,43490.88,43490.88,12,DPD_1_30,7344.47
L0000083,2025-02,1047682.67,17.3862,43309.02,43309.02,9,DPD_1_30,7344.47
L0000083,2025-03,1016356.03,17.3862,43309.02,46506.03,12,DPD_1_30,4147.46
L0000083,2025-04,984297.49,17.3862,43173.22,46784.06,11,DPD_1_30,536.62
L0000083,2025-05,955158.43,17.3862,43015.42,43400.1,12,DPD_1_30,151.94
L0000083,2025-06,925919.0,17.3862,42998.1,43078.29,11,DPD_1_30,71.76
L0000083,2025-07,939334.21,17.3862,42994.38,0.0,42,DPD_31_60,43066.14
L0000083,2025-08,908275.34,17.1987,44329.42,44329.42,12,DPD_1_30,43066.14
L0000083,2025-09,921120.91,17.1987,44399.16,0.0,42,DPD_31_60,87465.3
L0000083,2025-10,887947.19,17.1987,46019.3,46019.3,42,DPD_31_60,87465.3
L0000083,2025-11,854215.57,17.1987,46132.06,46132.06,42,DPD_31_60,87465.3
L0000083,2025-12,0.0,17.1987,46252.9,866163.76,0,CURRENT,0.0
L0000084,2026-04,4070000.0,14.24,0.0,0.0,0,CURRENT,0.0
L0000084,2026-05,4068555.44,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-06,4067093.74,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-07,4065614.69,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-08,4064118.09,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-09,4062603.73,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-10,4061071.41,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-11,4059520.89,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000084,2026-12,4057951.98,14.24,49741.89,49741.89,0,CURRENT,0.0
L0000085,2021-01,337154.72,16.2362,15985.59,15985.59,0,CURRENT,0.0
L0000085,2021-02,339639.68,16.2362,15985.59,2076.82,13,DPD_1_30,13908.78
L0000085,2021-03,331362.67,16.2362,16546.23,12838.77,44,DPD_31_60,17616.23
L0000085,2021-04,308965.99,16.2362,16629.2,26818.36,15,DPD_1_30,7427.07
L0000085,2021-05,289888.86,16.2362,16331.74,23257.5,16,DPD_1_30,501.3
L0000085,2021-06,277396.36,16.2362,15950.66,16414.76,15,DPD_1_30,37.21
L0000085,2021-07,265198.85,16.2362,15924.02,15950.74,16,DPD_1_30,10.49
L0000085,2021-08,252947.65,17.1737,16040.46,16046.58,16,DPD_1_30,4.37
L0000085,2021-09,240527.64,17.1737,16040.07,16040.07,15,DPD_1_30,4.37
L0000085,2021-10,227927.99,17.1737,16040.07,16041.94,16,DPD_1_30,2.49
L0000085,2021-11,215150.04,17.1737,16039.94,16039.94,15,DPD_1_30,2.49
L0000085,2021-12,202187.37,17.1737,16039.94,16041.78,16,DPD_1_30,0.65
L0000085,2022-01,205080.97,17.1737,16039.79,0.0,47,DPD_31_60,16040.44
L0000085,2022-02,190882.78,18.0487,17239.21,17239.21,13,DPD_1_30,16040.44
L0000085,2022-03,169452.59,18.0487,17335.62,24273.48,16,DPD_1_30,9102.58
L0000085,2022-04,149670.79,18.0487,16829.54,22330.48,15,DPD_1_30,3601.65
L0000085,2022-05,133134.61,18.0487,16232.92,18787.32,16,DPD_1_30,1047.25
L0000085,2022-06,121290.25,18.0487,15927.33,13846.79,15,DPD_1_30,3127.8
L0000085,2022-07,106909.23,18.0487,16205.31,16205.31,16,DPD_1_30,3127.8
L0000085,2022-08,92332.51,18.6112,16234.81,16234.81,16,DPD_1_30,3127.8
L0000085,2022-09,77529.72,18.6112,16234.81,16234.81,15,DPD_1_30,3127.8
L0000085,2022-10,78732.16,18.6112,16234.81,0.0,46,DPD_31_60,19362.6
L0000085,2022-11,45646.51,18.6112,20139.74,34288.08,15,DPD_1_30,5214.26
