loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0002905,2005-10,702905,2025-07,EARLY_PREPAYMENT,CURRENT
L0002906,2006-01,702906,2011-12,SCHEDULED_MATURITY,CURRENT
L0002907,2001-06,702907,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0002908,2004-09,702908,2014-04,EARLY_PREPAYMENT,CURRENT
L0002909,2006-03,702909,2010-03,SCHEDULED_MATURITY,CURRENT
L0002910,2015-12,702910,2016-08,SCHEDULED_MATURITY,CURRENT
L0002911,2017-08,702911,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0002912,2013-09,702912,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0002913,2018-04,702913,2019-11,EARLY_PREPAYMENT,CURRENT
L0002914,2025-04,702914,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0002915,2011-11,702915,2021-09,SCHEDULED_MATURITY,CURRENT
L0002916,2013-10,702916,2017-12,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0002917,2001-05,702917,2002-02,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0002918,2005-10,702918,2008-09,SCHEDULED_MATURITY,CURRENT
L0002919,2007-04,702919,2009-06,SCHEDULED_MATURITY,CURRENT
L0002920,2010-10,702920,2011-02,EARLY_PREPAYMENT,CURRENT
L0002921,2016-12,702921,2017-01,EARLY_PREPAYMENT,CURRENT
L0002922,2019-10,702922,2023-04,EARLY_PREPAYMENT,CURRENT
L0002923,2021-09,702923,2021-09,EARLY_PREPAYMENT,CURRENT
L0002924,2026-04,702924,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0002925,2020-03,702925,2026-05,WRITE_OFF,SEVERE_DELINQUENCY
L0002926,2021-10,702926,2026-08,EARLY_PREPAYMENT,CURRENT
L0002927,2024-10,702927,2026-04,EARLY_PREPAYMENT,CURRENT
L0002928,2025-03,702928,2026-01,EARLY_PREPAYMENT,CURRENT
L0002929,2025-09,702929,2026-05,SCHEDULED_MATURITY,CURRENT
L0002930,2026-03,702930,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0002931,2010-12,702931,2013-12,FACILITY_EXPIRY,CURRENT
L0002932,2014-03,702932,2015-05,FACILITY_EXPIRY,CURRENT
L0002933,2016-01,702933,2026-05,SCHEDULED_MATURITY,CURRENT
L0002934,2018-05,702934,2019-06,FACILITY_EXPIRY,CURRENT
L0002935,2022-06,702935,2023-06,SCHEDULED_MATURITY,CURRENT
L0002936,2023-11,702936,2025-04,EARLY_PREPAYMENT,CURRENT
L0002937,2025-05,702937,2026-07,SCHEDULED_MATURITY,CURRENT
L0002938,1999-09,702938,2022-10,WRITE_OFF,SEVERE_DELINQUENCY
L0002939,2005-02,702939,2005-07,EARLY_PREPAYMENT,CURRENT
L0002940,2006-01,702940,2007-02,SCHEDULED_MATURITY,CURRENT
L0002941,2008-02,702941,2008-07,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0002942,2019-04,702942,2023-12,SCHEDULED_MATURITY,CURRENT
L0002943,2006-08,702943,2007-05,EARLY_PREPAYMENT,CURRENT
L0002944,2008-10,702944,2009-08,FACILITY_EXPIRY,CURRENT
L0002945,2009-02,702945,2010-09,FACILITY_EXPIRY,CURRENT
L0002946,2011-11,702946,2014-10,FACILITY_EXPIRY,CURRENT
L0002947,2015-11,702947,2017-09,SCHEDULED_MATURITY,CURRENT
L0002948,2019-05,702948,2026-03,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0002949,2021-02,702949,2022-12,SCHEDULED_MATURITY,CURRENT
L0002950,2009-01,702950,,OPEN_SEVERE_AT_CUTOFF,EARLY_DELINQUENCY
L0002951,2010-07,702951,2012-04,EARLY_PREPAYMENT,CURRENT
L0002952,2021-07,702952,2022-03,SCHEDULED_MATURITY,CURRENT
L0002953,2024-02,702953,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0002954,2025-04,702954,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0002955,2006-01,702955,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0002956,2009-11,702956,2024-06,EARLY_PREPAYMENT,CURRENT
L0002957,2025-08,702957,2026-01,EARLY_PREPAYMENT,CURRENT
L0002958,2020-10,702958,2021-05,SCHEDULED_MATURITY,CURRENT
L0002959,2022-12,702959,2026-01,EARLY_PREPAYMENT,CURRENT
L0002960,2025-08,702960,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0002961,2000-06,702961,2000-10,EARLY_PREPAYMENT,CURRENT
L0002962,2001-09,702962,2006-06,EARLY_PREPAYMENT,CURRENT
L0002963,2006-10,702963,2010-10,SCHEDULED_MATURITY,CURRENT
L0002964,2009-09,702964,2010-02,EARLY_PREPAYMENT,CURRENT
L0002965,2020-02,702965,2021-08,SCHEDULED_MATURITY,CURRENT
L0002966,2021-08,702966,2026-07,SCHEDULED_MATURITY,CURRENT
L0002967,2025-12,702967,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0002968,2026-10,702968,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0002969,2024-08,702969,2025-12,SCHEDULED_MATURITY,CURRENT
L0002970,2017-07,702970,2017-11,SCHEDULED_MATURITY,CURRENT
L0002971,2021-02,702971,2026-10,EARLY_PREPAYMENT,CURRENT
L0002972,2022-08,702972,2026-01,EARLY_PREPAYMENT,CURRENT
L0002973,2024-11,702973,2026-06,SCHEDULED_MATURITY,CURRENT
L0002974,2025-09,702974,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0002975,2026-07,702975,2026-11,SCHEDULED_MATURITY,CURRENT
L0002976,2020-08,702976,2024-07,SCHEDULED_MATURITY,CURRENT
L0002977,2015-12,702977,2019-06,FACILITY_EXPIRY,CURRENT
L0002978,2018-03,702978,2020-10,FACILITY_EXPIRY,CURRENT
L0002979,2020-08,702979,2021-06,SCHEDULED_MATURITY,CURRENT
L0002980,2023-10,702980,2026-05,WRITE_OFF,CURRENT
L0002981,2026-10,702981,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0002982,2008-06,702982,2011-09,SCHEDULED_MATURITY,CURRENT
L0002983,2010-02,702983,2012-10,EARLY_PREPAYMENT,CURRENT
L0002984,2020-08,702984,2024-01,EARLY_PREPAYMENT,CURRENT
L0002985,2022-02,702985,2026-09,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0002986,2021-08,702986,2022-10,EARLY_PREPAYMENT,CURRENT
L0002987,2023-07,702987,2025-01,EARLY_PREPAYMENT,CURRENT
L0002988,2025-04,702988,2025-04,EARLY_PREPAYMENT,CURRENT
L0002989,2026-12,702989,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0002990,2026-04,702990,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0002991,2022-04,702991,2023-02,EARLY_PREPAYMENT,CURRENT
L0002992,2022-08,702992,2026-10,SCHEDULED_MATURITY,CURRENT
L0002993,2026-04,702993,2026-04,EARLY_PREPAYMENT,CURRENT
L0002994,2003-06,702994,2006-08,SCHEDULED_MATURITY,CURRENT
L0002995,2011-09,702995,2024-07,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0002996,2014-11,702996,2016-04,EARLY_PREPAYMENT,CURRENT
L0002997,2017-02,702997,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0002998,2019-04,702998,2022-08,SCHEDULED_MATURITY,CURRENT
L0002999,2026-09,702999,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003000,2026-08,703000,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003001,2026-10,703001,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003002,2026-08,703002,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003003,1999-09,703003,2026-04,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0003004,2023-01,703004,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0003005,2007-06,703005,2022-06,WRITE_OFF,SEVERE_DELINQUENCY
L0003006,2008-09,703006,2011-07,SCHEDULED_MATURITY,CURRENT
L0003007,2012-08,703007,2017-12,SCHEDULED_MATURITY,CURRENT
L0003008,2016-03,703008,2019-04,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0003009,2019-10,703009,2025-03,EARLY_PREPAYMENT,CURRENT
L0003010,2017-11,703010,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0003011,2024-09,703011,2024-09,EARLY_PREPAYMENT,CURRENT
L0003012,2026-01,703012,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003013,2000-12,703013,2022-09,WRITE_OFF,SEVERE_DELINQUENCY
L0003014,2010-11,703014,2012-03,EARLY_PREPAYMENT,CURRENT
L0003015,2011-02,703015,2013-07,SCHEDULED_MATURITY,CURRENT
L0003016,2015-05,703016,2016-08,EARLY_PREPAYMENT,CURRENT
L0003017,2016-10,703017,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003018,2008-02,703018,2009-11,SCHEDULED_MATURITY,CURRENT
L0003019,2009-03,703019,2024-12,SCHEDULED_MATURITY,CURRENT
L0003020,2020-07,703020,2026-02,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0003021,2021-10,703021,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0003022,2023-07,703022,2025-08,SCHEDULED_MATURITY,CURRENT
L0003023,2026-02,703023,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003024,2021-11,703024,2026-03,EARLY_PREPAYMENT,CURRENT
L0003025,2015-10,703025,2019-07,EARLY_PREPAYMENT,CURRENT
L0003026,2014-11,703026,2015-10,SCHEDULED_MATURITY,CURRENT
L0003027,2016-04,703027,2017-06,EARLY_PREPAYMENT,CURRENT
L0003028,2017-10,703028,2022-03,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0003029,2024-10,703029,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0003030,2025-09,703030,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003031,2026-10,703031,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003032,2025-02,703032,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003033,2026-04,703033,2026-06,EARLY_PREPAYMENT,CURRENT
L0003034,2025-06,703034,2026-04,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0003035,2016-01,703035,2019-09,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0003036,2017-07,703036,2020-02,EARLY_PREPAYMENT,CURRENT
L0003037,2025-11,703037,2026-07,EARLY_PREPAYMENT,CURRENT
L0003038,2022-04,703038,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003039,2022-02,703039,2023-11,SCHEDULED_MATURITY,CURRENT
L0003040,2023-07,703040,2025-08,SCHEDULED_MATURITY,CURRENT
L0003041,2026-10,703041,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003042,2000-09,703042,2002-08,SCHEDULED_MATURITY,CURRENT
L0003043,2008-09,703043,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003044,2009-10,703044,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003045,2011-03,703045,2013-11,SCHEDULED_MATURITY,CURRENT
L0003046,2013-07,703046,2018-01,EARLY_PREPAYMENT,CURRENT
L0003047,2014-01,703047,2019-09,SCHEDULED_MATURITY,CURRENT
L0003048,1998-12,703048,2023-09,WRITE_OFF,SEVERE_DELINQUENCY
L0003049,2016-11,703049,2016-11,EARLY_PREPAYMENT,CURRENT
L0003050,2019-04,703050,2020-11,SCHEDULED_MATURITY,CURRENT
L0003051,2019-10,703051,2022-03,EARLY_PREPAYMENT,CURRENT
L0003052,2021-08,703052,2023-10,SCHEDULED_MATURITY,CURRENT
L0003053,2017-08,703053,2018-03,EARLY_PREPAYMENT,CURRENT
L0003054,2001-06,703054,2002-11,SCHEDULED_MATURITY,CURRENT
L0003055,2003-10,703055,2007-01,EARLY_PREPAYMENT,CURRENT
L0003056,2012-04,703056,2017-12,SCHEDULED_MATURITY,CURRENT
L0003057,2019-11,703057,2020-08,EARLY_PREPAYMENT,CURRENT
L0003058,2009-04,703058,2014-07,SCHEDULED_MATURITY,CURRENT
L0003059,2012-01,703059,2017-08,SCHEDULED_MATURITY,CURRENT
L0003060,2014-10,703060,2019-12,EARLY_PREPAYMENT,CURRENT
L0003061,2019-10,703061,2021-02,EARLY_PREPAYMENT,CURRENT
L0003062,2026-04,703062,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003063,2008-03,703063,2025-03,EARLY_PREPAYMENT,CURRENT
L0003064,2016-07,703064,2017-12,SCHEDULED_MATURITY,CURRENT
L0003065,2017-11,703065,2022-12,WRITE_OFF,SEVERE_DELINQUENCY
L0003066,2020-05,703066,2025-12,WRITE_OFF,SEVERE_DELINQUENCY
L0003067,2026-08,703067,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003068,2013-12,703068,2016-02,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0003069,2016-07,703069,2017-12,SCHEDULED_MATURITY,CURRENT
L0003070,2018-05,703070,2020-07,SCHEDULED_MATURITY,CURRENT
L0003071,2020-03,703071,2022-03,EARLY_PREPAYMENT,CURRENT
L0003072,2023-08,703072,2025-12,EARLY_PREPAYMENT,CURRENT
L0003073,2020-10,703073,2021-07,EARLY_PREPAYMENT,CURRENT
L0003074,2021-02,703074,2023-05,SCHEDULED_MATURITY,CURRENT
L0003075,2022-02,703075,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003076,2015-05,703076,2018-07,SCHEDULED_MATURITY,CURRENT
L0003077,2019-06,703077,2024-09,EARLY_PREPAYMENT,CURRENT
L0003078,2020-07,703078,2025-11,EARLY_PREPAYMENT,CURRENT
L0003079,2010-03,703079,2013-01,SCHEDULED_MATURITY,CURRENT
L0003080,2011-05,703080,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003081,2026-03,703081,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003082,2004-01,703082,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003083,2012-11,703083,2014-06,EARLY_PREPAYMENT,CURRENT
L0003084,2014-10,703084,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003085,2015-02,703085,2025-11,WRITE_OFF,EARLY_DELINQUENCY
L0003086,2024-09,703086,2024-09,EARLY_PREPAYMENT,CURRENT
L0003087,2013-12,703087,2021-08,EARLY_PREPAYMENT,CURRENT
L0003088,2019-02,703088,2024-07,SCHEDULED_MATURITY,CURRENT
L0003089,2021-12,703089,2024-03,EARLY_PREPAYMENT,CURRENT
L0003090,2022-08,703090,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003091,2025-01,703091,2026-06,EARLY_PREPAYMENT,CURRENT
L0003092,2011-04,703092,2024-09,EARLY_PREPAYMENT,CURRENT
L0003093,2017-07,703093,2024-07,WRITE_OFF,EARLY_DELINQUENCY
L0003094,2025-07,703094,2025-07,EARLY_PREPAYMENT,CURRENT
L0003095,2002-08,703095,2003-10,SCHEDULED_MATURITY,CURRENT
L0003096,2004-05,703096,2006-08,SCHEDULED_MATURITY,CURRENT
L0003097,2006-08,703097,2007-10,SCHEDULED_MATURITY,CURRENT
L0003098,2007-07,703098,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003099,2010-09,703099,2013-01,EARLY_PREPAYMENT,CURRENT
L0003100,2025-11,703100,2025-11,EARLY_PREPAYMENT,CURRENT
L0003101,2024-05,703101,2025-05,WRITE_OFF,CURRENT
L0003102,1999-10,703102,2002-05,EARLY_PREPAYMENT,CURRENT
L0003103,2000-01,703103,2005-01,SCHEDULED_MATURITY,CURRENT
L0003104,2001-08,703104,2002-09,SCHEDULED_MATURITY,CURRENT
L0003105,2002-04,703105,2017-09,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0003106,2008-11,703106,2010-10,SCHEDULED_MATURITY,CURRENT
L0003107,2009-05,703107,2014-02,EARLY_PREPAYMENT,CURRENT
L0003108,2017-03,703108,2017-11,SCHEDULED_MATURITY,CURRENT
L0003109,2018-06,703109,2022-12,EARLY_PREPAYMENT,CURRENT
L0003110,2020-06,703110,2023-09,SCHEDULED_MATURITY,CURRENT
L0003111,2021-10,703111,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003112,2024-03,703112,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003113,2013-10,703113,2017-11,SCHEDULED_MATURITY,CURRENT
L0003114,2020-11,703114,2022-04,EARLY_PREPAYMENT,CURRENT
L0003115,2023-04,703115,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003116,2014-12,703116,2015-03,EARLY_PREPAYMENT,CURRENT
L0003117,2023-03,703117,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003118,2021-09,703118,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0003119,2020-12,703119,2021-05,SCHEDULED_MATURITY,CURRENT
L0003120,2023-04,703120,2024-04,EARLY_PREPAYMENT,CURRENT
L0003121,2026-01,703121,2026-04,EARLY_PREPAYMENT,CURRENT
L0003122,2021-06,703122,2023-11,SCHEDULED_MATURITY,CURRENT
L0003123,2024-05,703123,2026-03,SCHEDULED_MATURITY,CURRENT
L0003124,2026-08,703124,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003125,2025-01,703125,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003126,2023-08,703126,2026-01,EARLY_PREPAYMENT,CURRENT
L0003127,2025-02,703127,2026-04,EARLY_PREPAYMENT,CURRENT
L0003128,2021-10,703128,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003129,2022-01,703129,2026-07,WRITE_OFF,CURRENT
L0003130,2023-03,703130,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003131,2024-05,703131,2025-07,EARLY_PREPAYMENT,CURRENT
L0003132,2025-08,703132,2026-05,SCHEDULED_MATURITY,CURRENT
L0003133,2025-08,703133,2026-10,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0003134,2009-01,703134,2026-07,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0003135,2013-05,703135,2014-10,SCHEDULED_MATURITY,CURRENT
L0003136,2014-02,703136,2019-05,SCHEDULED_MATURITY,CURRENT
L0003137,2022-12,703137,2023-03,EARLY_PREPAYMENT,CURRENT
L0003138,2023-10,703138,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003139,2021-01,703139,2022-07,SCHEDULED_MATURITY,CURRENT
L0003140,2024-10,703140,2026-06,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0003141,2022-12,703141,2026-01,EARLY_PREPAYMENT,CURRENT
L0003142,2024-07,703142,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0003143,2019-03,703143,2024-12,SCHEDULED_MATURITY,CURRENT
L0003144,2020-09,703144,2021-09,SCHEDULED_MATURITY,CURRENT
L0003145,2023-11,703145,2023-11,EARLY_PREPAYMENT,CURRENT
L0003146,2025-07,703146,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003147,2026-08,703147,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003148,2005-01,703148,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0003149,2010-06,703149,2014-10,EARLY_PREPAYMENT,CURRENT
L0003150,2015-12,703150,2019-04,EARLY_PREPAYMENT,CURRENT
L0003151,2017-10,703151,2019-06,EARLY_PREPAYMENT,CURRENT
L0003152,2018-09,703152,,OPEN_CURRENT_AT_CUTOFF,EARLY_DELINQUENCY
L0003153,2024-03,703153,2026-05,SCHEDULED_MATURITY,CURRENT
L0003154,2004-09,703154,2024-02,WRITE_OFF,SEVERE_DELINQUENCY
L0003155,1999-05,703155,2002-05,SCHEDULED_MATURITY,CURRENT
L0003156,2002-04,703156,2003-04,SCHEDULED_MATURITY,CURRENT
L0003157,2004-09,703157,2006-02,EARLY_PREPAYMENT,CURRENT
L0003158,2019-08,703158,2021-02,EARLY_PREPAYMENT,CURRENT
L0003159,2023-10,703159,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003160,2024-11,703160,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003161,2026-07,703161,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003162,2026-07,703162,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003163,2026-03,703163,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003164,2024-06,703164,2024-06,EARLY_PREPAYMENT,CURRENT
L0003165,2022-11,703165,2026-11,EARLY_PREPAYMENT,CURRENT
L0003166,1999-01,703166,2001-05,SCHEDULED_MATURITY,CURRENT
L0003167,2004-08,703167,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003168,2012-06,703168,2016-08,SCHEDULED_MATURITY,CURRENT
L0003169,2013-05,703169,2014-12,SCHEDULED_MATURITY,CURRENT
L0003170,2018-02,703170,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003171,2019-06,703171,2024-01,EARLY_PREPAYMENT,CURRENT
L0003172,2021-08,703172,2024-08,EARLY_PREPAYMENT,CURRENT
L0003173,2004-09,703173,2008-10,SCHEDULED_MATURITY,CURRENT
L0003174,2007-02,703174,2008-10,EARLY_PREPAYMENT,CURRENT
L0003175,2008-10,703175,2009-03,EARLY_PREPAYMENT,CURRENT
L0003176,2011-12,703176,2013-12,SCHEDULED_MATURITY,CURRENT
L0003177,2015-02,703177,2015-03,EARLY_PREPAYMENT,CURRENT
L0003178,2024-11,703178,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0003179,2021-01,703179,2026-11,SCHEDULED_MATURITY,CURRENT
L0003180,2023-04,703180,2026-07,EARLY_PREPAYMENT,CURRENT
L0003181,2026-04,703181,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003182,2025-04,703182,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003183,2026-02,703183,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0003184,2022-07,703184,2025-08,EARLY_PREPAYMENT,CURRENT
L0003185,2023-11,703185,2025-07,EARLY_PREPAYMENT,CURRENT
L0003186,2024-12,703186,2026-01,EARLY_PREPAYMENT,CURRENT
L0003187,2024-10,703187,2026-06,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0003188,2013-08,703188,2019-01,EARLY_PREPAYMENT,CURRENT
L0003189,2016-11,703189,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003190,2019-10,703190,2021-12,SCHEDULED_MATURITY,CURRENT
L0003191,2020-10,703191,2025-01,EARLY_PREPAYMENT,CURRENT
L0003192,2011-07,703192,2013-12,SCHEDULED_MATURITY,CURRENT
L0003193,2019-08,703193,2025-11,SCHEDULED_MATURITY,CURRENT
L0003194,2021-02,703194,2026-03,SCHEDULED_MATURITY,CURRENT
L0003195,2023-11,703195,2025-07,EARLY_PREPAYMENT,CURRENT
L0003196,2024-03,703196,2024-05,EARLY_PREPAYMENT,CURRENT
L0003197,2026-01,703197,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003198,2001-05,703198,2024-07,WRITE_OFF,EARLY_DELINQUENCY
L0003199,2002-11,703199,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0003200,2005-01,703200,2010-10,SCHEDULED_MATURITY,CURRENT
L0003201,2006-07,703201,2008-07,SCHEDULED_MATURITY,CURRENT
L0003202,2010-12,703202,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003203,2011-12,703203,2025-05,WRITE_OFF,SEVERE_DELINQUENCY
L0003204,2019-03,703204,2021-09,SCHEDULED_MATURITY,CURRENT
L0003205,2020-08,703205,2022-06,SCHEDULED_MATURITY,CURRENT
L0003206,2021-05,703206,2021-09,SCHEDULED_MATURITY,CURRENT
L0003207,2016-03,703207,2018-03,SCHEDULED_MATURITY,CURRENT
L0003208,2019-07,703208,2022-02,EARLY_PREPAYMENT,CURRENT
L0003209,2010-02,703209,2014-12,SCHEDULED_MATURITY,CURRENT
L0003210,2012-05,703210,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0003211,2013-10,703211,2016-02,EARLY_PREPAYMENT,CURRENT
L0003212,2017-07,703212,2026-08,EARLY_PREPAYMENT,CURRENT
L0003213,2000-08,703213,2015-07,SCHEDULED_MATURITY,CURRENT
L0003214,2005-12,703214,2011-12,SCHEDULED_MATURITY,CURRENT
L0003215,2010-07,703215,2010-08,EARLY_PREPAYMENT,CURRENT
L0003216,2015-11,703216,2015-11,EARLY_PREPAYMENT,CURRENT
L0003217,2019-04,703217,2023-05,SCHEDULED_MATURITY,CURRENT
L0003218,2024-03,703218,2026-08,SCHEDULED_MATURITY,CURRENT
L0003219,2020-10,703219,2021-05,EARLY_PREPAYMENT,CURRENT
L0003220,2025-12,703220,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003221,2005-02,703221,2006-02,SCHEDULED_MATURITY,CURRENT
L0003222,2007-05,703222,2025-06,WRITE_OFF,EARLY_DELINQUENCY
L0003223,2015-11,703223,2019-08,EARLY_PREPAYMENT,CURRENT
L0003224,2018-08,703224,2019-06,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0003225,2024-08,703225,2026-06,SCHEDULED_MATURITY,CURRENT
L0003226,2024-08,703226,2025-09,FACILITY_EXPIRY,CURRENT
L0003227,2026-10,703227,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003228,2022-12,703228,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003229,2022-01,703229,2024-06,SCHEDULED_MATURITY,CURRENT
L0003230,2000-02,703230,2001-02,SCHEDULED_MATURITY,CURRENT
L0003231,2005-05,703231,2023-12,WRITE_OFF,SEVERE_DELINQUENCY
L0003232,2006-11,703232,2012-01,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0003233,2008-08,703233,2026-10,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0003234,2009-01,703234,2026-11,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0003235,2013-04,703235,2024-12,WRITE_OFF,SEVERE_DELINQUENCY
L0003236,2017-07,703236,2021-02,EARLY_PREPAYMENT,CURRENT
L0003237,2019-08,703237,2022-10,EARLY_PREPAYMENT,CURRENT
L0003238,2022-08,703238,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0003239,1998-02,703239,1999-06,SCHEDULED_MATURITY,CURRENT
L0003240,2016-07,703240,,OPEN_SEVERE_AT_CUTOFF,EARLY_DELINQUENCY
L0003241,2020-04,703241,2020-06,FACILITY_EXPIRY,CURRENT
L0003242,2022-03,703242,2022-03,EARLY_PREPAYMENT,CURRENT
L0003243,2022-06,703243,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003244,2022-01,703244,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003245,2023-01,703245,2025-12,SCHEDULED_MATURITY,CURRENT
L0003246,2026-07,703246,2026-07,EARLY_PREPAYMENT,CURRENT
L0003247,2026-02,703247,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0003248,2002-09,703248,2003-09,SCHEDULED_MATURITY,CURRENT
L0003249,2008-10,703249,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
