idio_event_id,customer_id,agent_type,region,sector,event_type,event_name,direction,start_month,end_month,recovery_end_month,duration_months,recovery_months,raw_magnitude,mediated_share,residual_idiosyncratic_intensity,shared_stress_at_start,shared_positive_at_start,realized_probability
IE0002677,C0009218,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-07,2026-12,8,7,0.66323615,0.14508057,-0.56701348,0.0,0.0,0.0025350486
IE0002678,C0009397,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-07,2026-12,8,6,0.6348609,0.12570692,-0.5550545,0.0,0.0,0.0025350486
IE0002679,C0009672,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-03,2026-10,4,7,0.41382278,0.11583208,-0.36588883,0.0,0.0,0.0025350486
IE0002680,C0010648,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-04,2026-11,5,7,0.62450236,0.11126618,-0.55501637,0.0,0.0,0.0025350486
IE0002681,C0010856,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-12,7,7,0.40427649,0.2170475,-0.31652929,0.0,0.0,0.0025350486
IE0002682,C0011867,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-05,2026-07,6,2,0.95375587,0.14084079,-0.81942814,0.0,0.0,0.0025350486
IE0002683,C0012961,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-08,7,2,0.82167555,0.13170323,-0.71345823,0.0,0.0,0.0025350486
IE0002684,C0012980,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-12,7,6,0.7266993,0.09595917,-0.65696584,0.0,0.0,0.0025350486
IE0002685,C0012987,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-08,7,2,0.58219905,0.13325904,-0.50461577,0.0,0.0,0.0025350486
IE0002686,C0013250,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-02,2026-10,3,8,0.53222158,0.19171717,-0.43018556,0.0,0.0,0.0025350486
IE0002687,C0013593,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-10,7,4,0.94109182,0.20259077,-0.7504353,0.0,0.0,0.0025350486
IE0002688,C0013966,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-12,7,6,0.68531444,0.18882926,-0.55590702,0.0,0.0,0.0025350486
IE0002689,C0014434,BUSINESS,CENTER,SME_GENERAL,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-04,2026-06,5,2,0.72062271,0.20561109,-0.57245469,0.0,0.0,0.0001270584
IE0002690,C0014541,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-12,7,8,0.69120998,0.11921459,-0.60880766,0.0,0.0,0.0025350486
IE0002691,C0014579,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-04,2026-08,5,4,0.68841765,0.06956217,-0.64052983,0.0,0.0,0.0025350486
IE0002692,C0014696,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-01,2026-08,2,7,0.80343188,0.20218706,-0.64098835,0.0,0.0,0.0025350486
IE0002693,C0016058,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-07,2026-12,8,5,0.53651167,0.14511818,-0.45865407,0.0,0.0,0.0025350486
IE0002694,C0016443,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-03,2026-07,4,4,0.70097084,0.17366707,-0.57923529,0.0,0.0,0.0025350486
IE0002695,C0016829,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-09,7,3,0.64886116,0.25377096,-0.48419904,0.0,0.0,0.0025350486
IE0002696,C0016975,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-01,2026-06,2,5,1.03057256,0.22502811,-0.79866476,0.0,0.0,0.0025350486
IE0002697,C0017084,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-08,7,2,0.89738492,0.18412444,-0.73215443,0.0,0.0,0.0025350486
IE0002698,C0017275,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-05,2026-07,6,2,0.52383042,0.15681469,-0.44168612,0.0,0.0,0.0025350486
IE0002699,C0018640,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-11,7,5,1.01060066,0.12407674,-0.88520863,0.0,0.0,0.0025350486
IE0002700,C0019071,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-03,2026-07,4,4,0.6596081,0.11423867,-0.58425535,0.0,0.0,0.0025350486
IE0002701,C0019092,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-05,2026-09,6,4,0.82544161,0.1649437,-0.68929022,0.0,0.0,0.0025350486
IE0002702,C0019179,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2025-12,2026-06,2026-12,7,6,0.72593948,0.15750694,-0.61159897,0.0,0.0,0.0025350486
IE0002703,C0000388,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-08,5,3,0.45956048,0.20842813,-0.36377515,0.0,0.0,0.0025350486
IE0002704,C0000981,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-02,2026-06,2,4,0.50782833,0.14371478,-0.43484589,0.0,0.0,0.0025350486
IE0002705,C0001185,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-10,3,7,0.86540926,0.13250769,-0.75073587,0.0,0.0,0.0025350486
IE0002706,C0001564,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-07,2026-12,7,7,0.67512063,0.07718169,-0.62301368,0.0,0.0,0.0025350486
IE0002707,C0001599,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-02,2026-05,2,3,0.78538998,0.10644197,-0.70179153,0.0,0.0,0.0025350486
IE0002708,C0002217,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-09,4,5,0.45555537,0.25304347,-0.34028006,0.0,0.0,0.0025350486
IE0002709,C0002953,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-12,5,8,0.66766995,0.15999035,-0.5608492,0.0,0.0,0.0025350486
IE0002710,C0002975,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-12,5,7,0.75111533,0.1331124,-0.65113257,0.0,0.0,0.0025350486
IE0002711,C0003095,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-12,6,6,0.6328037,0.173674,-0.52290216,0.0,0.0,0.0025350486
IE0002712,C0003256,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-07,5,2,0.76817946,0.1216744,-0.67471169,0.0,0.0,0.0025350486
IE0002713,C0004071,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-06,4,2,0.77989293,0.07611985,-0.7205276,0.0,0.0,0.0025350486
IE0002714,C0004813,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-08,4,4,0.53724286,0.03055941,-0.52082504,0.0,0.0,0.0025350486
IE0002715,C0005089,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-07,2026-09,7,2,0.67979294,0.09478275,-0.6153603,0.0,0.0,0.0025350486
IE0002716,C0005721,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-07,5,2,0.44441148,0.19170122,-0.35921726,0.0,0.0,0.0025350486
IE0002717,C0005812,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-12,6,6,0.50668614,0.10753828,-0.45219798,0.0,0.0,0.0025350486
IE0002718,C0006204,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-08,4,4,0.40614366,0.16687556,-0.33836821,0.0,0.0,0.0025350486
IE0002719,C0006661,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-12,6,6,0.879622,0.13996637,-0.7565045,0.0,0.0,0.0025350486
IE0002720,C0007016,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-09,6,3,0.57353007,0.15520096,-0.48451765,0.0,0.0,0.0025350486
IE0002721,C0007041,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-06,4,2,0.90986699,0.04432,-0.86954168,0.0,0.0,0.0025350486
IE0002722,C0007042,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-08,5,3,0.79154084,0.16750389,-0.65895467,0.0,0.0,0.0025350486
IE0002723,C0008567,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-12,6,6,0.8601578,0.06439435,-0.8047685,0.0,0.0,0.0025350486
IE0002724,C0008724,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-07,2026-12,7,6,0.71222571,0.11281034,-0.63187929,0.0,0.0,0.0025350486
IE0002725,C0008768,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-05,3,2,0.62327812,0.12877523,-0.54301534,0.0,0.0,0.0025350486
IE0002726,C0009365,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-08,3,5,0.69089265,0.15148648,-0.58623175,0.0,0.0,0.0025350486
IE0002727,C0009369,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-08,2026-12,8,6,0.4090338,0.15758776,-0.34457508,0.0,0.0,0.0025350486
IE0002728,C0009513,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-10,3,7,0.52595643,0.08139174,-0.48314792,0.0,0.0,0.0025350486
IE0002729,C0010137,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-12,6,7,0.87849147,0.17038751,-0.72880749,0.0,0.0,0.0025350486
IE0002730,C0010502,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-10,5,5,1.02861638,0.25739754,-0.76385305,0.0,0.0,0.0025350486
IE0002731,C0012290,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-08,3,5,0.69035161,0.14070607,-0.59321495,0.0,0.0,0.0025350486
IE0002732,C0012541,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-09,6,3,0.86744865,0.19007813,-0.70256563,0.0,0.0,0.0025350486
IE0002733,C0012549,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-11,3,8,0.98081578,0.12652307,-0.85671995,0.0,0.0,0.0025350486
IE0002734,C0012918,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-12,4,8,0.62028336,0.10035731,-0.55803339,0.0,0.0,0.0025350486
IE0002735,C0012936,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-07,5,2,0.88528946,0.15267242,-0.75013017,0.0,0.0,0.0025350486
IE0002736,C0013228,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-02,2026-05,2,3,0.43036668,0.14466907,-0.36810593,0.0,0.0,0.0025350486
IE0002737,C0013307,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-10,3,7,0.33917807,0.11219684,-0.30112336,0.0,0.0,0.0025350486
IE0002738,C0013708,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-11,3,8,0.76628454,0.21614446,-0.60065638,0.0,0.0,0.0025350486
IE0002739,C0013956,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-11,6,5,0.68051661,0.14202941,-0.58386324,0.0,0.0,0.0025350486
IE0002740,C0014606,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-08,2026-12,8,4,0.79500058,0.17357262,-0.65701024,0.0,0.0,0.0025350486
IE0002741,C0014790,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-06,4,2,1.07068646,0.15305985,-0.90680734,0.0,0.0,0.0025350486
IE0002742,C0014794,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-03,2026-06,3,3,0.8565443,0.16861997,-0.71211382,0.0,0.0,0.0025350486
IE0002743,C0014875,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-11,4,7,0.79870967,0.11075338,-0.71024988,0.0,0.0,0.0025350486
IE0002744,C0017857,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-04,2026-11,4,7,0.69407571,0.23133643,-0.53351071,0.0,0.0,0.0025350486
IE0002745,C0018654,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-06,2026-11,6,5,0.66139494,0.08178642,-0.60730182,0.0,0.0,0.0025350486
IE0002746,C0018917,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-08,2026-10,8,2,0.84719075,0.07296374,-0.78537654,0.0,0.0,0.0025350486
IE0002747,C0019129,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-05,2026-07,5,2,0.54733793,0.14677446,-0.4670027,0.0,0.0,0.0025350486
IE0002748,C0019176,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-08,2026-12,8,6,0.50576287,0.05898837,-0.47592874,0.0,0.0,0.0025350486
IE0002749,C0019710,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-01,2026-08,2026-12,8,4,0.85448376,0.1240967,-0.74844514,0.0,0.0,0.0025350486
IE0002750,C0000494,BUSINESS,CENTER,SME_GENERAL,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,8,0.64623132,0.16915162,-0.53692025,0.0,0.0,0.0001270584
IE0002751,C0000767,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-09,2026-12,8,3,0.81026301,0.04175867,-0.7764275,0.0,0.0,0.0025350486
IE0002752,C0000936,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-12,3,8,0.88589474,0.25477245,-0.66019316,0.0,0.0,0.0025350486
IE0002753,C0001633,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-07,2,4,0.85994974,0.16516277,-0.71791806,0.0,0.0,0.0025350486
IE0002754,C0001877,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-12,5,6,1.05228058,0.16062516,-0.88325785,0.0,0.0,0.0025350486
IE0002755,C0002529,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-09,2026-12,8,8,0.99749366,0.19784562,-0.8001439,0.0,0.0,0.0025350486
IE0002756,C0002574,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-12,6,8,1.00265473,0.1136538,-0.88869921,0.0,0.0,0.0025350486
IE0002757,C0003776,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-12,5,8,0.58844855,0.11748442,-0.51931501,0.0,0.0,0.0025350486
IE0002758,C0004099,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-09,2026-12,8,5,0.64821076,0.21492394,-0.50889475,0.0,0.0,0.0025350486
IE0002759,C0004496,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,7,0.89102456,0.19711581,-0.71538953,0.0,0.0,0.0025350486
IE0002760,C0005598,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-12,5,8,0.54947687,0.18175157,-0.44960858,0.0,0.0,0.0025350486
IE0002761,C0005877,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-09,5,3,0.87772619,0.26438315,-0.64567017,0.0,0.0,0.0025350486
IE0002762,C0006119,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-06,2,3,1.12619827,0.19655471,-0.90483869,0.0,0.0,0.0025350486
IE0002763,C0006451,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-08,2,5,0.70593886,0.19657969,-0.56716562,0.0,0.0,0.0025350486
IE0002764,C0006698,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,4,0.4008483,0.15599784,-0.33831683,0.0,0.0,0.0025350486
IE0002765,C0006803,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-09,6,2,1.2,0.1700658,-0.99592104,0.0,0.0,0.0025350486
IE0002766,C0006937,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-12,5,6,0.91388318,0.16504017,-0.76305574,0.0,0.0,0.0025350486
IE0002767,C0008358,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-05,2,2,0.94170605,0.17098745,-0.78068614,0.0,0.0,0.0025350486
IE0002768,C0008763,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-12,5,6,0.68315532,0.13400439,-0.59160951,0.0,0.0,0.0025350486
IE0002769,C0009738,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-12,6,7,0.91971779,0.08262493,-0.84372617,0.0,0.0,0.0025350486
IE0002770,C0009753,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-06,3,2,0.72559226,0.11842078,-0.63966706,0.0,0.0,0.0025350486
IE0002771,C0009966,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-12,6,6,0.25301898,0.07057786,-0.23516145,0.0,0.0,0.0025350486
IE0002772,C0011265,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-07,3,3,0.75840564,0.1851619,-0.61797781,0.0,0.0,0.0025350486
IE0002773,C0011456,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,5,0.60822256,0.16412273,-0.50839941,0.0,0.0,0.0025350486
IE0002774,C0011832,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-05,2026-08,4,3,0.91862274,0.16039961,-0.77127601,0.0,0.0,0.0025350486
IE0002775,C0012015,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-07,2,4,0.87555245,0.16032745,-0.73517736,0.0,0.0,0.0025350486
IE0002776,C0012310,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,7,0.41805458,0.17609983,-0.34443524,0.0,0.0,0.0025350486
IE0002777,C0012722,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,6,0.71332109,0.13357245,-0.61804105,0.0,0.0,0.0025350486
IE0002778,C0013058,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-12,6,6,0.33281863,0.14564881,-0.28434399,0.0,0.0,0.0025350486
IE0002779,C0013159,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-09,2026-12,8,8,0.68928192,0.21009194,-0.54446934,0.0,0.0,0.0025350486
IE0002780,C0013392,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-09,2026-12,8,6,0.58730337,0.16351398,-0.49127106,0.0,0.0,0.0025350486
IE0002781,C0013464,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-09,2,6,0.94085397,0.16089781,-0.78947262,0.0,0.0,0.0025350486
IE0002782,C0014192,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-07,2,4,0.70116247,0.2109598,-0.55324538,0.0,0.0,0.0025350486
IE0002783,C0014574,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-05,2026-08,4,3,0.62902705,0.14905861,-0.53526515,0.0,0.0,0.0025350486
IE0002784,C0014838,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-06,3,2,0.47810476,0.12825494,-0.41678546,0.0,0.0,0.0025350486
IE0002785,C0015139,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,4,0.78823776,0.04782367,-0.75054134,0.0,0.0,0.0025350486
IE0002786,C0015590,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-07,3,3,0.93321847,0.21242261,-0.73498177,0.0,0.0,0.0025350486
IE0002787,C0015633,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-09,6,2,0.91097793,0.08306259,-0.83530975,0.0,0.0,0.0025350486
IE0002788,C0016205,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-11,3,7,0.97590581,0.06752676,-0.91000605,0.0,0.0,0.0025350486
IE0002789,C0016928,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-09,2,6,0.55680047,0.1955019,-0.44794493,0.0,0.0,0.0025350486
IE0002790,C0017238,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-07,2,4,0.38377365,0.12865948,-0.33439753,0.0,0.0,0.0025350486
IE0002791,C0017244,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-06,2026-11,5,5,0.94004697,0.0337937,-0.90827931,0.0,0.0,0.0025350486
IE0002792,C0017479,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-03,2026-10,2,7,0.85749819,0.27041826,-0.62561502,0.0,0.0,0.0025350486
IE0002793,C0017576,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-09,2026-12,8,3,1.01178003,0.08746449,-0.9232852,0.0,0.0,0.0025350486
IE0002794,C0017691,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-04,2026-11,3,7,0.81205722,0.21767361,-0.63529379,0.0,0.0,0.0025350486
IE0002795,C0018378,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-07,2026-10,6,3,0.62844422,0.21246367,-0.49492266,0.0,0.0,0.0025350486
IE0002796,C0019139,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-02,2026-08,2026-12,7,4,0.76574703,0.10670681,-0.68403661,0.0,0.0,0.0025350486
IE0002797,C0000114,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-03,2026-09,2026-11,7,2,0.66007129,0.1328797,-0.57236122,0.0,0.0,0.0025350486
IE0002798,C0000511,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-03,2026-10,2026-12,8,4,0.69567252,0.23500757,-0.5321842,0.0,0.0,0.0025350486
IE0002799,C0000611,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-03,2026-08,2026-12,6,5,0.79136685,0.11366007,-0.70142004,0.0,0.0,0.0025350486
IE0002800,C0000812,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-03,2026-09,2026-12,7,5,0.53226495,0.0966587,-0.48081692,0.0,0.0,0.0025350486
IE0002801,C0000831,HOUSEHOLD,CENTER,HOUSEHOLD,JOB_LOSS,Job loss,NEGATIVE,2026-03,2026-09,2026-12,7,7,0.7043185,0.1353855,-0.60896399,0.0,0.0,0.0025350486
