campaign_id,customer_id,selection_date,exposure_status,exposure_date,response_status,response_date
M007,C0015792,2022-08-07,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0016930,2022-08-07,EXPOSED,2022-08-21,NO_RESPONSE,
M007,C0018793,2022-08-07,EXPOSED,2022-09-14,NO_RESPONSE,
M007,C0019015,2022-08-07,NOT_EXPOSED,,,
M007,C0000039,2022-08-08,EXPOSED,2022-09-17,POSITIVE,2022-09-20
M007,C0000759,2022-08-08,EXPOSED,2022-09-06,NO_RESPONSE,
M007,C0001327,2022-08-08,EXPOSED,2022-09-10,NO_RESPONSE,
M007,C0001569,2022-08-08,EXPOSED,2022-08-16,NEUTRAL,2022-08-20
M007,C0001670,2022-08-08,EXPOSED,2022-08-11,NO_RESPONSE,
M007,C0002685,2022-08-08,EXPOSED,2022-10-23,NO_RESPONSE,
M007,C0002884,2022-08-08,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0003093,2022-08-08,NOT_EXPOSED,,,
M007,C0003783,2022-08-08,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0006145,2022-08-08,EXPOSED,2022-08-26,NO_RESPONSE,
M007,C0006364,2022-08-08,NOT_EXPOSED,,,
M007,C0008166,2022-08-08,EXPOSED,2022-09-29,NEUTRAL,2022-10-10
M007,C0008341,2022-08-08,EXPOSED,2022-09-22,NO_RESPONSE,
M007,C0009670,2022-08-08,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0009948,2022-08-08,EXPOSED,2022-09-04,NO_RESPONSE,
M007,C0010352,2022-08-08,EXPOSED,2022-08-22,NO_RESPONSE,
M007,C0010561,2022-08-08,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0011550,2022-08-08,EXPOSED,2022-08-17,NO_RESPONSE,
M007,C0012006,2022-08-08,EXPOSED,2022-11-13,POSITIVE,2022-11-21
M007,C0012386,2022-08-08,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0014017,2022-08-08,EXPOSED,2022-09-16,NO_RESPONSE,
M007,C0015429,2022-08-08,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0015456,2022-08-08,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0015498,2022-08-08,EXPOSED,2022-09-08,NO_RESPONSE,
M007,C0015504,2022-08-08,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0015534,2022-08-08,NOT_EXPOSED,,,
M007,C0015642,2022-08-08,NOT_EXPOSED,,,
M007,C0015768,2022-08-08,EXPOSED,2022-09-17,NO_RESPONSE,
M007,C0015984,2022-08-08,EXPOSED,2022-08-23,NO_RESPONSE,
M007,C0016612,2022-08-08,EXPOSED,2022-09-05,NO_RESPONSE,
M007,C0016727,2022-08-08,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0017136,2022-08-08,EXPOSED,2022-10-21,NO_RESPONSE,
M007,C0017231,2022-08-08,EXPOSED,2022-08-30,NO_RESPONSE,
M007,C0017956,2022-08-08,EXPOSED,2022-08-20,NO_RESPONSE,
M007,C0018517,2022-08-08,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0019131,2022-08-08,EXPOSED,2022-11-22,NO_RESPONSE,
M007,C0019225,2022-08-08,EXPOSED,2022-08-15,NO_RESPONSE,
M007,C0019644,2022-08-08,EXPOSED,2022-09-08,NO_RESPONSE,
M007,C0000180,2022-08-09,EXPOSED,2022-09-12,NO_RESPONSE,
M007,C0000587,2022-08-09,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0001705,2022-08-09,EXPOSED,2022-09-27,NO_RESPONSE,
M007,C0002427,2022-08-09,EXPOSED,2022-10-01,NO_RESPONSE,
M007,C0003529,2022-08-09,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0003538,2022-08-09,EXPOSED,2022-09-22,NO_RESPONSE,
M007,C0005276,2022-08-09,EXPOSED,2022-09-19,NO_RESPONSE,
M007,C0005386,2022-08-09,EXPOSED,2022-09-23,NO_RESPONSE,
M007,C0005738,2022-08-09,EXPOSED,2022-09-23,NO_RESPONSE,
M007,C0006283,2022-08-09,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0006308,2022-08-09,EXPOSED,2022-09-20,NO_RESPONSE,
M007,C0008610,2022-08-09,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0009196,2022-08-09,EXPOSED,2022-09-25,NO_RESPONSE,
M007,C0009351,2022-08-09,EXPOSED,2022-09-10,NO_RESPONSE,
M007,C0009672,2022-08-09,EXPOSED,2022-08-23,NO_RESPONSE,
M007,C0009943,2022-08-09,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0010795,2022-08-09,EXPOSED,2022-09-13,NEUTRAL,2022-09-28
M007,C0011109,2022-08-09,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0011280,2022-08-09,EXPOSED,2022-08-28,POSITIVE,2022-08-30
M007,C0011433,2022-08-09,EXPOSED,2022-08-25,NO_RESPONSE,
M007,C0011451,2022-08-09,EXPOSED,2022-09-02,NO_RESPONSE,
M007,C0012371,2022-08-09,EXPOSED,2022-09-16,NO_RESPONSE,
M007,C0013352,2022-08-09,EXPOSED,2022-09-19,NO_RESPONSE,
M007,C0015685,2022-08-09,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0017356,2022-08-09,EXPOSED,2022-10-28,NO_RESPONSE,
M007,C0017727,2022-08-09,EXPOSED,2022-08-12,NO_RESPONSE,
M007,C0019197,2022-08-09,EXPOSED,2022-09-15,NO_RESPONSE,
M007,C0019616,2022-08-09,EXPOSED,2022-09-29,NO_RESPONSE,
M007,C0019979,2022-08-09,NOT_EXPOSED,,,
M007,C0000297,2022-08-10,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0000790,2022-08-10,EXPOSED,2022-09-30,NO_RESPONSE,
M007,C0002320,2022-08-10,EXPOSED,2022-09-23,NO_RESPONSE,
M007,C0002605,2022-08-10,EXPOSED,2022-08-25,NO_RESPONSE,
M007,C0004700,2022-08-10,EXPOSED,2022-09-11,NO_RESPONSE,
M007,C0006227,2022-08-10,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0007142,2022-08-10,EXPOSED,2022-08-12,NO_RESPONSE,
M007,C0009783,2022-08-10,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0010345,2022-08-10,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0011366,2022-08-10,EXPOSED,2022-08-23,NO_RESPONSE,
M007,C0011941,2022-08-10,EXPOSED,2022-09-14,NO_RESPONSE,
M007,C0012274,2022-08-10,EXPOSED,2022-11-19,NO_RESPONSE,
M007,C0012872,2022-08-10,EXPOSED,2022-09-09,NEUTRAL,2022-09-24
M007,C0012952,2022-08-10,EXPOSED,2022-09-04,NO_RESPONSE,
M007,C0012974,2022-08-10,EXPOSED,2022-11-13,NO_RESPONSE,
M007,C0013107,2022-08-10,EXPOSED,2022-10-22,NEUTRAL,2022-11-06
M007,C0013537,2022-08-10,EXPOSED,2022-09-22,NO_RESPONSE,
M007,C0013842,2022-08-10,EXPOSED,2022-08-29,NO_RESPONSE,
M007,C0014022,2022-08-10,EXPOSED,2022-09-02,NEUTRAL,2022-09-09
M007,C0015360,2022-08-10,EXPOSED,2022-10-21,NO_RESPONSE,
M007,C0016539,2022-08-10,EXPOSED,2022-08-22,POSITIVE,2022-09-12
M007,C0017440,2022-08-10,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0017475,2022-08-10,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0018240,2022-08-10,EXPOSED,2022-09-14,NO_RESPONSE,
M007,C0019181,2022-08-10,NOT_EXPOSED,,,
M007,C0000314,2022-08-11,EXPOSED,2022-09-19,NO_RESPONSE,
M007,C0000657,2022-08-11,EXPOSED,2022-09-06,POSITIVE,2022-09-09
M007,C0001738,2022-08-11,NOT_EXPOSED,,,
M007,C0003075,2022-08-11,EXPOSED,2022-09-23,NO_RESPONSE,
M007,C0003138,2022-08-11,EXPOSED,2022-08-12,NO_RESPONSE,
M007,C0004039,2022-08-11,EXPOSED,2022-10-18,POSITIVE,2022-10-19
M007,C0004457,2022-08-11,EXPOSED,2022-10-16,NO_RESPONSE,
M007,C0004540,2022-08-11,EXPOSED,2022-08-26,NO_RESPONSE,
M007,C0004845,2022-08-11,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0005051,2022-08-11,EXPOSED,2022-09-28,NO_RESPONSE,
M007,C0005853,2022-08-11,NOT_EXPOSED,,,
M007,C0006879,2022-08-11,NOT_EXPOSED,,,
M007,C0007168,2022-08-11,EXPOSED,2022-10-04,NO_RESPONSE,
M007,C0009871,2022-08-11,EXPOSED,2022-08-16,NO_RESPONSE,
M007,C0010280,2022-08-11,NOT_EXPOSED,,,
M007,C0011353,2022-08-11,EXPOSED,2022-11-02,NO_RESPONSE,
M007,C0011399,2022-08-11,EXPOSED,2022-10-01,NO_RESPONSE,
M007,C0012153,2022-08-11,EXPOSED,2022-11-12,NEUTRAL,2022-11-13
M007,C0013146,2022-08-11,EXPOSED,2022-09-22,NO_RESPONSE,
M007,C0013996,2022-08-11,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0014625,2022-08-11,EXPOSED,2022-09-14,NO_RESPONSE,
M007,C0014954,2022-08-11,EXPOSED,2022-08-28,NO_RESPONSE,
M007,C0015078,2022-08-11,EXPOSED,2022-10-29,NO_RESPONSE,
M007,C0015387,2022-08-11,EXPOSED,2022-11-11,NO_RESPONSE,
M007,C0015614,2022-08-11,EXPOSED,2022-09-03,NEGATIVE,2022-09-07
M007,C0015741,2022-08-11,EXPOSED,2022-09-17,NO_RESPONSE,
M007,C0015844,2022-08-11,EXPOSED,2022-08-21,NO_RESPONSE,
M007,C0017073,2022-08-11,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0017255,2022-08-11,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0019319,2022-08-11,EXPOSED,2022-08-20,NO_RESPONSE,
M007,C0019330,2022-08-11,EXPOSED,2022-10-24,NEUTRAL,2022-10-30
M007,C0000296,2022-08-12,EXPOSED,2022-08-22,NO_RESPONSE,
M007,C0000423,2022-08-12,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0001017,2022-08-12,NOT_EXPOSED,,,
M007,C0002248,2022-08-12,EXPOSED,2022-08-30,POSITIVE,2022-09-05
M007,C0005078,2022-08-12,EXPOSED,2022-09-11,NEGATIVE,2022-09-13
M007,C0005217,2022-08-12,EXPOSED,2022-09-13,POSITIVE,2022-09-16
M007,C0005290,2022-08-12,EXPOSED,2022-08-27,NO_RESPONSE,
M007,C0005512,2022-08-12,EXPOSED,2022-10-05,NEUTRAL,2022-10-08
M007,C0005524,2022-08-12,EXPOSED,2022-09-16,NO_RESPONSE,
M007,C0006037,2022-08-12,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0008720,2022-08-12,EXPOSED,2022-10-03,NO_RESPONSE,
M007,C0009172,2022-08-12,EXPOSED,2022-09-30,NO_RESPONSE,
M007,C0009924,2022-08-12,EXPOSED,2022-09-10,NO_RESPONSE,
M007,C0009988,2022-08-12,EXPOSED,2022-09-16,POSITIVE,2022-09-23
M007,C0011079,2022-08-12,EXPOSED,2022-10-04,NEUTRAL,2022-10-12
M007,C0011856,2022-08-12,EXPOSED,2022-08-16,NO_RESPONSE,
M007,C0012052,2022-08-12,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0012463,2022-08-12,EXPOSED,2022-08-29,NEUTRAL,2022-09-04
M007,C0012855,2022-08-12,EXPOSED,2022-09-02,NO_RESPONSE,
M007,C0013238,2022-08-12,EXPOSED,2022-10-04,POSITIVE,2022-10-14
M007,C0013519,2022-08-12,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0014709,2022-08-12,EXPOSED,2022-09-14,NEGATIVE,2022-09-27
M007,C0015112,2022-08-12,EXPOSED,2022-10-29,POSITIVE,2022-11-02
M007,C0015210,2022-08-12,EXPOSED,2022-10-04,NO_RESPONSE,
M007,C0015428,2022-08-12,EXPOSED,2022-08-17,NO_RESPONSE,
M007,C0016232,2022-08-12,EXPOSED,2022-08-28,NO_RESPONSE,
M007,C0016608,2022-08-12,EXPOSED,2022-09-25,NO_RESPONSE,
M007,C0016686,2022-08-12,EXPOSED,2022-10-01,NEUTRAL,2022-10-10
M007,C0017031,2022-08-12,EXPOSED,2022-08-22,NO_RESPONSE,
M007,C0018228,2022-08-12,EXPOSED,2022-08-23,NO_RESPONSE,
M007,C0000730,2022-08-13,EXPOSED,2022-09-05,POSITIVE,2022-09-13
M007,C0001075,2022-08-13,EXPOSED,2022-09-11,NO_RESPONSE,
M007,C0002147,2022-08-13,EXPOSED,2022-08-26,NO_RESPONSE,
M007,C0002270,2022-08-13,EXPOSED,2022-09-29,POSITIVE,2022-10-01
M007,C0002632,2022-08-13,EXPOSED,2022-10-09,NEGATIVE,2022-10-17
M007,C0003800,2022-08-13,NOT_EXPOSED,,,
M007,C0004159,2022-08-13,NOT_EXPOSED,,,
M007,C0004612,2022-08-13,EXPOSED,2022-09-04,NO_RESPONSE,
M007,C0005960,2022-08-13,EXPOSED,2022-09-30,NO_RESPONSE,
M007,C0006057,2022-08-13,EXPOSED,2022-09-25,NO_RESPONSE,
M007,C0006188,2022-08-13,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0006437,2022-08-13,EXPOSED,2022-09-11,NO_RESPONSE,
M007,C0007193,2022-08-13,EXPOSED,2022-08-20,NO_RESPONSE,
M007,C0007227,2022-08-13,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0007356,2022-08-13,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0008443,2022-08-13,EXPOSED,2022-09-20,NO_RESPONSE,
M007,C0008598,2022-08-13,EXPOSED,2022-09-18,NO_RESPONSE,
M007,C0009085,2022-08-13,NOT_EXPOSED,,,
M007,C0009244,2022-08-13,EXPOSED,2022-09-28,NEUTRAL,2022-10-08
M007,C0009570,2022-08-13,EXPOSED,2022-09-24,POSITIVE,2022-10-08
M007,C0010653,2022-08-13,EXPOSED,2022-09-07,NO_RESPONSE,
M007,C0010926,2022-08-13,EXPOSED,2022-08-19,NO_RESPONSE,
M007,C0012294,2022-08-13,EXPOSED,2022-09-08,POSITIVE,2022-09-19
M007,C0012297,2022-08-13,EXPOSED,2022-09-22,NO_RESPONSE,
M007,C0012425,2022-08-13,EXPOSED,2022-11-07,NO_RESPONSE,
M007,C0012883,2022-08-13,EXPOSED,2022-08-24,NO_RESPONSE,
M007,C0013265,2022-08-13,EXPOSED,2022-09-07,NO_RESPONSE,
M007,C0013705,2022-08-13,EXPOSED,2022-11-26,NO_RESPONSE,
M007,C0013937,2022-08-13,NOT_EXPOSED,,,
M007,C0014294,2022-08-13,EXPOSED,2022-09-27,POSITIVE,2022-10-05
M007,C0014488,2022-08-13,EXPOSED,2022-09-29,NO_RESPONSE,
M007,C0015180,2022-08-13,EXPOSED,2022-09-28,NEUTRAL,2022-10-12
M007,C0015445,2022-08-13,EXPOSED,2022-09-09,NO_RESPONSE,
M007,C0015733,2022-08-13,EXPOSED,2022-10-11,POSITIVE,2022-10-15
M007,C0016135,2022-08-13,EXPOSED,2022-08-16,NO_RESPONSE,
M007,C0016269,2022-08-13,EXPOSED,2022-10-30,POSITIVE,2022-11-04
M007,C0016615,2022-08-13,EXPOSED,2022-11-13,NO_RESPONSE,
M007,C0017910,2022-08-13,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0017985,2022-08-13,EXPOSED,2022-08-19,NO_RESPONSE,
M007,C0018472,2022-08-13,EXPOSED,2022-09-28,NO_RESPONSE,
M007,C0019936,2022-08-13,NOT_EXPOSED,,,
M007,C0001277,2022-08-14,EXPOSED,2022-09-05,NO_RESPONSE,
M007,C0002323,2022-08-14,EXPOSED,2022-08-16,NEUTRAL,2022-08-21
M007,C0002356,2022-08-14,NOT_EXPOSED,,,
M007,C0002611,2022-08-14,NOT_EXPOSED,,,
M007,C0003182,2022-08-14,NOT_EXPOSED,,,
M007,C0004360,2022-08-14,EXPOSED,2022-09-24,NO_RESPONSE,
M007,C0004529,2022-08-14,EXPOSED,2022-11-23,NO_RESPONSE,
M007,C0005535,2022-08-14,EXPOSED,2022-10-01,NO_RESPONSE,
M007,C0005638,2022-08-14,EXPOSED,2022-09-27,NEUTRAL,2022-10-03
M007,C0006156,2022-08-14,EXPOSED,2022-10-14,POSITIVE,2022-10-29
M007,C0006698,2022-08-14,EXPOSED,2022-10-31,NO_RESPONSE,
M007,C0006886,2022-08-14,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0006957,2022-08-14,EXPOSED,2022-11-09,NEUTRAL,2022-11-18
M007,C0007454,2022-08-14,NOT_EXPOSED,,,
M007,C0007539,2022-08-14,EXPOSED,2022-09-16,NO_RESPONSE,
M007,C0007612,2022-08-14,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0007699,2022-08-14,NOT_EXPOSED,,,
M007,C0007773,2022-08-14,EXPOSED,2022-09-27,NO_RESPONSE,
M007,C0008137,2022-08-14,EXPOSED,2022-10-21,POSITIVE,2022-11-03
M007,C0008922,2022-08-14,EXPOSED,2022-09-08,NEUTRAL,2022-09-09
M007,C0008988,2022-08-14,EXPOSED,2022-08-27,NO_RESPONSE,
M007,C0009766,2022-08-14,NOT_EXPOSED,,,
M007,C0010118,2022-08-14,EXPOSED,2022-09-29,NO_RESPONSE,
M007,C0010821,2022-08-14,EXPOSED,2022-09-24,POSITIVE,2022-10-02
M007,C0011527,2022-08-14,EXPOSED,2022-10-04,NO_RESPONSE,
M007,C0011804,2022-08-14,EXPOSED,2022-10-19,NO_RESPONSE,
M007,C0012373,2022-08-14,EXPOSED,2022-09-07,NO_RESPONSE,
M007,C0013237,2022-08-14,EXPOSED,2022-09-29,POSITIVE,2022-10-04
M007,C0013683,2022-08-14,EXPOSED,2022-09-06,NO_RESPONSE,
M007,C0013739,2022-08-14,EXPOSED,2022-09-25,NO_RESPONSE,
M007,C0014079,2022-08-14,EXPOSED,2022-08-18,POSITIVE,2022-08-18
M007,C0014739,2022-08-14,EXPOSED,2022-11-07,NO_RESPONSE,
M007,C0015632,2022-08-14,EXPOSED,2022-08-25,NO_RESPONSE,
M007,C0016054,2022-08-14,EXPOSED,2022-08-25,NO_RESPONSE,
M007,C0017745,2022-08-14,EXPOSED,2022-08-27,NO_RESPONSE,
M007,C0017880,2022-08-14,EXPOSED,2022-10-20,NO_RESPONSE,
M007,C0018155,2022-08-14,EXPOSED,2022-09-10,NO_RESPONSE,
M007,C0018513,2022-08-14,EXPOSED,2022-08-24,NO_RESPONSE,
M007,C0018953,2022-08-14,EXPOSED,2022-10-24,NO_RESPONSE,
M007,C0019461,2022-08-14,EXPOSED,2022-10-27,POSITIVE,2022-11-05
M007,C0000396,2022-08-15,EXPOSED,2022-09-13,NO_RESPONSE,
M007,C0000903,2022-08-15,EXPOSED,2022-08-19,NO_RESPONSE,
M007,C0001064,2022-08-15,NOT_EXPOSED,,,
M007,C0003441,2022-08-15,EXPOSED,2022-10-10,POSITIVE,2022-10-22
M007,C0003459,2022-08-15,NOT_EXPOSED,,,
M007,C0003646,2022-08-15,EXPOSED,2022-08-19,NO_RESPONSE,
M007,C0004075,2022-08-15,EXPOSED,2022-08-22,NO_RESPONSE,
M007,C0004184,2022-08-15,EXPOSED,2022-09-02,NO_RESPONSE,
M007,C0004274,2022-08-15,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0005176,2022-08-15,EXPOSED,2022-08-26,NO_RESPONSE,
M007,C0007848,2022-08-15,EXPOSED,2022-11-05,NO_RESPONSE,
M007,C0008169,2022-08-15,EXPOSED,2022-09-18,NEUTRAL,2022-09-25
M007,C0008232,2022-08-15,EXPOSED,2022-11-03,NO_RESPONSE,
M007,C0009157,2022-08-15,NOT_EXPOSED,,,
M007,C0009604,2022-08-15,EXPOSED,2022-11-01,POSITIVE,2022-11-08
M007,C0009788,2022-08-15,EXPOSED,2022-09-01,POSITIVE,2022-09-08
M007,C0009894,2022-08-15,EXPOSED,2022-10-11,NEUTRAL,2022-10-12
M007,C0011323,2022-08-15,EXPOSED,2022-10-27,NO_RESPONSE,
M007,C0011495,2022-08-15,EXPOSED,2022-09-28,NO_RESPONSE,
M007,C0012097,2022-08-15,EXPOSED,2022-10-01,NO_RESPONSE,
M007,C0012537,2022-08-15,EXPOSED,2022-10-06,NO_RESPONSE,
M007,C0015242,2022-08-15,EXPOSED,2022-09-05,NO_RESPONSE,
M007,C0015500,2022-08-15,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0015655,2022-08-15,EXPOSED,2022-10-12,NO_RESPONSE,
M007,C0015849,2022-08-15,EXPOSED,2022-09-19,NO_RESPONSE,
M007,C0016068,2022-08-15,EXPOSED,2022-08-22,NO_RESPONSE,
M007,C0016196,2022-08-15,NOT_EXPOSED,,,
M007,C0016938,2022-08-15,EXPOSED,2022-09-19,NO_RESPONSE,
M007,C0017010,2022-08-15,EXPOSED,2022-09-25,NO_RESPONSE,
M007,C0018042,2022-08-15,NOT_EXPOSED,,,
M007,C0018291,2022-08-15,EXPOSED,2022-08-17,NO_RESPONSE,
M007,C0018886,2022-08-15,EXPOSED,2022-09-02,NO_RESPONSE,
M007,C0019223,2022-08-15,EXPOSED,2022-09-12,NO_RESPONSE,
M007,C0019453,2022-08-15,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0000177,2022-08-16,EXPOSED,2022-08-30,NO_RESPONSE,
M007,C0000593,2022-08-16,EXPOSED,2022-09-27,NO_RESPONSE,
M007,C0000697,2022-08-16,EXPOSED,2022-09-09,NO_RESPONSE,
M007,C0002076,2022-08-16,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0002519,2022-08-16,EXPOSED,2022-10-17,NO_RESPONSE,
M007,C0002773,2022-08-16,EXPOSED,2022-09-20,NO_RESPONSE,
M007,C0002964,2022-08-16,EXPOSED,2022-09-15,POSITIVE,2022-09-24
M007,C0003024,2022-08-16,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0003791,2022-08-16,EXPOSED,2022-08-28,NO_RESPONSE,
M007,C0004021,2022-08-16,EXPOSED,2022-09-07,NO_RESPONSE,
M007,C0004383,2022-08-16,EXPOSED,2022-09-12,NO_RESPONSE,
M007,C0004594,2022-08-16,EXPOSED,2022-10-04,NO_RESPONSE,
M007,C0004797,2022-08-16,NOT_EXPOSED,,,
M007,C0005029,2022-08-16,EXPOSED,2022-10-01,NO_RESPONSE,
M007,C0005135,2022-08-16,EXPOSED,2022-09-27,NO_RESPONSE,
M007,C0006482,2022-08-16,EXPOSED,2022-10-21,NO_RESPONSE,
M007,C0006753,2022-08-16,EXPOSED,2022-10-25,NO_RESPONSE,
M007,C0007868,2022-08-16,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0008261,2022-08-16,EXPOSED,2022-11-07,NO_RESPONSE,
M007,C0009289,2022-08-16,NOT_EXPOSED,,,
M007,C0009459,2022-08-16,EXPOSED,2022-10-09,NO_RESPONSE,
M007,C0009864,2022-08-16,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0011317,2022-08-16,EXPOSED,2022-08-26,NEUTRAL,2022-09-15
M007,C0011614,2022-08-16,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0011693,2022-08-16,EXPOSED,2022-09-07,POSITIVE,2022-09-14
M007,C0012072,2022-08-16,EXPOSED,2022-08-25,NO_RESPONSE,
M007,C0012798,2022-08-16,EXPOSED,2022-08-17,NO_RESPONSE,
M007,C0012909,2022-08-16,EXPOSED,2022-10-08,NO_RESPONSE,
M007,C0013160,2022-08-16,EXPOSED,2022-09-05,NO_RESPONSE,
M007,C0013222,2022-08-16,EXPOSED,2022-09-10,NEUTRAL,2022-09-28
M007,C0014093,2022-08-16,EXPOSED,2022-09-19,NO_RESPONSE,
M007,C0014314,2022-08-16,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0014566,2022-08-16,EXPOSED,2022-11-06,NO_RESPONSE,
M007,C0015653,2022-08-16,EXPOSED,2022-08-20,NO_RESPONSE,
M007,C0016868,2022-08-16,EXPOSED,2022-09-17,NO_RESPONSE,
M007,C0017068,2022-08-16,EXPOSED,2022-08-30,NO_RESPONSE,
M007,C0017218,2022-08-16,NOT_EXPOSED,,,
M007,C0017694,2022-08-16,EXPOSED,2022-10-13,NO_RESPONSE,
M007,C0018440,2022-08-16,EXPOSED,2022-09-12,NO_RESPONSE,
M007,C0018759,2022-08-16,EXPOSED,2022-09-17,NEUTRAL,2022-09-24
M007,C0019595,2022-08-16,EXPOSED,2022-09-18,NO_RESPONSE,
M007,C0000294,2022-08-17,EXPOSED,2022-10-03,NO_RESPONSE,
M007,C0000925,2022-08-17,EXPOSED,2022-09-30,NEGATIVE,2022-10-09
M007,C0002756,2022-08-17,EXPOSED,2022-10-02,NO_RESPONSE,
M007,C0003555,2022-08-17,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0004183,2022-08-17,EXPOSED,2022-10-07,NO_RESPONSE,
M007,C0004197,2022-08-17,EXPOSED,2022-09-02,POSITIVE,2022-09-05
M007,C0004609,2022-08-17,EXPOSED,2022-09-06,NO_RESPONSE,
M007,C0004654,2022-08-17,EXPOSED,2022-09-26,NO_RESPONSE,
M007,C0006239,2022-08-17,EXPOSED,2022-09-28,NO_RESPONSE,
M007,C0006877,2022-08-17,EXPOSED,2022-10-10,NO_RESPONSE,
M007,C0007670,2022-08-17,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0007767,2022-08-17,EXPOSED,2022-08-31,NEUTRAL,2022-09-01
M007,C0008743,2022-08-17,EXPOSED,2022-10-05,NO_RESPONSE,
M007,C0008836,2022-08-17,EXPOSED,2022-10-30,NO_RESPONSE,
M007,C0009215,2022-08-17,EXPOSED,2022-10-22,NO_RESPONSE,
M007,C0009704,2022-08-17,NOT_EXPOSED,,,
M007,C0010311,2022-08-17,EXPOSED,2022-09-18,NO_RESPONSE,
M007,C0010418,2022-08-17,EXPOSED,2022-09-04,POSITIVE,2022-09-20
M007,C0010504,2022-08-17,EXPOSED,2022-10-11,NO_RESPONSE,
M007,C0010594,2022-08-17,EXPOSED,2022-10-05,POSITIVE,2022-10-11
M007,C0011100,2022-08-17,EXPOSED,2022-08-25,NEUTRAL,2022-08-30
M007,C0011958,2022-08-17,EXPOSED,2022-10-18,NO_RESPONSE,
M007,C0012169,2022-08-17,EXPOSED,2022-10-07,POSITIVE,2022-10-15
M007,C0012262,2022-08-17,EXPOSED,2022-11-02,POSITIVE,2022-11-12
M007,C0012791,2022-08-17,EXPOSED,2022-09-02,NO_RESPONSE,
M007,C0013076,2022-08-17,EXPOSED,2022-11-23,NO_RESPONSE,
M007,C0013356,2022-08-17,EXPOSED,2022-11-08,NEGATIVE,2022-11-10
M007,C0013914,2022-08-17,NOT_EXPOSED,,,
M007,C0015760,2022-08-17,EXPOSED,2022-09-18,NO_RESPONSE,
M007,C0015774,2022-08-17,EXPOSED,2022-09-12,POSITIVE,2022-09-16
M007,C0016518,2022-08-17,EXPOSED,2022-08-29,NEUTRAL,2022-08-31
M007,C0016602,2022-08-17,EXPOSED,2022-09-01,NEUTRAL,2022-09-03
M007,C0017657,2022-08-17,EXPOSED,2022-09-28,NO_RESPONSE,
M007,C0018596,2022-08-17,EXPOSED,2022-09-24,NO_RESPONSE,
M007,C0018639,2022-08-17,EXPOSED,2022-10-22,POSITIVE,2022-10-27
M007,C0018947,2022-08-17,EXPOSED,2022-11-01,NO_RESPONSE,
M007,C0019657,2022-08-17,EXPOSED,2022-10-14,NEUTRAL,2022-10-17
M007,C0000767,2022-08-18,EXPOSED,2022-09-16,NO_RESPONSE,
M007,C0001883,2022-08-18,EXPOSED,2022-10-13,NO_RESPONSE,
