transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_institution_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000000687,A0000071,2021-03-17 10:23:43,TRANSFER_OUT,DEBIT,MOBILE,14955.39,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000688,A0000009,2021-03-17 11:58:39,TRANSFER_OUT,DEBIT,MOBILE,82.77,GOVERNMENT,,,,COMPLETED,,
T0000000689,A0000026,2021-03-17 12:09:41,TRANSFER_OUT,DEBIT,WEB,14177.89,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000690,A0000001,2021-03-17 12:55:42,TRANSFER_IN,CREDIT,BRANCH,2326.83,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,017,COMPLETED,,
T0000000691,A0000081,2021-03-17 16:42:25,SERVICE_PAYMENT,DEBIT,BRANCH,3157.07,SERVICE_PROVIDER,,,037,COMPLETED,,
T0000000692,A0000060,2021-03-17 17:44:49,TRANSFER_OUT,DEBIT,WEB,20271.54,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B005,,FAILED,,INSUFFICIENT_FUNDS
T0000000693,A0000009,2021-03-17 17:57:26,CASH_WITHDRAWAL,DEBIT,ATM,1514.13,OTHER,,,,COMPLETED,,
T0000000694,A0000021,2021-03-17 18:28:42,TRANSFER_IN,CREDIT,MOBILE,50.25,GOVERNMENT,,,,COMPLETED,,
T0000000695,A0000026,2021-03-18 08:05:06,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2541.3,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000696,A0000008,2021-03-18 10:11:21,TRANSFER_IN,CREDIT,MOBILE,8760.02,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000697,A0000009,2021-03-18 10:11:21,TRANSFER_OUT,DEBIT,MOBILE,8760.02,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000698,A0000061,2021-03-18 13:56:28,TRANSFER_OUT,DEBIT,BRANCH,12512.87,OTHER,,,019,COMPLETED,,
T0000000699,A0000026,2021-03-18 16:22:18,TRANSFER_IN,CREDIT,WEB,30713.97,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000700,A0000026,2021-03-18 16:27:49,TRANSFER_IN,CREDIT,MOBILE,7629.09,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000000701,A0000004,2021-03-18 21:39:00,TRANSFER_IN,CREDIT,MOBILE,4319.38,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B107,,COMPLETED,,
T0000000702,A0000040,2021-03-19 00:07:20,INTEREST_CREDIT,CREDIT,AUTOMATIC,3104.11,OTHER,,,,COMPLETED,,
T0000000703,A0000003,2021-03-19 01:49:38,INTEREST_CREDIT,CREDIT,AUTOMATIC,2700.14,OTHER,,,,COMPLETED,,
T0000000704,A0000080,2021-03-19 10:16:48,CASH_WITHDRAWAL,DEBIT,BRANCH,926.61,OTHER,,,019,COMPLETED,,
T0000000705,A0000058,2021-03-19 10:48:32,CASH_DEPOSIT,CREDIT,BRANCH,1736.92,OTHER,,,008,COMPLETED,,
T0000000706,A0000061,2021-03-19 12:34:35,CASH_WITHDRAWAL,DEBIT,BRANCH,1348.41,OTHER,,,019,COMPLETED,,
T0000000707,A0000073,2021-03-19 12:36:35,CASH_DEPOSIT,CREDIT,BRANCH,95.72,OTHER,,,030,COMPLETED,,
T0000000708,A0000058,2021-03-19 13:27:23,TRANSFER_OUT,DEBIT,BRANCH,4848.43,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,015,COMPLETED,,
T0000000709,A0000026,2021-03-19 14:28:15,TRANSFER_OUT,DEBIT,WEB,3334.51,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000000710,A0000061,2021-03-19 16:38:54,TRANSFER_OUT,DEBIT,BRANCH,14690.75,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,030,COMPLETED,,
T0000000711,A0000009,2021-03-19 17:56:23,TRANSFER_OUT,DEBIT,MOBILE,13917.72,OTHER,,,,COMPLETED,,
T0000000712,A0000026,2021-03-19 18:32:23,TRANSFER_IN,CREDIT,MOBILE,3271.78,OTHER,,,,COMPLETED,,
T0000000713,A0000008,2021-03-19 23:11:26,TRANSFER_IN,CREDIT,MOBILE,4721.67,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000714,A0000026,2021-03-19 23:11:26,TRANSFER_OUT,DEBIT,MOBILE,4721.67,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000715,A0000026,2021-03-20 10:34:04,TRANSFER_IN,CREDIT,MOBILE,9260.47,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000716,A0000071,2021-03-20 10:34:04,TRANSFER_OUT,DEBIT,MOBILE,9260.47,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000717,A0000063,2021-03-20 16:35:10,CASH_WITHDRAWAL,DEBIT,ATM,309.35,OTHER,,,,COMPLETED,,
T0000000718,A0000054,2021-03-20 19:39:08,TRANSFER_IN,CREDIT,WEB,7574.25,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000719,A0000058,2021-03-20 19:39:08,TRANSFER_OUT,DEBIT,WEB,7574.25,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000720,A0000081,2021-03-20 20:42:47,CASH_WITHDRAWAL,DEBIT,ATM,1106.01,OTHER,,,,COMPLETED,,
T0000000721,A0000058,2021-03-20 21:39:44,SERVICE_PAYMENT,DEBIT,MOBILE,3061.85,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000722,A0000071,2021-03-21 10:33:30,TRANSFER_IN,CREDIT,WEB,21993.45,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_PREX,,COMPLETED,,
T0000000723,A0000018,2021-03-21 16:05:27,SERVICE_PAYMENT,DEBIT,WEB,5335.09,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000724,A0000072,2021-03-21 23:56:10,LOAN_PAYMENT,DEBIT,MOBILE,9260.8,LOAN_ACCOUNT,,,,COMPLETED,,
T0000000725,A0000009,2021-03-22 07:58:13,SERVICE_PAYMENT,DEBIT,MOBILE,1249.26,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000726,A0000058,2021-03-22 09:21:46,SERVICE_PAYMENT,DEBIT,BRANCH,5684.23,GOVERNMENT,,,017,COMPLETED,,
T0000000727,A0000004,2021-03-22 10:41:40,TRANSFER_IN,CREDIT,WEB,579.2,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000000728,A0000058,2021-03-22 11:23:37,TRANSFER_OUT,DEBIT,MOBILE,14262.21,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,FAILED,,INSUFFICIENT_FUNDS
T0000000729,A0000009,2021-03-22 15:25:34,SERVICE_PAYMENT,DEBIT,WEB,1485.91,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000730,A0000004,2021-03-22 16:49:17,TRANSFER_OUT,DEBIT,BRANCH,286.1,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,033,COMPLETED,,
T0000000731,A0000026,2021-03-22 16:57:24,TRANSFER_IN,CREDIT,BRANCH,6829.84,OTHER,,,003,COMPLETED,,
T0000000732,A0000061,2021-03-23 05:44:48,SERVICE_PAYMENT,DEBIT,WEB,3006.04,GOVERNMENT,,,,COMPLETED,,
T0000000733,A0000058,2021-03-23 09:14:26,TRANSFER_IN,CREDIT,BRANCH,3901.4,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,036,COMPLETED,,
T0000000734,A0000004,2021-03-23 12:40:29,TRANSFER_OUT,DEBIT,MOBILE,158.43,SUPPLIER,,,,COMPLETED,,
T0000000735,A0000060,2021-03-23 16:01:30,CASH_WITHDRAWAL,DEBIT,ATM,4226.21,OTHER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000000736,A0000026,2021-03-23 16:27:53,TRANSFER_OUT,DEBIT,MOBILE,1299.94,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000000737,A0000071,2021-03-23 17:23:55,CASH_DEPOSIT,CREDIT,ATM,5831.77,OTHER,,,,COMPLETED,,
T0000000738,A0000026,2021-03-23 18:00:04,SERVICE_PAYMENT,DEBIT,WEB,1947.29,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000739,A0000081,2021-03-24 01:12:40,SERVICE_PAYMENT,DEBIT,AUTOMATIC,4270.64,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000740,A0000067,2021-03-24 02:04:09,SERVICE_PAYMENT,DEBIT,AUTOMATIC,6412.79,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000741,A0000004,2021-03-24 10:53:30,SERVICE_PAYMENT,DEBIT,BRANCH,111.66,SERVICE_PROVIDER,,,030,COMPLETED,,
T0000000742,A0000071,2021-03-24 12:42:47,TRANSFER_OUT,DEBIT,MOBILE,14653.65,OTHER,,,,COMPLETED,,
T0000000743,A0000026,2021-03-25 03:32:02,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3573.28,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000744,A0000004,2021-03-25 09:05:49,SERVICE_PAYMENT,DEBIT,BRANCH,898.59,SUPPLIER,,,031,COMPLETED,,
T0000000745,A0000004,2021-03-25 11:50:23,TRANSFER_OUT,DEBIT,MOBILE,388.97,SUPPLIER,,,,COMPLETED,,
T0000000746,A0000072,2021-03-25 16:00:50,SERVICE_PAYMENT,DEBIT,BRANCH,1195.2,SERVICE_PROVIDER,,,021,COMPLETED,,
T0000000747,A0000026,2021-03-25 16:33:51,CASH_DEPOSIT,CREDIT,BRANCH,5724.76,OTHER,,,020,COMPLETED,,
T0000000748,A0000058,2021-03-25 22:11:52,TRANSFER_IN,CREDIT,MOBILE,12618.7,EMPLOYER,,,,COMPLETED,,
T0000000749,A0000020,2021-03-26 09:12:40,TRANSFER_IN,CREDIT,BRANCH,32562.0,BTYT_CUSTOMER,INTERNAL,BANK_B000,001,COMPLETED,,
T0000000750,A0000061,2021-03-26 09:12:40,TRANSFER_OUT,DEBIT,BRANCH,32562.0,BTYT_CUSTOMER,INTERNAL,BANK_B000,001,COMPLETED,,
T0000000751,A0000054,2021-03-26 09:46:14,TRANSFER_OUT,DEBIT,BRANCH,934.22,GOVERNMENT,,,025,COMPLETED,,
T0000000752,A0000058,2021-03-26 11:22:41,SERVICE_PAYMENT,DEBIT,BRANCH,7307.68,SERVICE_PROVIDER,,,019,COMPLETED,,
T0000000753,A0000058,2021-03-26 11:25:03,TRANSFER_IN,CREDIT,BRANCH,15407.06,OTHER,,,016,COMPLETED,,
T0000000754,A0000008,2021-03-26 11:31:29,TRANSFER_OUT,DEBIT,BRANCH,2161.68,BTYT_CUSTOMER,INTERNAL,BANK_B000,023,COMPLETED,,
T0000000755,A0000081,2021-03-26 11:31:29,TRANSFER_IN,CREDIT,BRANCH,2161.68,BTYT_CUSTOMER,INTERNAL,BANK_B000,023,COMPLETED,,
T0000000756,A0000071,2021-03-26 12:15:00,TRANSFER_OUT,DEBIT,MOBILE,2664.45,OTHER,,,,COMPLETED,,
T0000000757,A0000004,2021-03-26 15:41:32,TRANSFER_OUT,DEBIT,WEB,281.9,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000758,A0000073,2021-03-26 15:41:32,TRANSFER_IN,CREDIT,WEB,281.9,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000759,A0000009,2021-03-26 16:11:47,CASH_DEPOSIT,CREDIT,BRANCH,390.1,OTHER,,,009,COMPLETED,,
T0000000760,A0000072,2021-03-26 18:26:08,CASH_DEPOSIT,CREDIT,ATM,654.69,OTHER,,,,COMPLETED,,
T0000000761,A0000058,2021-03-26 23:07:28,TRANSFER_IN,CREDIT,WEB,2515.21,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000762,A0000008,2021-03-27 09:23:56,TRANSFER_OUT,DEBIT,MOBILE,3182.22,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000763,A0000058,2021-03-27 09:23:56,TRANSFER_IN,CREDIT,MOBILE,3182.22,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000764,A0000026,2021-03-27 10:42:21,CASH_WITHDRAWAL,DEBIT,ATM,6339.75,OTHER,,,,COMPLETED,,
T0000000765,A0000063,2021-03-27 11:57:22,TRANSFER_IN,CREDIT,MOBILE,1587.5,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000000766,A0000009,2021-03-27 16:47:59,TRANSFER_OUT,DEBIT,WEB,13780.96,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000000767,A0000058,2021-03-27 18:29:06,TRANSFER_OUT,DEBIT,WEB,28822.37,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000000768,A0000061,2021-03-28 19:29:53,SERVICE_PAYMENT,DEBIT,WEB,4917.46,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000769,A0000071,2021-03-29 06:10:51,SERVICE_PAYMENT,DEBIT,WEB,4959.79,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000770,A0000081,2021-03-29 09:47:38,TRANSFER_IN,CREDIT,MOBILE,7780.53,EMPLOYER,,,,COMPLETED,,
T0000000771,A0000058,2021-03-29 10:07:27,TRANSFER_IN,CREDIT,BRANCH,11934.58,EMPLOYER,,,001,COMPLETED,,
T0000000772,A0000004,2021-03-29 14:21:34,TRANSFER_OUT,DEBIT,BRANCH,1680.48,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,017,COMPLETED,,
T0000000773,A0000061,2021-03-29 15:00:51,TRANSFER_IN,CREDIT,BRANCH,6366.65,EMPLOYER,,,032,COMPLETED,,
T0000000774,A0000067,2021-03-29 15:23:35,TRANSFER_IN,CREDIT,BRANCH,21112.85,EMPLOYER,,,019,COMPLETED,,
T0000000775,A0000009,2021-03-29 15:40:56,TRANSFER_IN,CREDIT,BRANCH,5354.1,OTHER,,,009,COMPLETED,,
T0000000776,A0000054,2021-03-29 15:54:55,SERVICE_PAYMENT,DEBIT,WEB,2965.61,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000777,A0000009,2021-03-29 16:12:30,TRANSFER_OUT,DEBIT,WEB,17581.66,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000778,A0000064,2021-03-29 16:12:30,TRANSFER_IN,CREDIT,WEB,17581.66,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000779,A0000071,2021-03-30 09:17:50,CASH_WITHDRAWAL,DEBIT,BRANCH,5722.98,OTHER,,,020,COMPLETED,,
T0000000780,A0000058,2021-03-30 10:02:22,SERVICE_PAYMENT,DEBIT,BRANCH,5406.76,SERVICE_PROVIDER,,,001,COMPLETED,,
T0000000781,A0000020,2021-03-30 10:12:15,CASH_DEPOSIT,CREDIT,ATM,4787.49,OTHER,,,,COMPLETED,,
T0000000782,A0000004,2021-03-30 11:16:19,CASH_DEPOSIT,CREDIT,BRANCH,2714.93,OTHER,,,032,COMPLETED,,
T0000000783,A0000081,2021-03-30 11:21:35,TRANSFER_IN,CREDIT,WEB,8674.91,EMPLOYER,,,,COMPLETED,,
T0000000784,A0000058,2021-03-30 14:41:51,SERVICE_PAYMENT,DEBIT,WEB,2862.69,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000785,A0000058,2021-03-30 18:51:09,TRANSFER_OUT,DEBIT,WEB,4025.94,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000000786,A0000073,2021-03-30 18:54:22,CASH_WITHDRAWAL,DEBIT,ATM,71.1,OTHER,,,,COMPLETED,,
T0000000787,A0000090,2021-03-31 08:54:43,LOAN_PAYMENT,DEBIT,WEB,12838.77,LOAN_ACCOUNT,,,,COMPLETED,,
T0000000788,A0000009,2021-03-31 09:23:30,TRANSFER_OUT,DEBIT,MOBILE,5767.46,OTHER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000000789,A0000004,2021-03-31 16:04:35,TRANSFER_OUT,DEBIT,BRANCH,3394.08,BTYT_CUSTOMER,INTERNAL,BANK_B000,034,COMPLETED,,
T0000000790,A0000039,2021-03-31 16:04:35,TRANSFER_IN,CREDIT,BRANCH,3394.08,BTYT_CUSTOMER,INTERNAL,BANK_B000,034,COMPLETED,,
T0000000791,A0000026,2021-03-31 18:28:03,CASH_WITHDRAWAL,DEBIT,ATM,3558.59,OTHER,,,,FAILED,,NETWORK_ERROR
T0000000792,A0000039,2021-03-31 20:05:03,TRANSFER_IN,CREDIT,MOBILE,16878.35,OTHER,,,,COMPLETED,,
T0000000793,A0000058,2021-03-31 23:00:29,TRANSFER_IN,CREDIT,MOBILE,16221.41,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000000794,A0000026,2021-04-01 09:55:16,TRANSFER_IN,CREDIT,MOBILE,8065.17,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000795,A0000081,2021-04-01 09:55:16,TRANSFER_OUT,DEBIT,MOBILE,8065.17,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000796,A0000054,2021-04-01 10:47:19,TRANSFER_OUT,DEBIT,WEB,1925.93,GOVERNMENT,,,,COMPLETED,,
T0000000797,A0000054,2021-04-01 11:14:59,CASH_DEPOSIT,CREDIT,BRANCH,2882.81,OTHER,,,017,COMPLETED,,
T0000000798,A0000081,2021-04-01 11:32:10,CASH_WITHDRAWAL,DEBIT,BRANCH,3021.81,OTHER,,,026,COMPLETED,,
T0000000799,A0000061,2021-04-01 13:42:16,TRANSFER_OUT,DEBIT,MOBILE,3933.05,OTHER,,,,COMPLETED,,
T0000000800,A0000081,2021-04-01 15:05:07,SERVICE_PAYMENT,DEBIT,WEB,1021.45,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000801,A0000067,2021-04-01 16:06:30,CASH_WITHDRAWAL,DEBIT,ATM,9836.36,OTHER,,,,COMPLETED,,
T0000000802,A0000008,2021-04-01 16:53:46,TRANSFER_OUT,DEBIT,WEB,23011.36,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000803,A0000071,2021-04-01 16:53:46,TRANSFER_IN,CREDIT,WEB,23011.36,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000804,A0000058,2021-04-01 21:04:26,TRANSFER_IN,CREDIT,WEB,8274.26,EMPLOYER,,,,COMPLETED,,
T0000000805,A0000009,2021-04-02 07:21:05,TRANSFER_IN,CREDIT,MOBILE,1700.54,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,,COMPLETED,,
T0000000806,A0000021,2021-04-02 09:33:33,TRANSFER_OUT,DEBIT,BRANCH,708.83,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,021,COMPLETED,,
T0000000807,A0000026,2021-04-02 10:35:45,SERVICE_PAYMENT,DEBIT,BRANCH,4032.05,SERVICE_PROVIDER,,,017,COMPLETED,,
T0000000808,A0000073,2021-04-02 11:03:19,CASH_DEPOSIT,CREDIT,BRANCH,54.11,OTHER,,,037,COMPLETED,,
T0000000809,A0000058,2021-04-02 13:08:48,TRANSFER_OUT,DEBIT,BRANCH,47457.81,BTYT_CUSTOMER,INTERNAL,BANK_B000,013,FAILED,,INSUFFICIENT_FUNDS
T0000000810,A0000018,2021-04-02 13:39:38,CASH_WITHDRAWAL,DEBIT,BRANCH,5101.32,OTHER,,,019,COMPLETED,,
T0000000811,A0000058,2021-04-02 15:13:33,TRANSFER_IN,CREDIT,BRANCH,3284.06,EMPLOYER,,,010,COMPLETED,,
T0000000812,A0000009,2021-04-02 16:42:44,TRANSFER_IN,CREDIT,BRANCH,763.08,EMPLOYER,,,001,COMPLETED,,
T0000000813,A0000058,2021-04-02 17:31:05,CASH_WITHDRAWAL,DEBIT,ATM,3125.82,OTHER,,,,COMPLETED,,
T0000000814,A0000067,2021-04-02 19:23:52,TRANSFER_IN,CREDIT,WEB,8269.45,EMPLOYER,,,,COMPLETED,,
T0000000815,A0000060,2021-04-02 19:49:56,CASH_DEPOSIT,CREDIT,ATM,1020.28,OTHER,,,,COMPLETED,,
T0000000816,A0000067,2021-04-02 23:16:29,SERVICE_PAYMENT,DEBIT,MOBILE,5059.99,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000817,A0000081,2021-04-03 12:07:10,SERVICE_PAYMENT,DEBIT,WEB,2195.63,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000818,A0000018,2021-04-03 17:52:31,LOAN_PAYMENT,DEBIT,MOBILE,10431.97,LOAN_ACCOUNT,,,,COMPLETED,,
T0000000819,A0000058,2021-04-04 08:22:22,TRANSFER_IN,CREDIT,MOBILE,5583.24,EMPLOYER,,,,COMPLETED,,
T0000000820,A0000018,2021-04-04 13:11:10,TRANSFER_OUT,DEBIT,MOBILE,43189.93,OTHER,,,,COMPLETED,,
T0000000821,A0000058,2021-04-04 16:38:38,TRANSFER_IN,CREDIT,MOBILE,1316.41,EMPLOYER,,,,COMPLETED,,
T0000000822,A0000061,2021-04-04 18:32:15,TRANSFER_OUT,DEBIT,MOBILE,89.89,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000823,A0000071,2021-04-04 18:32:15,TRANSFER_IN,CREDIT,MOBILE,89.89,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000824,A0000081,2021-04-05 05:45:02,SERVICE_PAYMENT,DEBIT,WEB,657.88,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000825,A0000067,2021-04-05 09:04:07,SERVICE_PAYMENT,DEBIT,AUTOMATIC,4992.65,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000826,A0000061,2021-04-05 11:27:11,TRANSFER_IN,CREDIT,BRANCH,6839.4,EMPLOYER,,,005,COMPLETED,,
T0000000827,A0000020,2021-04-05 12:04:10,TRANSFER_IN,CREDIT,BRANCH,14363.43,EMPLOYER,,,035,COMPLETED,,
T0000000828,A0000060,2021-04-05 12:40:34,CASH_DEPOSIT,CREDIT,BRANCH,3730.88,OTHER,,,003,COMPLETED,,
T0000000829,A0000020,2021-04-05 13:46:08,TRANSFER_IN,CREDIT,BRANCH,2702.55,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,029,COMPLETED,,
T0000000830,A0000058,2021-04-05 14:49:59,TRANSFER_IN,CREDIT,WEB,12590.4,EMPLOYER,,,,COMPLETED,,
T0000000831,A0000080,2021-04-05 15:19:30,TRANSFER_OUT,DEBIT,MOBILE,9543.7,OTHER,,,,COMPLETED,,
T0000000832,A0000072,2021-04-05 17:18:56,TRANSFER_IN,CREDIT,MOBILE,9120.63,OTHER,,,,COMPLETED,,
T0000000833,A0000054,2021-04-05 23:52:55,SERVICE_PAYMENT,DEBIT,MOBILE,901.7,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000834,A0000058,2021-04-06 09:34:46,CASH_WITHDRAWAL,DEBIT,BRANCH,5645.41,OTHER,,,029,COMPLETED,,
T0000000835,A0000061,2021-04-06 12:51:56,TRANSFER_OUT,DEBIT,BRANCH,8191.93,OTHER,,,004,COMPLETED,,
T0000000836,A0000081,2021-04-06 13:20:22,TRANSFER_OUT,DEBIT,BRANCH,4786.76,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,024,COMPLETED,,
T0000000837,A0000008,2021-04-06 13:31:15,LOAN_PAYMENT,DEBIT,BRANCH,64375.64,LOAN_ACCOUNT,,,030,FAILED,,INSUFFICIENT_FUNDS
T0000000838,A0000054,2021-04-06 15:28:58,TRANSFER_OUT,DEBIT,BRANCH,11622.45,BTYT_CUSTOMER,INTERNAL,BANK_B000,029,COMPLETED,,
T0000000839,A0000061,2021-04-06 15:28:58,TRANSFER_IN,CREDIT,BRANCH,11622.45,BTYT_CUSTOMER,INTERNAL,BANK_B000,029,COMPLETED,,
T0000000840,A0000020,2021-04-06 19:14:04,TRANSFER_OUT,DEBIT,MOBILE,5237.65,GOVERNMENT,,,,FAILED,,AUTHENTICATION_FAILED
T0000000841,A0000071,2021-04-06 20:15:12,TRANSFER_IN,CREDIT,MOBILE,11794.07,OTHER,,,,COMPLETED,,
T0000000842,A0000058,2021-04-06 21:33:12,SERVICE_PAYMENT,DEBIT,WEB,1003.75,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000843,A0000058,2021-04-07 07:47:59,SERVICE_PAYMENT,DEBIT,AUTOMATIC,5570.03,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000844,A0000054,2021-04-07 09:02:17,TRANSFER_OUT,DEBIT,WEB,2730.69,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000845,A0000061,2021-04-07 09:02:17,TRANSFER_IN,CREDIT,WEB,2730.69,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000000846,A0000090,2021-04-07 11:37:23,CASH_DEPOSIT,CREDIT,BRANCH,3799.59,OTHER,,,037,COMPLETED,,
T0000000847,A0000061,2021-04-07 12:14:16,SERVICE_PAYMENT,DEBIT,MOBILE,2919.49,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000848,A0000001,2021-04-07 12:22:16,TRANSFER_IN,CREDIT,BRANCH,370.26,BTYT_CUSTOMER,INTERNAL,BANK_B000,031,COMPLETED,,
T0000000849,A0000029,2021-04-07 12:22:16,TRANSFER_OUT,DEBIT,BRANCH,370.26,BTYT_CUSTOMER,INTERNAL,BANK_B000,031,COMPLETED,,
T0000000850,A0000058,2021-04-07 12:46:57,TRANSFER_OUT,DEBIT,MOBILE,14199.32,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MIDINERO,,COMPLETED,,
T0000000851,A0000067,2021-04-07 16:00:14,TRANSFER_IN,CREDIT,WEB,96641.44,EMPLOYER,,,,COMPLETED,,
T0000000852,A0000080,2021-04-08 00:09:53,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1154.23,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000853,A0000063,2021-04-08 09:13:30,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1282.21,GOVERNMENT,,,,COMPLETED,,
T0000000854,A0000061,2021-04-08 09:45:11,SERVICE_PAYMENT,DEBIT,MOBILE,4015.82,SERVICE_PROVIDER,,,,COMPLETED,,
T0000000855,A0000018,2021-04-08 10:58:14,TRANSFER_IN,CREDIT,BRANCH,8739.9,BTYT_CUSTOMER,INTERNAL,BANK_B000,011,COMPLETED,,
T0000000856,A0000054,2021-04-08 10:58:14,TRANSFER_OUT,DEBIT,BRANCH,8739.9,BTYT_CUSTOMER,INTERNAL,BANK_B000,011,COMPLETED,,
T0000000857,A0000009,2021-04-08 14:32:28,SERVICE_PAYMENT,DEBIT,MOBILE,1388.01,SERVICE_PROVIDER,,,,COMPLETED,,
