loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0005717,2017-01,1442322695,2022-01,SCHEDULED_MATURITY,INHERITED_EARLY
L0005718,2020-06,1443322698,2024-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005719,2013-02,1444322701,2013-08,PAID_OFF,COMPRESSED_CURRENT
L0005720,2026-06,1445322704,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005721,2023-12,1446322707,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005722,2026-10,1447322710,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005723,2026-12,1448322713,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005724,2026-02,1449322716,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005725,2024-03,1450322719,2024-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005726,1999-12,1451322722,2004-12,PAID_OFF,COMPRESSED_CURRENT
L0005727,2019-08,1452322725,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005728,2024-06,1453322728,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005729,2019-03,1454322731,2021-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005730,2019-12,1455322734,2022-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005731,2020-02,1456322737,2025-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005732,2019-04,1457322740,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0005733,2019-01,1458322743,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0005734,2020-07,1459322746,2025-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005735,2020-01,1460322749,2021-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005736,2021-03,1461322752,2023-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005737,2020-12,1462322755,2022-12,SCHEDULED_MATURITY,INHERITED_EARLY
L0005738,2019-09,1463322758,2022-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005739,2018-07,1464322761,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0005740,2025-01,1465322764,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005741,2008-01,1466322767,2011-01,PAID_OFF,COMPRESSED_CURRENT
L0005742,2023-08,1467322770,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005743,2024-03,1468322773,2024-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005744,2019-10,1469322776,2025-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005745,2021-10,1470322779,2022-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005746,2021-12,1471322782,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005747,2024-05,1472322785,,OPEN_DEFAULT_AT_CUTOFF,NOT_APPLICABLE
L0005748,2019-02,1473322788,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005749,2019-06,1474322791,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005750,2022-03,1475322794,2022-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005751,2024-12,1476322797,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005752,2019-01,1477322800,2023-01,SCHEDULED_MATURITY,INHERITED_EARLY
L0005753,2020-11,1478322803,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005754,2019-01,1479322806,2021-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005755,2023-10,1480322809,2025-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005756,1988-10,1481322812,1991-10,PAID_OFF,COMPRESSED_CURRENT
L0005757,2021-04,1482322815,2025-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005758,2022-02,1483322818,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005759,2025-03,1484322821,2026-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005760,2026-02,1485322824,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005761,2020-11,1486322827,2022-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005762,2020-04,1487322830,2023-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005763,2020-11,1488322833,2025-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005764,2023-04,1489322836,2025-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005765,2019-03,1490322839,2019-09,PAID_OFF,COMPRESSED_CURRENT
L0005766,2019-02,1491322842,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005767,2020-07,1492322845,2021-09,EARLY_PREPAYMENT,INHERITED_CURRENT
L0005768,2019-08,1493322848,2024-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005769,2022-09,1494322851,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005770,2022-01,1495322854,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005771,2023-12,1496322857,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005772,2024-01,1497322860,2024-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005773,2024-12,1498322863,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005774,2020-09,1499322866,2022-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005775,2023-12,1500322869,2025-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005776,2021-08,1501322872,2024-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005777,2021-02,1502322875,2023-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005778,2023-04,1503322878,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005779,2024-03,1504322881,2025-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005780,2020-09,1505322884,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005781,2020-01,1506322887,2025-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005782,2022-11,1507322890,2024-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005783,2026-11,1508322893,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005784,2025-07,1509322896,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005785,2018-11,1510322899,2020-11,PAID_OFF,COMPRESSED_CURRENT
L0005786,2026-12,1511322902,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005787,2019-09,1512322905,2025-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005788,2019-11,1513322908,2021-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005789,2020-06,1514322911,2025-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005790,2020-11,1515322914,2024-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005791,2020-02,1516322917,2022-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005792,2020-05,1517322920,2021-07,RELATIONSHIP_EXIT_RESOLUTION,INHERITED_CURRENT
L0005793,2020-09,1518322923,2024-10,EARLY_PREPAYMENT,INHERITED_CURRENT
L0005794,2025-05,1519322926,2025-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005795,2018-05,1520322929,2020-05,PAID_OFF,COMPRESSED_REVOLVING
L0005796,2020-05,1521322932,2025-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005797,2020-01,1522322935,2024-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005798,2019-01,1523322938,2021-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005799,2024-03,1524322941,2025-06,FACILITY_EXPIRY,NOT_APPLICABLE
L0005800,2026-04,1525322944,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005801,2026-08,1526322947,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005802,2017-11,1527322950,2019-11,PAID_OFF,COMPRESSED_CURRENT
L0005803,2018-02,1528322953,2019-08,PAID_OFF,COMPRESSED_CURRENT
L0005804,2022-02,1529322956,2025-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005805,2023-09,1530322959,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005806,2024-07,1531322962,2025-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005807,2013-08,1532322965,2015-08,PAID_OFF,COMPRESSED_CURRENT
L0005808,2025-12,1533322968,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0005809,2025-08,1534322971,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005810,2022-07,1535322974,2023-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005811,2007-06,1536322977,2008-06,PAID_OFF,COMPRESSED_CURRENT
L0005812,2003-11,1537322980,2005-11,PAID_OFF,COMPRESSED_CURRENT
L0005813,2007-01,1538322983,2011-01,PAID_OFF,COMPRESSED_CURRENT
L0005814,2021-07,1539322986,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005815,2023-03,1540322989,2025-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005816,2024-08,1541322992,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005817,2025-07,1542322995,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005818,2026-08,1543322998,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005819,2016-08,1544323001,2021-08,SCHEDULED_MATURITY,INHERITED_EARLY
L0005820,2019-07,1545323004,2021-04,EARLY_PREPAYMENT,INHERITED_CURRENT
L0005821,2019-08,1546323007,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005822,2006-11,1547323010,2011-11,PAID_OFF,COMPRESSED_CURRENT
L0005823,2002-11,1548323013,2007-11,PAID_OFF,COMPRESSED_CURRENT
L0005824,2006-02,1549323016,2006-08,PAID_OFF,COMPRESSED_CURRENT
L0005825,2017-06,1550323019,2021-06,SCHEDULED_MATURITY,INHERITED_EARLY
L0005826,2022-09,1551323022,2023-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005827,2022-12,1552323025,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005828,2024-04,1553323028,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005829,2025-07,1554323031,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005830,2026-08,1555323034,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005831,2023-01,1556323037,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005832,2001-06,1557323040,2003-06,PAID_OFF,COMPRESSED_CURRENT
L0005833,2008-10,1558323043,2010-10,PAID_OFF,COMPRESSED_CURRENT
L0005834,1998-06,1559323046,2000-06,PAID_OFF,COMPRESSED_REVOLVING
L0005835,2000-04,1560323049,2002-04,PAID_OFF,COMPRESSED_CURRENT
L0005836,2010-07,1561323052,2017-07,PAID_OFF,COMPRESSED_CURRENT
L0005837,2004-04,1562323055,2007-04,PAID_OFF,COMPRESSED_CURRENT
L0005838,2002-11,1563323058,2005-11,PAID_OFF,COMPRESSED_REVOLVING
L0005839,2010-07,1564323061,2017-07,PAID_OFF,COMPRESSED_CURRENT
L0005840,2022-09,1565323064,2024-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005841,2018-10,1566323067,2021-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005842,2023-07,1567323070,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005843,2025-10,1568323073,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005844,2018-10,1569323076,2021-10,SCHEDULED_MATURITY,INHERITED_EARLY
L0005845,2019-08,1570323079,2024-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005846,2018-05,1571323082,2019-05,PAID_OFF,COMPRESSED_CURRENT
L0005847,2017-02,1572323085,2019-02,PAID_OFF,COMPRESSED_CURRENT
L0005848,2017-06,1573323088,2017-12,PAID_OFF,COMPRESSED_CURRENT
L0005849,2022-10,1574323091,2025-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005850,2015-01,1575323094,2016-01,PAID_OFF,COMPRESSED_CURRENT
L0005851,2011-10,1576323097,2013-10,PAID_OFF,COMPRESSED_CURRENT
L0005852,1994-05,1577323100,1999-05,PAID_OFF,COMPRESSED_CURRENT
L0005853,2022-11,1578323103,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005854,2024-06,1579323106,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005855,2020-05,1580323109,2022-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005856,2023-07,1581323112,2025-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005857,2024-02,1582323115,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005858,2012-10,1583323118,2017-10,PAID_OFF,COMPRESSED_CURRENT
L0005859,2003-06,1584323121,2013-06,PAID_OFF,COMPRESSED_CURRENT
L0005860,1999-05,1585323124,2003-05,PAID_OFF,COMPRESSED_CURRENT
L0005861,1996-07,1586323127,1998-07,PAID_OFF,COMPRESSED_CURRENT
L0005862,1992-06,1587323130,2011-06,PAID_OFF,COMPRESSED_CURRENT
L0005863,1998-04,1588323133,2018-04,RESTRUCTURED,COMPRESSED_RESTRUCTURED
L0005864,2001-09,1589323136,2003-09,PAID_OFF,COMPRESSED_CURRENT
L0005865,1997-12,1590323139,1998-06,PAID_OFF,COMPRESSED_CURRENT
L0005866,2015-04,1591323142,2019-04,PAID_OFF,COMPRESSED_CURRENT
L0005867,2013-05,1592323145,2014-05,PAID_OFF,COMPRESSED_CURRENT
L0005868,2013-03,1593323148,2014-03,PAID_OFF,COMPRESSED_CURRENT
L0005869,2017-06,1594323151,2018-06,PAID_OFF,COMPRESSED_CURRENT
L0005870,2020-10,1595323154,2024-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005871,2023-08,1596323157,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005872,2024-04,1597323160,2024-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005873,2024-12,1598323163,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005874,2026-08,1599323166,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005875,2018-05,1600323169,2019-11,PAID_OFF,COMPRESSED_CURRENT
L0005876,2021-02,1601323172,2022-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005877,2022-12,1602323175,2023-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005878,2024-08,1603323178,2025-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005879,2017-01,1604323181,2020-01,PAID_OFF,COMPRESSED_CURRENT
L0005880,2018-04,1605323184,2019-10,PAID_OFF,COMPRESSED_CURRENT
L0005881,2010-01,1606323187,2013-01,PAID_OFF,COMPRESSED_CURRENT
L0005882,2008-08,1607323190,2009-02,PAID_OFF,COMPRESSED_CURRENT
L0005883,2016-03,1608323193,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005884,2013-11,1609323196,2015-11,PAID_OFF,COMPRESSED_CURRENT
L0005885,2014-12,1610323199,2017-12,PAID_OFF,COMPRESSED_CURRENT
L0005886,2008-04,1611323202,2012-04,PAID_OFF,COMPRESSED_CURRENT
L0005887,2018-05,1612323205,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005888,2018-01,1613323208,2022-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005889,2017-11,1614323211,2022-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005890,2023-07,1615323214,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005891,2019-01,1616323217,2024-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005892,2024-11,1617323220,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005893,2025-02,1618323223,2026-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005894,2017-12,1619323226,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005895,2016-02,1620323229,2018-02,PAID_OFF,COMPRESSED_CURRENT
L0005896,2020-06,1621323232,2020-12,PAID_OFF,COMPRESSED_CURRENT
L0005897,2021-11,1622323235,2022-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005898,2016-08,1623323238,2019-08,PAID_OFF,COMPRESSED_CURRENT
L0005899,2019-04,1624323241,2020-04,PAID_OFF,COMPRESSED_CURRENT
L0005900,2012-06,1625323244,2012-12,PAID_OFF,COMPRESSED_CURRENT
L0005901,2017-01,1626323247,2022-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005902,2017-10,1627323250,2020-10,PAID_OFF,COMPRESSED_RECOVERED
L0005903,2019-01,1628323253,2020-01,PAID_OFF,COMPRESSED_CURRENT
L0005904,2018-12,1629323256,2019-12,PAID_OFF,COMPRESSED_CURRENT
L0005905,2019-11,1630323259,2024-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005906,2014-09,1631323262,2018-09,PAID_OFF,COMPRESSED_CURRENT
L0005907,2013-05,1632323265,2014-11,PAID_OFF,COMPRESSED_CURRENT
L0005908,2020-04,1633323268,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005909,2003-10,1634323271,2009-10,PAID_OFF,COMPRESSED_CURRENT
L0005910,2021-06,1635323274,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005911,2025-07,1636323277,2026-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005912,2026-10,1637323280,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005913,2006-02,1638323283,2007-08,PAID_OFF,COMPRESSED_CURRENT
L0005914,2019-09,1639323286,2023-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005915,2016-10,1640323289,2017-04,PAID_OFF,COMPRESSED_CURRENT
L0005916,2021-04,1641323292,2023-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005917,2022-08,1642323295,2024-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005918,2024-07,1643323298,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005919,2025-06,1644323301,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005920,1986-05,1645323304,1991-05,PAID_OFF,COMPRESSED_CURRENT
L0005921,2015-10,1646323307,2021-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005922,2003-02,1647323310,2008-02,PAID_OFF,COMPRESSED_CURRENT
L0005923,1997-08,1648323313,2007-08,PAID_OFF,COMPRESSED_CURRENT
L0005924,1996-07,1649323316,1999-07,PAID_OFF,COMPRESSED_CURRENT
L0005925,2016-05,1650323319,2016-11,PAID_OFF,COMPRESSED_CURRENT
L0005926,2010-04,1651323322,2013-04,PAID_OFF,COMPRESSED_CURRENT
L0005927,2022-04,1652323325,2025-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005928,1994-05,1653323328,1999-05,PAID_OFF,COMPRESSED_CURRENT
L0005929,2019-04,1654323331,2025-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005930,2007-03,1655323334,2008-03,PAID_OFF,COMPRESSED_CURRENT
L0005931,2021-06,1656323337,2024-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005932,2022-10,1657323340,2023-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005933,2024-05,1658323343,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005934,2013-09,1659323346,2018-09,PAID_OFF,COMPRESSED_CURRENT
L0005935,2020-11,1660323349,2023-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005936,2019-08,1661323352,2023-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005937,2019-07,1662323355,2021-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005938,2021-06,1663323358,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005939,2024-06,1664323361,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005940,2020-02,1665323364,2025-02,SCHEDULED_MATURITY,INHERITED_SEVERE
L0005941,2019-08,1666323367,2022-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005942,2022-07,1667323370,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005943,2020-07,1668323373,2025-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005944,2020-07,1669323376,2026-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005945,2020-08,1670323379,2022-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005946,2020-08,1671323382,2024-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005947,2020-04,1672323385,,OPEN_CURRENT_AT_CUTOFF,INHERITED_EARLY
L0005948,2018-12,1673323388,2022-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005949,2024-11,1674323391,2025-11,FACILITY_EXPIRY,NOT_APPLICABLE
L0005950,2009-10,1675323394,2014-10,PAID_OFF,COMPRESSED_CURRENT
L0005951,2017-04,1676323397,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005952,2018-11,1677323400,2019-05,PAID_OFF,COMPRESSED_CURRENT
L0005953,2023-02,1678323403,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005954,2019-04,1679323406,2025-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005955,2019-04,1680323409,2021-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005956,2019-11,1681323412,2023-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005957,2020-01,1682323415,2023-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005958,2020-09,1683323418,2025-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005959,2021-05,1684323421,2023-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005960,2024-12,1685323424,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005961,2020-02,1686323427,2022-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005962,2013-11,1687323430,2014-05,PAID_OFF,COMPRESSED_CURRENT
L0005963,2020-01,1688323433,2023-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005964,2025-08,1689323436,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005965,2008-12,1690323439,2010-12,PAID_OFF,COMPRESSED_CURRENT
L0005966,2016-10,1691323442,2021-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005967,2015-09,1692323445,2021-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005968,2018-10,1693323448,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005969,2010-06,1694323451,2011-06,PAID_OFF,COMPRESSED_CURRENT
L0005970,2005-10,1695323454,2010-10,PAID_OFF,COMPRESSED_CURRENT
L0005971,2011-11,1696323457,2014-11,PAID_OFF,COMPRESSED_CURRENT
L0005972,2014-04,1697323460,2015-10,PAID_OFF,COMPRESSED_CURRENT
L0005973,2024-03,1698323463,2025-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005974,2022-08,1699323466,2023-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005975,2024-12,1700323469,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005976,2020-06,1701323472,2023-06,RESTRUCTURE,INHERITED_CURRENT
L0005977,2020-01,1702323475,2025-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005978,2019-09,1703323478,2025-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005979,2014-09,1704323481,2017-09,PAID_OFF,COMPRESSED_CURRENT
L0005980,2017-04,1705323484,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005981,2018-09,1706323487,2022-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005982,1999-07,1707323490,2005-07,PAID_OFF,COMPRESSED_CURRENT
L0005983,2016-07,1708323493,2017-07,DEFAULTED,COMPRESSED_DEFAULTED
L0005984,2020-07,1709323496,2021-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005985,2020-07,1710323499,2024-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005986,2020-05,1711323502,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005987,2022-05,1712323505,2023-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005988,2022-04,1713323508,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005989,2025-09,1714323511,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005990,2009-09,1715323514,2013-09,PAID_OFF,COMPRESSED_CURRENT
L0005991,2022-08,1716323517,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005992,2024-07,1717323520,2025-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0005993,2025-11,1718323523,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005994,2025-08,1719323526,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0005995,2020-09,1720323529,2022-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005996,2020-02,1721323532,2025-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005997,2020-02,1722323535,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0005998,2020-09,1723323538,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0005999,2026-06,1724323541,2026-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0006000,2024-04,1725323544,2025-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0006001,2022-06,1726323547,2023-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0006002,2025-11,1727323550,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006003,2023-05,1728323553,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006004,2017-07,1729323556,2022-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0006005,2020-06,1730323559,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0006006,2022-08,1731323562,2026-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0006007,2022-07,1732323565,2025-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0006008,2023-12,1733323568,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006009,2024-07,1734323571,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006010,2022-08,1735323574,2024-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0006011,2026-05,1736323577,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006012,2025-01,1737323580,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006013,2018-05,1738323583,2019-11,PAID_OFF,COMPRESSED_CURRENT
L0006014,2022-12,1739323586,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006015,2025-03,1740323589,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0006016,2009-08,1741323592,2014-08,PAID_OFF,COMPRESSED_CURRENT
L0006017,2012-05,1742323595,2014-05,PAID_OFF,COMPRESSED_RECOVERED
L0006018,2010-11,1743323598,2013-11,PAID_OFF,COMPRESSED_RECOVERED
L0006019,2011-04,1744323601,2015-04,PAID_OFF,COMPRESSED_CURRENT
L0006020,2016-10,1745323604,2021-10,SCHEDULED_MATURITY,INHERITED_SEVERE
L0006021,2022-08,1746323607,2023-02,SCHEDULED_MATURITY,NOT_APPLICABLE
