world,eligible_relationships,selected_relationships,exposed_relationships,responding_relationships,positive_responses,neutral_responses,negative_responses,exposure_events,overall_selection_rate,overall_exposure_rate,overall_response_rate_exposed,events_per_exposed_relationship
2723,50109,17035,14486,2515,1283,735,497,23600,0.33995888962062704,0.850366891693572,0.17361590501173546,1.6291591881816927
2724,50109,16217,14202,2649,1437,887,325,22608,0.32363447684048774,0.8757476721958438,0.18652302492606676,1.5918884664131812
2725,50109,17727,15425,2534,1379,764,391,26217,0.35376878405076934,0.870141591921927,0.16427876823338736,1.699643435980551
2726,50109,15603,12966,2115,1064,715,336,21377,0.31138118900796263,0.8309940396077677,0.16311892642295234,1.6486965910843745
2727,50109,16955,14920,2340,1245,640,455,24167,0.33836237003332736,0.879976408139192,0.15683646112600536,1.6197721179624665
2728,50109,18470,15739,2290,1159,786,345,25678,0.3685964597178152,0.8521386031402274,0.1454984433572654,1.6314886587457906
2729,50109,16010,13895,2411,1304,787,320,22794,0.3195034824083498,0.86789506558401,0.17351565311263045,1.640446203670385
2730,50109,17387,15177,2915,1561,969,385,25812,0.34698357580474565,0.872893541151435,0.19206694340119917,1.7007313698359359
2731,50109,17179,14797,2333,1234,730,369,24360,0.34283262487776645,0.8613423365737237,0.15766709468135434,1.646279651280665
2732,50109,17092,14819,2674,1281,923,470,24680,0.3410964098265781,0.8670138076293002,0.18044402456306094,1.6654295161616843
2733,50109,16302,14115,2615,1362,872,381,23847,0.32533077890199363,0.8658446816341553,0.1852639036486008,1.6894792773645058
2734,50109,18271,16022,2805,1489,855,461,27193,0.3646251172444072,0.8769087625198402,0.1750717763075771,1.6972288103857196
2735,50109,16255,14449,2630,1513,732,385,24463,0.3243928236444551,0.8888957243924946,0.18201951692158627,1.6930583431379334
2736,50109,16568,14140,2393,1221,744,428,23207,0.33063920652976514,0.8534524384355384,0.16923620933521924,1.6412305516265913
2737,50109,16994,14697,2427,1291,704,432,24236,0.33914067333213593,0.864834647522655,0.16513574198816086,1.649044022589644
2738,50109,17301,14938,2460,1298,752,410,24816,0.3452673172483985,0.863418299520259,0.16468068014459766,1.6612665684830634
2739,50109,17100,14645,2609,1446,771,392,23463,0.34125606178530804,0.8564327485380117,0.17814953909184023,1.602116763400478
2740,50109,16405,14302,2417,1253,699,465,24540,0.327386297870642,0.871807375800061,0.168997343028947,1.7158439379107817
2741,50109,16657,14404,2852,1361,1004,487,23837,0.332415334570636,0.8647415500990574,0.19800055540127742,1.6548875312413218
2742,50109,16969,14751,2850,1427,1010,413,24430,0.33864176096110477,0.8692910601685426,0.19320724018710597,1.656158904481052
2743,50109,16485,14106,2645,1438,762,445,23091,0.32898281745794167,0.8556869881710646,0.18750886147738552,1.636962994470438
2744,50109,16300,14070,2389,1212,708,469,22922,0.32529086591231116,0.8631901840490798,0.16979388770433546,1.629140014214641
2745,50109,17446,15207,2863,1412,966,485,25585,0.34816100900037916,0.8716611257594864,0.18826856053133426,1.682448872229894
2746,50109,17981,15351,2803,1342,979,482,25379,0.3588377337404458,0.8537344975251655,0.182593967819686,1.6532473454498078
2747,50109,17367,14841,2473,1287,756,430,25496,0.34658444590792076,0.8545517360511314,0.1666329762145408,1.717943534802237
2748,50109,16901,14562,2536,1358,809,369,24181,0.33728471931190007,0.8616058221407017,0.17415190221123472,1.6605548688366982
2749,50109,18848,16569,2667,1408,855,404,27803,0.3761400147678062,0.8790853140916808,0.16096324461343473,1.6780131571006096
2750,50109,16811,14534,2473,1236,750,487,24439,0.3354886347761879,0.8645529712688121,0.17015274528691343,1.6815054355304802
2751,50109,15942,13791,2456,1231,822,403,22830,0.31814644075914505,0.8650733910425291,0.17808715829163949,1.6554274526865347
2752,50109,17025,14699,2507,1342,829,336,25170,0.3397593246722146,0.8633773861967694,0.17055582012381795,1.71236138512824
2753,50109,16910,14484,2165,1189,675,301,23820,0.33746432776547125,0.8565345949142519,0.14947528307097488,1.6445733222866612
2754,50109,17397,15003,2579,1310,887,382,24993,0.3471831407531581,0.8623900672529746,0.1718989535426248,1.665866826634673
2755,50109,16759,14218,2340,1287,721,332,24149,0.33445089704444314,0.8483799749388389,0.16458010972007314,1.6984807989871993
2756,50109,16122,13767,2570,1333,876,361,22815,0.32173860983056934,0.8539263118719762,0.1866782886612915,1.6572237960339944
2757,50109,16821,14496,2777,1560,727,490,24178,0.33568819972460034,0.8617799179596932,0.19157008830022076,1.6679083885209713
2758,50109,17678,15492,2454,1165,820,469,25528,0.35279091580354827,0.8763434777689784,0.15840433772269558,1.6478182287632326
2759,50109,16851,14676,2739,1466,867,406,25487,0.33628689456983774,0.8709275413922023,0.1866312346688471,1.7366448623603161
2760,50109,17766,15225,2742,1431,909,402,25446,0.3545470873495779,0.8569739952718676,0.18009852216748767,1.6713300492610836
2761,50109,16825,14516,2747,1320,958,469,24460,0.33576802570396536,0.8627637444279346,0.18923945990631028,1.6850372003306695
2762,50109,16462,14379,2664,1397,854,413,24158,0.32852381807659303,0.8734661645000608,0.18527018568746087,1.680089018707838
2763,50109,16406,14095,2692,1392,845,455,23314,0.32740625436548326,0.8591369011337315,0.19098971266406528,1.6540617240156084
2764,50109,15985,13794,2742,1315,884,543,23673,0.31900457003731864,0.8629340006255865,0.1987820791648543,1.7161809482383645
2765,50109,17560,15105,2218,1172,631,415,24034,0.35043604941228124,0.8601936218678815,0.14683879510095996,1.5911287653095
2766,50109,17405,14949,2523,1313,830,380,25276,0.34734279271188806,0.8588911232404481,0.16877383102548665,1.69081543915981
2767,50109,16145,14080,2418,1258,739,421,22913,0.32219760921191803,0.8720966243419015,0.17173295454545454,1.62734375
2768,50109,16936,14556,2778,1445,900,433,24119,0.3379831966313437,0.8594709494567785,0.19084913437757625,1.6569799395438307
2769,50109,16832,14560,2599,1340,785,474,24768,0.33590772116785406,0.8650190114068441,0.17850274725274726,1.701098901098901
2770,50109,17762,15403,2606,1282,811,513,26116,0.35446726137021295,0.8671883796869722,0.16918782055443746,1.6955138609361813
2771,50109,16617,14268,2649,1366,881,402,23110,0.33161707477698615,0.8586387434554974,0.18566021867115223,1.619708438463695
2772,50109,17980,15551,3007,1601,964,442,26181,0.3588177772456046,0.8649054505005562,0.19336377081859688,1.6835573275030544
2773,50109,16655,14384,2919,1598,741,580,23042,0.3323754215809535,0.8636445511858301,0.20293381535038932,1.6019187986651835
2774,50109,17395,15308,2527,1226,854,447,24327,0.3471432277634756,0.8800229951135383,0.165077083877711,1.5891690619284033
2775,50109,17072,14776,2631,1361,836,434,24788,0.3406972799297531,0.8655107778819119,0.17805901461829995,1.6775852734163508
2776,50109,17450,15371,2348,1202,700,446,25304,0.3482408349797442,0.8808595988538682,0.1527551883416824,1.6462169019582331
2777,50109,16308,14166,2349,1252,704,393,23477,0.3254505178710411,0.8686534216335541,0.16581956797966962,1.6572779895524494
2778,50109,15717,13630,2252,1089,716,447,22117,0.3136562294198647,0.8672138448813387,0.16522377109317682,1.6226705796038152
2779,50109,16856,14329,2419,1327,766,326,24042,0.33638667704404396,0.8500830564784053,0.16881848000558308,1.677856096029032
2780,50109,15889,13580,2446,1281,720,445,22766,0.31708874653255903,0.8546793379067279,0.1801178203240059,1.6764359351988218
2781,50109,16879,14765,2989,1552,963,474,24275,0.33684567642539265,0.8747556134842112,0.2024381984422621,1.6440907551642399
2782,50109,16665,14611,2781,1465,853,463,24052,0.33257498652936596,0.8767476747674767,0.19033604818287592,1.6461570049962357
2783,50109,17520,15309,2909,1453,882,574,25886,0.3496377896186314,0.8738013698630137,0.19001894310536285,1.6909007773205305
2784,50109,17432,14846,2311,1205,743,363,23990,0.3478816180726017,0.8516521340064249,0.1556648255422336,1.6159234810723426
2785,50109,17119,14890,2326,1252,703,371,24343,0.3416352351872917,0.8697937963666103,0.1562122229684352,1.6348556077904635
2786,50109,16774,14591,2396,1228,775,393,24345,0.3347502444670618,0.8698581137474664,0.16421081488588857,1.6684942772942224
2787,50109,17537,15198,2725,1381,919,425,25090,0.34997705003093255,0.8666248503164737,0.17929990788261613,1.6508751151467298
2788,50109,17505,15230,2434,1319,695,420,25609,0.3493384421960127,0.8700371322479291,0.1598161523309258,1.681483913328956
2789,50109,16866,14459,2590,1373,848,369,23661,0.33658624199245646,0.8572868492825804,0.17912718721903312,1.6364202226986653
2790,50109,17716,15046,2307,1222,670,415,24637,0.3535492626075156,0.8492887785053059,0.1533297886481457,1.6374451681510036
2791,50109,18458,16087,2771,1480,862,429,26850,0.3683569817797202,0.871546213024163,0.17225088580841674,1.6690495431093428
2792,50109,16611,14152,2434,1242,765,427,23782,0.3314973358079387,0.8519655649870568,0.17198982475975128,1.6804691916336914
2793,50109,17972,15880,2909,1538,894,477,26468,0.35865812528687463,0.8835967059870911,0.18318639798488665,1.666750629722922
2794,50109,16537,14310,2600,1288,830,482,23536,0.3300205551896865,0.8653322851786902,0.1816911250873515,1.644723969252271
2795,50109,16493,14143,2507,1280,771,456,22979,0.32914246941667163,0.8575153095252531,0.17726083574913384,1.6247613660468077
2796,50109,18805,16237,3028,1483,976,569,26321,0.3752818854896326,0.8634405743153417,0.18648765165978937,1.6210506867032086
2797,50109,17592,15330,2182,1070,719,393,25623,0.3510746572472011,0.871418826739427,0.14233529028049577,1.6714285714285715
2798,50109,17635,15501,2850,1475,935,440,25609,0.3519327865253747,0.8789906436064644,0.18385910586413778,1.6520869621314753
2799,50109,16964,14588,2286,1191,727,368,23918,0.33854197848689854,0.859938693704315,0.15670414038936112,1.6395667672059226
2800,50109,16198,14036,2198,1091,734,373,23153,0.32325530343850406,0.8665267316952711,0.15659732117412367,1.6495440296380735
2801,50109,16450,14198,2566,1327,812,427,23543,0.32828434013849805,0.8631003039513678,0.18072968023665306,1.658191294548528
2802,50109,16985,14875,2539,1307,850,382,25016,0.33896106487856476,0.8757727406535178,0.1706890756302521,1.681747899159664
2803,50109,16836,14885,2689,1485,823,381,24896,0.33598754714721907,0.8841173675457353,0.18065166274773262,1.6725562646960026
2804,50109,16308,14200,2653,1455,771,427,23347,0.3254505178710411,0.8707382879568311,0.18683098591549296,1.644154929577465
2805,50109,17039,14707,2472,1223,832,417,24742,0.340038715599992,0.8631375080697224,0.1680832256748487,1.6823281430611274
2806,50109,17449,15015,2480,1337,732,411,25252,0.3482208784849029,0.8605077654879936,0.16516816516816518,1.6817848817848817
2807,50109,18065,15528,2711,1436,817,458,25512,0.3605140793071105,0.8595626902850817,0.17458784131890778,1.642967542503864
2808,50109,16551,14350,2092,1108,635,349,24275,0.33029994611746394,0.8670170986647332,0.14578397212543553,1.6916376306620209
2809,50109,15729,13418,2170,1164,691,315,21965,0.31389570735795963,0.8530739398563164,0.16172305857802952,1.6369801758831422
2810,50109,16986,14662,2107,1091,607,409,24471,0.33898102137340597,0.8631814435417403,0.1437048151684627,1.6690083208293547
2811,50109,16218,14076,2210,1144,640,426,23594,0.323654433335329,0.8679245283018868,0.1570048309178744,1.6761864165956237
2812,50109,16980,14612,2345,1195,767,383,24530,0.3388612824043585,0.8605418138987043,0.16048453326033396,1.6787571858746235
2813,50109,17063,14750,2327,1129,765,433,24977,0.34051767147618195,0.8644435327902479,0.15776271186440677,1.6933559322033898
2814,50109,16797,14540,2674,1423,775,476,24014,0.33520924384841044,0.8656307673989403,0.18390646492434662,1.6515818431911966
2815,50109,17096,15216,2747,1276,1081,390,25339,0.34117623580594303,0.8900327562002808,0.18053364879074657,1.6652865404837014
2816,50109,17032,15062,2314,1196,732,386,25746,0.3398990201361033,0.8843353687177078,0.1536316558225999,1.709334749701235
2817,50109,17743,15655,2326,1339,684,303,25816,0.35408808796822927,0.8823197880854421,0.148578728840626,1.6490578090067072
2818,50109,16686,14155,2591,1371,787,433,23602,0.33299407292103217,0.8483159534939471,0.183044860473331,1.6673966796185093
2819,50109,15412,13505,2118,1148,626,344,22431,0.30756949849328463,0.8762652478588113,0.15683080340614589,1.6609403924472417
2820,50109,15628,13692,2334,1217,754,363,22311,0.3118801013789938,0.8761197850012797,0.17046450482033304,1.6294916739702017
2821,50109,17283,14995,2800,1355,945,500,25021,0.3449081003412561,0.8676155759995371,0.1867289096365455,1.6686228742914304
2822,50109,17601,15221,2742,1467,838,437,24976,0.35125426570077234,0.8647804102039657,0.18014585112673281,1.6408908744497734
2823,50109,16948,14521,2361,1231,828,302,23935,0.3382226745694386,0.8567972622138306,0.16259210798154397,1.6483024585083672
2824,50109,16555,13925,2176,1114,654,408,23042,0.3303797720968289,0.841135608577469,0.1562657091561939,1.654721723518851
2825,50109,16581,14211,2580,1219,841,520,23927,0.33089864096270133,0.8570653157228153,0.18154950390542537,1.6836957286608965
2826,50109,17674,15111,2168,1105,692,371,25339,0.35271108982418325,0.8549847233223945,0.14347164317384686,1.676857918072927
2827,50109,16789,14580,2610,1428,837,345,24044,0.3350495918896805,0.8684257549586039,0.17901234567901234,1.649108367626886
2828,50109,17279,15001,2918,1458,940,520,25268,0.34482827436189106,0.8681636668788703,0.1945203653089794,1.6844210385974268
2829,50109,16926,14804,2586,1365,776,445,23864,0.3377836316829312,0.8746307455984875,0.17468251823831396,1.611996757633072
2830,50109,17309,14900,2548,1316,777,455,24869,0.34542696920712845,0.8608238488647525,0.17100671140939597,1.6690604026845637
2831,50109,16109,13752,2814,1505,872,437,22661,0.32147917539763315,0.8536842758706313,0.20462478184991273,1.6478330424665504
2832,50109,15970,13743,2298,1213,681,404,23331,0.31870522261469997,0.860551033187226,0.16721239903951102,1.6976642654442262
2833,50109,17291,14964,2405,1279,674,452,25068,0.34506775229998604,0.8654213174483836,0.1607190590751136,1.6752205292702487
2834,50109,16944,14530,2573,1376,733,464,24158,0.33814284859007365,0.8575306893295562,0.17708189951823813,1.6626290433585684
2835,50109,16301,14414,2683,1369,888,426,22963,0.3253108224071524,0.8842402306606957,0.18613847648119883,1.5931039267378937
2836,50109,16522,14148,2566,1337,867,362,23953,0.3297212077670678,0.8563127950611306,0.18136839129205543,1.6930308170766186
2837,50109,16180,14098,2570,1295,874,401,23773,0.32289608653136165,0.8713226205191594,0.18229536104411972,1.6862675556816569
2838,50109,17831,15516,2739,1436,878,425,26277,0.3558442595142589,0.8701699287757276,0.17652745552977572,1.6935421500386698
2839,50109,17064,14663,2300,1168,780,352,24335,0.34053762797102316,0.8592944210032818,0.15685739616722363,1.6596194503171247
2840,50109,16191,13584,2413,1267,782,364,22749,0.32311560797461536,0.8389846210857884,0.1776354534746761,1.674690812720848
2841,50109,17042,14940,2584,1179,928,477,24990,0.34009858508451574,0.8766576692876423,0.17295850066934404,1.6726907630522088
2842,50109,15696,13661,2481,1287,788,406,22953,0.31323714302819855,0.8703491335372069,0.18161188785594026,1.6801844667301076
2843,50109,17262,14989,2308,1125,759,424,24988,0.3444890139495899,0.8683234851118062,0.1539795850290213,1.6670891987457468
2844,50109,18300,15668,2425,1178,819,428,25895,0.36520385559480334,0.8561748633879781,0.154774061781976,1.6527316824100076
2845,50109,16318,14136,2387,1273,743,371,23260,0.32565008281945357,0.866282632675573,0.16885964912280702,1.6454442558007922
2846,50109,16814,14258,2514,1346,745,423,23145,0.33554850426071164,0.847983823004639,0.1763220648057231,1.6232992004488709
2847,50109,16986,14857,3335,1859,993,483,24564,0.33898102137340597,0.874661485929589,0.22447331224338696,1.6533620515581882
2848,50109,17014,14883,2647,1364,844,439,24702,0.3395398032289609,0.8747502057129423,0.1778539272996036,1.6597460189477928
2849,50109,18146,15733,2649,1436,810,403,26693,0.36213055538925143,0.867023035379698,0.16837221127566263,1.6966249284942478
2850,50109,17141,14643,2878,1483,1022,373,24758,0.34207427807379914,0.8542675456507788,0.19654442395683944,1.6907737485487946
2851,50109,18309,15899,2732,1421,875,436,25890,0.3653834640483745,0.8683707466273417,0.17183470658531982,1.6284043021573684
2852,50109,16188,14020,2393,1247,781,365,23243,0.3230557384900916,0.8660736347912034,0.17068473609129814,1.6578459343794578
2853,50109,17321,14825,2551,1403,766,382,24451,0.34566644714522343,0.8558974655043011,0.17207419898819562,1.6493086003372681
2854,50109,16626,14093,2146,1182,657,307,23128,0.3317966832305574,0.8476482617586912,0.15227417867026183,1.6410984176541545
2855,50109,16856,14547,2795,1399,899,497,24131,0.33638667704404396,0.863016136687233,0.19213583556747096,1.658829999312573
2856,50109,16474,14589,2725,1401,890,434,24238,0.32876329601468796,0.8855772732791065,0.18678456371238605,1.6613887175269038
2857,50109,16001,13880,2257,1214,648,395,23170,0.31932387395477857,0.8674457846384601,0.16260806916426512,1.669308357348703
