realized_shocks,systemic_shocks,regional_shocks,sectoral_shocks,positive_shocks,negative_shocks,active_months,quiet_months,overlap_months,max_simultaneous_shocks,mean_abs_net_intensity,audit_world,world_seed
4,3,1,0,0,4,27,45,7,2,0.12437193958333331,2685,41515597
6,2,1,3,2,4,32,40,18,2,0.12805349361111112,2686,41523516
6,2,1,3,3,3,43,29,17,3,0.24588249361111114,2687,41531435
6,4,2,0,1,5,43,29,19,3,0.34834698333333336,2688,41539354
11,6,2,3,3,8,68,4,56,4,0.38769462402777777,2689,41547273
10,6,2,2,6,4,58,14,35,3,0.28205649833333335,2690,41555192
6,5,0,1,1,5,51,21,1,2,0.29730091861111113,2691,41563111
2,1,0,1,1,1,12,60,0,1,0.03781893194444444,2692,41571030
10,5,4,1,2,8,50,22,29,4,0.4244653901388889,2693,41578949
10,4,3,3,2,8,63,9,39,3,0.27164161124999997,2694,41586868
8,5,0,3,4,4,44,28,26,4,0.21278786847222222,2695,41594787
3,2,0,1,2,1,32,40,0,1,0.11266870527777778,2696,41602706
7,3,2,2,3,4,32,40,14,3,0.22780134194444443,2697,41610625
4,4,0,0,2,2,27,45,9,3,0.1053896398611111,2698,41618544
4,2,0,2,2,2,48,24,9,2,0.24620686666666666,2699,41626463
9,1,4,4,4,5,50,22,25,3,0.13332515708333334,2700,41634382
6,4,1,1,1,5,47,25,7,2,0.27908781222222223,2701,41642301
8,4,2,2,3,5,42,30,11,2,0.20308140097222221,2702,41650220
8,4,2,2,3,5,54,18,26,3,0.32017043250000005,2703,41658139
7,3,2,2,1,6,47,25,13,2,0.21987566694444446,2704,41666058
4,2,2,0,1,3,25,47,22,3,0.13643092666666667,2705,41673977
6,0,4,2,2,4,48,24,18,2,0.27605205944444444,2706,41681896
4,2,1,1,0,4,27,45,9,2,0.11978426236111112,2707,41689815
10,5,4,1,3,7,61,11,34,3,0.23173347097222224,2708,41697734
10,6,3,1,3,7,56,16,28,3,0.23584594416666663,2709,41705653
3,0,3,0,0,3,32,40,0,1,0.101206,2710,41713572
10,5,2,3,4,6,43,29,18,5,0.15703080375,2711,41721491
5,2,0,3,1,4,37,35,5,2,0.17737436444444443,2712,41729410
8,4,2,2,7,1,52,20,19,4,0.23097819819444443,2713,41737329
9,5,2,2,6,3,57,15,25,3,0.30460053638888884,2714,41745248
3,2,0,1,1,2,18,54,0,1,0.07876367708333334,2715,41753167
11,6,4,1,4,7,57,15,30,4,0.29569374111111113,2716,41761086
9,7,2,0,3,6,58,14,27,3,0.4327742744444445,2717,41769005
7,2,3,2,2,5,46,26,16,3,0.1858626125,2718,41776924
6,1,4,1,1,5,47,25,11,3,0.19579109930555555,2719,41784843
6,4,0,2,2,4,45,27,25,4,0.15490587541666667,2720,41792762
8,5,2,1,4,4,52,20,26,4,0.2650111405555556,2721,41800681
3,2,1,0,1,2,31,41,0,1,0.1343914973611111,2722,41808600
11,4,4,3,8,3,62,10,29,4,0.3093262240277778,2723,41816519
4,3,1,0,1,3,31,41,4,2,0.14351993694444445,2724,41824438
3,2,0,1,2,1,33,39,0,1,0.15610443833333332,2725,41832357
5,2,3,0,2,3,30,42,11,2,0.1365533915277778,2726,41840276
8,7,1,0,2,6,63,9,25,4,0.3698380880555555,2727,41848195
10,6,3,1,3,7,55,17,25,3,0.21521632666666665,2728,41856114
6,2,3,1,2,4,34,38,19,2,0.2325873754166667,2729,41864033
4,3,1,0,2,2,38,34,0,1,0.1969126465277778,2730,41871952
8,5,1,2,6,2,35,37,24,5,0.19264319625,2731,41879871
6,4,1,1,1,5,48,24,13,3,0.23383972902777778,2732,41887790
5,3,2,0,3,2,43,29,11,3,0.1683113247222222,2733,41895709
4,3,1,0,3,1,29,43,10,2,0.19971585263888889,2734,41903628
3,1,2,0,0,3,22,50,2,2,0.09462327638888887,2735,41911547
10,5,3,2,2,8,52,20,28,4,0.2524483429166666,2736,41919466
6,3,1,2,1,5,48,24,13,2,0.21782195486111108,2737,41927385
8,4,2,2,1,7,57,15,19,2,0.38273124472222225,2738,41935304
4,2,1,1,0,4,32,40,4,2,0.15504766819444446,2739,41943223
4,3,0,1,3,1,42,30,4,2,0.182720255,2740,41951142
1,0,0,1,0,1,9,63,0,1,0.022898669861111113,2741,41959061
8,6,1,1,3,5,56,16,11,3,0.24522275305555555,2742,41966980
6,4,2,0,4,2,42,30,5,2,0.2114678373611111,2743,41974899
8,4,2,2,4,4,63,9,25,3,0.37895835541666667,2744,41982818
5,3,1,1,3,2,36,36,15,3,0.18012168611111112,2745,41990737
9,6,2,1,2,7,54,18,24,3,0.2610046558333334,2746,41998656
5,4,0,1,1,4,33,39,9,3,0.11443403319444445,2747,42006575
5,0,3,2,2,3,25,47,13,3,0.12105590444444443,2748,42014494
7,2,2,3,3,4,33,39,16,4,0.14873293888888886,2749,42022413
6,2,2,2,5,1,37,35,23,3,0.19817081888888888,2750,42030332
10,6,2,2,3,7,57,15,31,4,0.2630810451388889,2751,42038251
6,4,2,0,4,2,49,23,31,3,0.18735439472222223,2752,42046170
7,5,1,1,3,4,45,27,31,4,0.26015847249999996,2753,42054089
7,3,1,3,0,7,51,21,7,2,0.23929716652777777,2754,42062008
9,5,3,1,2,7,46,26,30,3,0.2092833301388889,2755,42069927
6,3,1,2,3,3,50,22,10,2,0.1728643426388889,2756,42077846
6,5,0,1,3,3,42,30,18,3,0.15503254291666668,2757,42085765
6,1,3,2,3,3,47,25,11,3,0.20432230652777778,2758,42093684
5,1,1,3,2,3,30,42,10,2,0.16114330833333332,2759,42101603
6,4,0,2,2,4,39,33,15,3,0.20680919583333332,2760,42109522
4,1,2,1,2,2,31,41,12,2,0.10378286847222222,2761,42117441
9,6,1,2,5,4,62,10,30,2,0.3449159898611111,2762,42125360
6,3,2,1,1,5,52,20,18,2,0.2364574934722222,2763,42133279
6,1,2,3,2,4,41,31,19,2,0.26509355097222226,2764,42141198
9,2,4,3,3,6,54,18,22,3,0.2776976065277778,2765,42149117
11,8,2,1,3,8,42,30,23,3,0.24679081055555555,2766,42157036
7,4,2,1,3,4,52,20,23,3,0.2816902273611111,2767,42164955
7,5,2,0,2,5,61,11,29,3,0.30112354013888887,2768,42172874
6,4,1,1,2,4,39,33,15,2,0.1971319001388889,2769,42180793
9,5,2,2,2,7,48,24,27,4,0.3533587427777778,2770,42188712
7,5,2,0,2,5,39,33,25,3,0.12103400597222223,2771,42196631
5,3,0,2,2,3,29,43,21,3,0.05227104291666667,2772,42204550
3,2,1,0,0,3,18,54,2,2,0.09917296416666667,2773,42212469
4,1,2,1,0,4,22,50,10,2,0.1396415875,2774,42220388
6,4,0,2,2,4,41,31,19,2,0.22052573361111108,2775,42228307
5,3,2,0,1,4,47,25,21,3,0.2653351505555556,2776,42236226
11,6,3,2,6,5,56,16,25,5,0.39370484805555556,2777,42244145
7,4,1,2,4,3,53,19,32,3,0.30610542125,2778,42252064
1,0,1,0,0,1,7,65,0,1,0.03678665388888888,2779,42259983
6,3,2,1,3,3,47,25,15,2,0.32828664111111105,2780,42267902
9,7,1,1,6,3,54,18,32,4,0.2524924593055555,2781,42275821
4,2,0,2,2,2,34,38,6,2,0.20382910541666666,2782,42283740
4,2,2,0,0,4,31,41,11,2,0.20968218138888886,2783,42291659
13,6,2,5,6,7,66,6,37,5,0.43328881597222224,2784,42299578
6,2,1,3,3,3,39,33,14,2,0.13672248666666664,2785,42307497
5,3,1,1,2,3,48,24,13,2,0.28196298458333335,2786,42315416
3,3,0,0,0,3,29,43,0,1,0.2019326573611111,2787,42323335
10,4,2,4,3,7,50,22,29,4,0.31941185125000005,2788,42331254
7,4,2,1,1,6,58,14,26,2,0.3743565254166667,2789,42339173
13,5,6,2,4,9,60,12,47,4,0.42331771208333335,2790,42347092
3,1,0,2,1,2,29,43,0,1,0.0707667988888889,2791,42355011
8,3,3,2,2,6,55,17,12,3,0.2844237266666667,2792,42362930
10,5,3,2,1,9,64,8,38,4,0.32266870138888887,2793,42370849
9,7,1,1,3,6,53,19,29,3,0.24724767680555557,2794,42378768
10,6,1,3,4,6,55,17,37,4,0.27572928111111117,2795,42386687
4,1,2,1,3,1,15,57,1,2,0.09280881597222221,2796,42394606
10,6,2,2,5,5,53,19,21,4,0.27250082472222226,2797,42402525
3,2,0,1,1,2,20,52,5,2,0.10169701819444445,2798,42410444
6,3,2,1,1,5,37,35,10,2,0.19578105694444442,2799,42418363
9,3,3,3,2,7,47,25,23,3,0.19439209430555557,2800,42426282
4,0,2,2,0,4,29,43,0,1,0.1199721973611111,2801,42434201
2,1,1,0,0,2,15,57,0,1,0.07097209847222222,2802,42442120
3,3,0,0,2,1,37,35,14,2,0.16574508472222224,2803,42450039
5,1,2,2,2,3,27,45,5,2,0.09406396347222223,2804,42457958
6,2,1,3,1,5,37,35,14,3,0.17130903430555555,2805,42465877
12,4,4,4,4,8,61,11,35,4,0.40793737902777777,2806,42473796
7,4,3,0,2,5,47,25,14,3,0.24371420902777777,2807,42481715
8,3,3,2,4,4,43,29,25,4,0.23792795638888886,2808,42489634
10,3,2,5,6,4,57,15,22,3,0.23526828541666667,2809,42497553
7,3,4,0,1,6,42,30,15,3,0.18715412430555556,2810,42505472
4,3,1,0,0,4,39,33,11,2,0.21777995111111112,2811,42513391
5,3,1,1,2,3,48,24,21,2,0.32859381694444445,2812,42521310
1,1,0,0,0,1,9,63,0,1,0.040307842777777776,2813,42529229
9,4,3,2,3,6,51,21,18,3,0.25500634569444447,2814,42537148
7,5,1,1,1,6,51,21,28,3,0.2693847569444444,2815,42545067
10,4,4,2,6,4,63,9,20,3,0.4041471208333333,2816,42552986
5,4,0,1,2,3,23,49,9,4,0.0881298725,2817,42560905
6,2,2,2,3,3,44,28,12,3,0.2386696459722223,2818,42568824
10,6,2,2,5,5,58,14,25,4,0.3085772386111111,2819,42576743
7,4,1,2,3,4,51,21,32,3,0.24215187847222225,2820,42584662
5,3,1,1,3,2,64,8,13,3,0.2626927238888889,2821,42592581
4,3,1,0,1,3,22,50,10,2,0.11832361819444442,2822,42600500
5,2,2,1,1,4,41,31,24,2,0.22694735097222227,2823,42608419
10,7,3,0,2,8,56,16,40,2,0.3592158088888889,2824,42616338
7,3,2,2,3,4,52,20,12,3,0.22140866763888892,2825,42624257
6,5,1,0,5,1,52,20,19,3,0.21997984388888892,2826,42632176
5,1,1,3,5,0,27,45,9,2,0.14179259375,2827,42640095
8,3,3,2,3,5,40,32,21,4,0.15429098819444442,2828,42648014
9,6,1,2,6,3,45,27,40,3,0.2719894981944444,2829,42655933
9,6,0,3,6,3,53,19,32,3,0.19660263277777779,2830,42663852
10,6,2,2,4,6,56,16,38,3,0.33315697194444444,2831,42671771
7,4,3,0,1,6,43,29,16,3,0.22291538166666663,2832,42679690
4,3,0,1,2,2,30,42,11,2,0.13980953375,2833,42687609
5,1,3,1,1,4,25,47,11,2,0.11555748680555553,2834,42695528
6,1,2,3,2,4,37,35,10,3,0.2072605638888889,2835,42703447
4,3,1,0,2,2,41,31,12,2,0.2142383208333333,2836,42711366
5,2,1,2,3,2,45,27,1,2,0.16699822069444445,2837,42719285
8,5,1,2,4,4,50,22,36,3,0.2715210980555556,2838,42727204
6,3,2,1,2,4,38,34,11,4,0.24098391152777776,2839,42735123
5,3,0,2,2,3,38,34,6,2,0.1468161559722222,2840,42743042
9,4,1,4,2,7,58,14,32,3,0.2527970338888889,2841,42750961
4,2,1,1,2,2,28,44,6,3,0.13175764750000002,2842,42758880
7,2,4,1,3,4,34,38,1,3,0.15767094444444443,2843,42766799
6,3,1,2,4,2,41,31,5,2,0.1283344865277778,2844,42774718
5,2,1,2,1,4,49,23,17,3,0.35389078763888887,2845,42782637
6,3,0,3,3,3,40,32,12,2,0.13985249805555555,2846,42790556
10,4,4,2,3,7,49,23,36,4,0.22568362527777777,2847,42798475
5,2,2,1,1,4,34,38,8,2,0.17452121333333334,2848,42806394
3,1,1,1,1,2,40,32,0,1,0.10538692041666667,2849,42814313
7,3,3,1,3,4,52,20,23,2,0.27715380722222227,2850,42822232
6,3,1,2,2,4,47,25,23,2,0.19620193263888888,2851,42830151
5,2,2,1,2,3,39,33,9,2,0.10000091430555555,2852,42838070
5,2,1,2,2,3,36,36,5,2,0.15170336069444446,2853,42845989
7,4,2,1,4,3,47,25,23,3,0.14482503777777778,2854,42853908
3,3,0,0,1,2,29,43,8,2,0.10329751013888888,2855,42861827
7,3,2,2,2,5,46,26,19,4,0.25235840930555553,2856,42869746
8,5,0,3,4,4,45,27,22,4,0.2456141670833333,2857,42877665
7,3,2,2,1,6,55,17,22,2,0.2560413247222222,2858,42885584
6,5,1,0,2,4,56,16,11,2,0.22385551625,2859,42893503
8,4,3,1,2,6,42,30,31,4,0.2755186229166666,2860,42901422
6,3,1,2,2,4,31,41,18,3,0.12904415041666667,2861,42909341
6,1,1,4,3,3,54,18,11,2,0.22626391152777778,2862,42917260
10,3,4,3,0,10,62,10,39,3,0.4617089172222222,2863,42925179
6,2,1,3,3,3,45,27,16,2,0.15187018833333335,2864,42933098
9,6,1,2,5,4,54,18,23,4,0.2276148336111111,2865,42941017
5,2,2,1,2,3,43,29,7,2,0.1479985836111111,2866,42948936
9,2,4,3,3,6,42,30,26,3,0.2142293688888889,2867,42956855
6,2,2,2,3,3,37,35,10,2,0.16133759347222223,2868,42964774
6,1,1,4,2,4,27,45,14,5,0.15507990138888889,2869,42972693
8,5,2,1,4,4,39,33,24,4,0.20830162152777776,2870,42980612
8,4,3,1,2,6,43,29,15,3,0.26752453819444444,2871,42988531
6,2,3,1,1,5,27,45,14,3,0.11436533541666666,2872,42996450
1,1,0,0,0,1,8,64,0,1,0.03408500625,2873,43004369
7,3,1,3,1,6,39,33,24,3,0.26746082875,2874,43012288
10,7,2,1,3,7,61,11,34,3,0.36987126666666664,2875,43020207
11,5,4,2,2,9,49,23,28,3,0.2975348666666667,2876,43028126
6,4,1,1,3,3,58,14,20,2,0.32048948555555556,2877,43036045
9,5,0,4,3,6,56,16,31,4,0.32604684194444444,2878,43043964
3,3,0,0,0,3,38,34,4,2,0.21895180250000001,2879,43051883
6,4,1,1,4,2,51,21,11,2,0.2534906175,2880,43059802
10,7,2,1,2,8,50,22,22,7,0.2319093069444445,2881,43067721
7,5,1,1,4,3,36,36,15,3,0.18720274291666664,2882,43075640
7,5,0,2,2,5,38,34,29,4,0.2039820190277778,2883,43083559
8,4,3,1,3,5,56,16,25,3,0.2652328970833333,2884,43091478
8,5,2,1,2,6,47,25,18,3,0.2472833955555556,2885,43099397
6,1,4,1,3,3,43,29,12,2,0.17879370430555555,2886,43107316
4,2,1,1,1,3,34,38,4,2,0.17700041444444445,2887,43115235
12,6,3,3,3,9,70,2,40,4,0.37389744124999996,2888,43123154
9,6,2,1,2,7,48,24,29,3,0.3480158261111111,2889,43131073
5,1,4,0,1,4,40,32,20,4,0.20753040027777778,2890,43138992
8,2,4,2,5,3,40,32,24,3,0.20005094791666667,2891,43146911
9,6,1,2,2,7,59,13,32,3,0.34834485499999995,2892,43154830
5,2,3,0,1,4,46,26,19,2,0.16269591791666668,2893,43162749
2,2,0,0,1,1,12,60,0,1,0.08024737986111112,2894,43170668
5,4,0,1,3,2,53,19,12,2,0.19624240819444444,2895,43178587
3,3,0,0,2,1,36,36,14,2,0.09428254152777778,2896,43186506
4,2,1,1,1,3,22,50,8,3,0.06374726666666668,2897,43194425
8,4,2,2,4,4,46,26,27,3,0.28151534874999995,2898,43202344
8,6,1,1,3,5,42,30,22,4,0.23406188986111115,2899,43210263
10,7,2,1,3,7,64,8,38,4,0.24814182694444448,2900,43218182
7,5,1,1,3,4,57,15,23,3,0.28619921652777774,2901,43226101
4,0,3,1,2,2,22,50,12,2,0.14347371222222222,2902,43234020
5,3,2,0,3,2,46,26,15,3,0.30810770416666666,2903,43241939
9,6,1,2,2,7,61,11,35,3,0.23063423694444443,2904,43249858
5,1,1,3,2,3,31,41,15,4,0.18457204013888887,2905,43257777
5,1,2,2,1,4,48,24,2,2,0.19785542625,2906,43265696
4,4,0,0,1,3,21,51,5,2,0.11350321597222221,2907,43273615
6,3,1,2,3,3,41,31,9,3,0.19534430819444445,2908,43281534
8,6,2,0,4,4,61,11,35,3,0.32444563666666665,2909,43289453
10,6,3,1,2,8,47,25,28,3,0.3367686366666667,2910,43297372
9,3,3,3,3,6,55,17,25,3,0.2322443475,2911,43305291
3,2,0,1,1,2,23,49,10,2,0.08475707625,2912,43313210
9,4,4,1,2,7,64,8,24,3,0.36624754375,2913,43321129
5,3,2,0,0,5,39,33,10,2,0.19088588652777777,2914,43329048
2,2,0,0,0,2,25,47,10,2,0.09476491319444444,2915,43336967
0,0,0,0,0,0,0,72,0,0,0.0,2916,43344886
7,3,2,2,2,5,55,17,21,3,0.24548423750000004,2917,43352805
6,4,0,2,3,3,54,18,21,2,0.2440801293055556,2918,43360724
6,5,0,1,2,4,44,28,23,3,0.30581458305555553,2919,43368643
4,2,1,1,0,4,39,33,2,2,0.19451394097222222,2920,43376562
6,4,2,0,1,5,37,35,5,2,0.2330782341666667,2921,43384481
9,6,1,2,5,4,60,12,24,3,0.23876759638888892,2922,43392400
8,4,3,1,5,3,59,13,21,3,0.21813236333333333,2923,43400319
5,2,3,0,1,4,29,43,20,3,0.1994652836111111,2924,43408238
6,4,2,0,1,5,44,28,19,2,0.2289169334722222,2925,43416157
10,3,2,5,4,6,45,27,33,4,0.2074335334722222,2926,43424076
5,3,2,0,1,4,40,32,24,3,0.32613908555555554,2927,43431995
4,2,1,1,2,2,28,44,8,2,0.09181345166666667,2928,43439914
5,4,1,0,1,4,32,40,10,3,0.1625937013888889,2929,43447833
6,3,0,3,2,4,62,10,12,2,0.24542555333333332,2930,43455752
4,1,2,1,2,2,28,44,8,2,0.14653810736111111,2931,43463671
8,5,2,1,2,6,52,20,15,3,0.23485936055555554,2932,43471590
12,7,4,1,4,8,71,1,40,4,0.3572793951388889,2933,43479509
7,4,3,0,3,4,44,28,23,3,0.1780700888888889,2934,43487428
10,6,1,3,5,5,62,10,32,4,0.23042111736111112,2935,43495347
4,3,1,0,1,3,34,38,11,3,0.14501382124999998,2936,43503266
5,1,3,1,2,3,34,38,7,2,0.13638131694444444,2937,43511185
5,2,1,2,1,4,36,36,7,2,0.13293987902777776,2938,43519104
7,4,2,1,0,7,49,23,16,3,0.27072737708333333,2939,43527023
8,5,2,1,3,5,41,31,15,2,0.18305705555555557,2940,43534942
2,1,0,1,2,0,25,47,3,2,0.10393875125,2941,43542861
4,2,1,1,0,4,27,45,5,2,0.15297379541666667,2942,43550780
3,1,1,1,2,1,34,38,0,1,0.1469880183333333,2943,43558699
8,4,3,1,3,5,53,19,36,4,0.21393859375000002,2944,43566618
4,3,1,0,1,3,29,43,9,2,0.20451854263888888,2945,43574537
9,4,1,4,4,5,60,12,28,3,0.3379151233333333,2946,43582456
9,2,3,4,3,6,54,18,20,4,0.2874688604166667,2947,43590375
3,3,0,0,1,2,30,42,11,2,0.09562190944444444,2948,43598294
8,6,1,1,4,4,50,22,27,4,0.1892298209722222,2949,43606213
6,3,2,1,2,4,38,34,17,3,0.15750412111111112,2950,43614132
8,4,1,3,4,4,47,25,16,3,0.31508905375,2951,43622051
5,5,0,0,3,2,46,26,9,3,0.18079421319444444,2952,43629970
5,3,2,0,2,3,26,46,15,4,0.06828139486111112,2953,43637889
5,3,1,1,2,3,52,20,16,2,0.26213484958333333,2954,43645808
6,4,1,1,2,4,36,36,20,3,0.22059013111111112,2955,43653727
2,1,1,0,2,0,7,65,0,1,0.04281786305555556,2956,43661646
6,3,2,1,3,3,29,43,7,3,0.10926139902777778,2957,43669565
4,4,0,0,2,2,47,25,0,1,0.16429531361111113,2958,43677484
7,2,5,0,2,5,52,20,18,2,0.28003190763888886,2959,43685403
2,2,0,0,1,1,16,56,0,1,0.07746181472222222,2960,43693322
5,3,2,0,0,5,26,46,10,2,0.20689316180555556,2961,43701241
9,5,3,1,4,5,44,28,28,3,0.27508679027777777,2962,43709160
10,5,4,1,0,10,56,16,33,3,0.30391403666666666,2963,43717079
9,4,4,1,4,5,47,25,21,4,0.21211158944444441,2964,43724998
9,5,1,3,4,5,48,24,32,3,0.2048738020833333,2965,43732917
7,3,3,1,3,4,37,35,10,3,0.1709490001388889,2966,43740836
6,3,3,0,2,4,51,21,21,3,0.3596886977777778,2967,43748755
9,6,3,0,3,6,52,20,26,3,0.2532685615277778,2968,43756674
4,3,0,1,2,2,46,26,0,1,0.17084138277777777,2969,43764593
7,4,1,2,2,5,55,17,13,3,0.2655648622222222,2970,43772512
6,4,1,1,2,4,36,36,17,3,0.16956432208333333,2971,43780431
7,3,2,2,3,4,52,20,17,2,0.2503850813888889,2972,43788350
4,4,0,0,1,3,34,38,5,2,0.18445740847222222,2973,43796269
10,8,1,1,4,6,70,2,39,4,0.38542503541666673,2974,43804188
8,6,0,2,5,3,54,18,25,4,0.16802271416666667,2975,43812107
6,1,3,2,1,5,48,24,19,3,0.2280148590277778,2976,43820026
6,5,0,1,2,4,46,26,27,2,0.22294463499999997,2977,43827945
6,4,1,1,3,3,43,29,11,2,0.18202607708333332,2978,43835864
6,3,2,1,3,3,45,27,15,2,0.2307170665277778,2979,43843783
7,1,4,2,1,6,46,26,11,3,0.2337508308333333,2980,43851702
7,2,2,3,3,4,44,28,21,4,0.14953297388888886,2981,43859621
7,5,1,1,3,4,42,30,18,3,0.20847109083333334,2982,43867540
9,2,5,2,2,7,44,28,20,3,0.26103553041666666,2983,43875459
11,5,3,3,5,6,56,16,33,4,0.3092204701388889,2984,43883378
5,2,2,1,1,4,53,19,14,2,0.21054483583333336,2985,43891297
10,7,2,1,3,7,58,14,34,4,0.37956941861111115,2986,43899216
1,0,1,0,0,1,4,68,0,1,0.0078547925,2987,43907135
6,3,1,2,5,1,38,34,21,3,0.2820411751388889,2988,43915054
6,4,2,0,2,4,39,33,17,2,0.22088891125,2989,43922973
4,1,2,1,2,2,33,39,17,2,0.17524417708333334,2990,43930892
4,4,0,0,2,2,12,60,9,4,0.06160506319444444,2991,43938811
2,0,1,1,0,2,16,56,0,1,0.048723321111111106,2992,43946730
4,0,2,2,2,2,26,46,4,2,0.10181201222222223,2993,43954649
5,1,3,1,1,4,28,44,12,2,0.16759240833333336,2994,43962568
4,3,1,0,3,1,28,44,5,2,0.15946010458333335,2995,43970487
8,4,2,2,4,4,52,20,16,3,0.28511401555555554,2996,43978406
5,4,1,0,1,4,21,51,7,3,0.08069796402777778,2997,43986325
3,2,1,0,1,2,40,32,0,1,0.2222594273611111,2998,43994244
7,3,1,3,1,6,40,32,21,4,0.22545252305555558,2999,44002163
12,4,3,5,6,6,65,7,33,6,0.4196084091666667,3000,44010082
6,2,1,3,0,6,40,32,20,2,0.23489480166666668,3001,44018001
3,1,2,0,3,0,31,41,5,2,0.1526014501388889,3002,44025920
10,6,1,3,4,6,63,9,39,3,0.3447212001388889,3003,44033839
5,4,0,1,1,4,39,33,18,2,0.21949351055555555,3004,44041758
8,5,0,3,4,4,61,11,23,3,0.3545674976388889,3005,44049677
8,6,1,1,5,3,51,21,19,3,0.2198155738888889,3006,44057596
4,2,1,1,1,3,39,33,9,2,0.14013129930555557,3007,44065515
8,4,3,1,2,6,55,17,35,3,0.3378035294444445,3008,44073434
11,8,3,0,4,7,63,9,25,3,0.32493911194444447,3009,44081353
5,2,2,1,3,2,35,37,15,3,0.14458789,3010,44089272
7,3,2,2,3,4,48,24,14,2,0.17092286361111111,3011,44097191
9,3,3,3,3,6,44,28,19,4,0.18613352611111111,3012,44105110
2,1,0,1,1,1,28,44,0,1,0.1154169536111111,3013,44113029
6,4,2,0,1,5,47,25,16,2,0.24678226819444443,3014,44120948
5,1,3,1,2,3,24,48,15,3,0.15479545666666666,3015,44128867
11,3,3,5,3,8,51,21,29,4,0.3653172552777778,3016,44136786
7,2,4,1,3,4,61,11,14,2,0.1779172075,3017,44144705
8,2,5,1,2,6,51,21,38,3,0.24462205111111113,3018,44152624
9,5,2,2,2,7,45,27,23,4,0.19825983555555554,3019,44160543
9,4,3,2,5,4,50,22,25,4,0.2783528516666667,3020,44168462
6,4,0,2,3,3,41,31,16,3,0.2048100988888889,3021,44176381
6,3,2,1,0,6,51,21,14,3,0.20743648986111107,3022,44184300
4,3,1,0,2,2,52,20,15,2,0.14385117055555555,3023,44192219
5,2,1,2,2,3,26,46,5,2,0.08774021888888889,3024,44200138
8,2,5,1,4,4,36,36,16,4,0.2288231776388889,3025,44208057
6,6,0,0,2,4,45,27,17,3,0.26441266958333337,3026,44215976
6,4,1,1,3,3,31,41,21,3,0.15388969819444445,3027,44223895
6,4,0,2,2,4,52,20,13,2,0.2155718076388889,3028,44231814
6,4,2,0,2,4,47,25,8,2,0.24508807652777775,3029,44239733
8,4,2,2,4,4,48,24,23,3,0.22159792763888886,3030,44247652
4,2,1,1,0,4,18,54,3,2,0.13820939305555557,3031,44255571
3,1,2,0,1,2,21,51,0,1,0.08797574847222223,3032,44263490
6,2,2,2,2,4,29,43,18,5,0.14993813402777778,3033,44271409
8,5,2,1,4,4,47,25,15,2,0.2830301831944444,3034,44279328
7,3,1,3,1,6,40,32,15,3,0.20619846055555555,3035,44287247
6,4,2,0,1,5,38,34,20,3,0.4305447938888889,3036,44295166
1,0,1,0,0,1,8,64,0,1,0.045534503472222224,3037,44303085
9,6,2,1,4,5,62,10,30,3,0.3031793036111112,3038,44311004
4,1,2,1,1,3,26,46,0,1,0.12984391569444445,3039,44318923
7,3,2,2,2,5,40,32,16,2,0.2571401018055555,3040,44326842
2,1,0,1,0,2,26,46,0,1,0.09071288722222222,3041,44334761
8,2,4,2,2,6,42,30,23,3,0.2425593729166667,3042,44342680
8,6,1,1,3,5,62,10,21,4,0.2578413580555556,3043,44350599
2,1,0,1,1,1,20,52,0,1,0.08023229958333333,3044,44358518
11,7,3,1,5,6,61,11,34,4,0.32325843069444443,3045,44366437
11,5,4,2,2,9,55,17,29,4,0.32998705027777775,3046,44374356
11,5,3,3,3,8,54,18,35,4,0.34885733347222225,3047,44382275
7,4,2,1,0,7,52,20,20,2,0.3677191816666667,3048,44390194
4,2,1,1,1,3,38,34,6,2,0.18273072375000002,3049,44398113
10,5,4,1,1,9,51,21,29,4,0.32822757986111106,3050,44406032
6,3,1,2,4,2,59,13,10,2,0.29672301930555556,3051,44413951
4,2,2,0,2,2,19,53,3,2,0.06821684083333333,3052,44421870
6,3,1,2,3,3,47,25,14,2,0.24931990625000003,3053,44429789
10,5,2,3,3,7,43,29,22,3,0.2260260840277778,3054,44437708
2,2,0,0,0,2,12,60,0,1,0.06101262833333333,3055,44445627
7,3,2,2,1,6,58,14,8,3,0.3456642602777778,3056,44453546
7,6,1,0,3,4,43,29,20,4,0.24703825152777778,3057,44461465
6,5,1,0,2,4,43,29,19,2,0.21691957374999998,3058,44469384
7,2,3,2,1,6,36,36,22,3,0.25147627986111115,3059,44477303
6,2,3,1,3,3,39,33,13,3,0.19702046736111112,3060,44485222
4,3,1,0,1,3,31,41,6,2,0.23175715236111108,3061,44493141
7,3,3,1,3,4,43,29,14,4,0.15821460736111112,3062,44501060
7,3,2,2,3,4,49,23,14,2,0.2277192936111111,3063,44508979
2,0,2,0,0,2,23,49,0,1,0.09436096361111111,3064,44516898
7,4,2,1,1,6,59,13,19,2,0.31829712208333333,3065,44524817
5,2,0,3,2,3,41,31,10,3,0.16236498500000002,3066,44532736
9,4,3,2,2,7,48,24,31,4,0.25431384472222224,3067,44540655
5,3,2,0,3,2,29,43,13,3,0.14569877611111112,3068,44548574
6,4,1,1,3,3,48,24,15,3,0.2174558048611111,3069,44556493
6,5,1,0,2,4,53,19,10,2,0.28050366625,3070,44564412
9,4,3,2,3,6,39,33,15,5,0.271769275,3071,44572331
